Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,Instrument,st_dev,no_days
13/07/1998,1170.25,1176.75,1164,1173.75,14908,7298,Future,CME,USD,0.25,12.5,50,58625,ES1 Index,29.805,211
14/07/1998,1173.5,1189.75,1173,1185.75,15744,7479,Future,CME,USD,0.25,12.5,50,58687.5,ES1 Index,26.3363,212
15/07/1998,1183.75,1190.5,1182.75,1183.5,15745,8213,Future,CME,USD,0.25,12.5,50,59287.5,ES1 Index,24.275,213
16/07/1998,1183.5,1193.5,1178.25,1191.25,10216,8265,Future,CME,USD,0.25,12.5,50,59175,ES1 Index,23.6018,214
17/07/1998,1191,1197,1190.5,1194.75,15983,8156,Future,CME,USD,0.25,12.5,50,59562.5,ES1 Index,22.3202,215
20/07/1998,1193.75,1199.75,1187,1193.5,21084,8720,Future,CME,USD,0.25,12.5,50,59737.5,ES1 Index,20.9474,216
21/07/1998,1193.75,1196.75,1170.25,1172.75,21648,8987,Future,CME,USD,0.25,12.5,50,59675,ES1 Index,19.1099,217
22/07/1998,1172.5,1177,1162,1171.75,21911,9277,Future,CME,USD,0.25,12.5,50,58637.5,ES1 Index,17.0715,218
23/07/1998,1172.5,1175,1146,1147.5,19599,9795,Future,CME,USD,0.25,12.5,50,58587.5,ES1 Index,16.1865,219
24/07/1998,1147.5,1156.75,1135.25,1147.5,19972,9760,Future,CME,USD,0.25,12.5,50,57375,ES1 Index,15.8534,220
27/07/1998,1146,1155,1134,1153.25,25786,10298,Future,CME,USD,0.25,12.5,50,57375,ES1 Index,15.8534,221
28/07/1998,1153.5,1154.75,1121.75,1135.35,20888,8341,Future,CME,USD,0.25,12.5,50,57662.5,ES1 Index,15.747,222
29/07/1998,1135.5,1145.75,1126.5,1129.25,16341,8206,Future,CME,USD,0.25,12.5,50,56767.5,ES1 Index,16.5454,223
30/07/1998,1129.75,1150.5,1129,1146,17265,8641,Future,CME,USD,0.25,12.5,50,56462.5,ES1 Index,18.7513,224
31/07/1998,1146.25,1149.25,1116.25,1123,18407,9086,Future,CME,USD,0.25,12.5,50,57300,ES1 Index,19.2965,225
03/08/1998,1122.25,1128.25,1114.25,1117.5,29065,9150,Future,CME,USD,0.25,12.5,50,56150,ES1 Index,21.7829,226
04/08/1998,1118.25,1126.75,1073.5,1074,29260,9173,Future,CME,USD,0.25,12.5,50,55875,ES1 Index,24.3144,227
05/08/1998,1073.75,1092,1060,1089.25,17139,8854,Future,CME,USD,0.25,12.5,50,53700,ES1 Index,31.3715,228
06/08/1998,1089.5,1097.5,1078.5,1092.5,20160,8967,Future,CME,USD,0.25,12.5,50,54462.5,ES1 Index,34.8416,229
07/08/1998,1093.5,1108.5,1087.75,1094.75,4751,9312,Future,CME,USD,0.25,12.5,50,54625,ES1 Index,37.083,230
10/08/1998,1093.5,1098,1085.5,1088,19506,9969,Future,CME,USD,0.25,12.5,50,54737.5,ES1 Index,38.5002,231
11/08/1998,1088.25,1090.25,1058,1071.5,20115,10694,Future,CME,USD,0.25,12.5,50,54400,ES1 Index,39.1889,232
12/08/1998,1071.5,1091.25,1070,1090.5,20766,10611,Future,CME,USD,0.25,12.5,50,53575,ES1 Index,40.5592,233
13/08/1998,1090.25,1097.75,1075.5,1075.75,20134,9445,Future,CME,USD,0.25,12.5,50,54525,ES1 Index,39.1274,234
14/08/1998,1075.25,1089,1059.75,1062.3,20234,9961,Future,CME,USD,0.25,12.5,50,53787.5,ES1 Index,37.3377,235
17/08/1998,1063.25,1087.5,1048,1084.5,19025,9455,Future,CME,USD,0.25,12.5,50,53115,ES1 Index,35.4173,236
18/08/1998,1085,1107,1080.75,1106,19324,9864,Future,CME,USD,0.25,12.5,50,54225,ES1 Index,33.1161,237
19/08/1998,1106.75,1113,1098,1102.75,19490,10308,Future,CME,USD,0.25,12.5,50,55300,ES1 Index,29.575,238
20/08/1998,1102.75,1105.5,1092.75,1094.5,22182,11023,Future,CME,USD,0.25,12.5,50,55137.5,ES1 Index,27.8837,239
21/08/1998,1094.25,1096,1055.25,1086.75,23522,11308,Future,CME,USD,0.25,12.5,50,54725,ES1 Index,25.9142,240
24/08/1998,1086.75,1098.75,1080.5,1093.25,19859,11243,Future,CME,USD,0.25,12.5,50,54337.5,ES1 Index,22.8639,241
25/08/1998,1093,1111,1088.25,1095.5,24808,12316,Future,CME,USD,0.25,12.5,50,54662.5,ES1 Index,21.0204,242
26/08/1998,1093.5,1096.5,1077.5,1087.75,25417,13235,Future,CME,USD,0.25,12.5,50,54775,ES1 Index,19.4097,243
27/08/1998,1087.75,1090,1034,1036,25588,14082,Future,CME,USD,0.25,12.5,50,54387.5,ES1 Index,14.8171,244
28/08/1998,1035.5,1057,1020,1032.75,28431,14423,Future,CME,USD,0.25,12.5,50,51800,ES1 Index,17.5817,245
31/08/1998,1032.75,1041,952,954.25,29312,14311,Future,CME,USD,0.25,12.5,50,51637.5,ES1 Index,19.8747,246
01/09/1998,951.75,1004.75,935,999.5,21869,14514,Future,CME,USD,0.25,12.5,50,47712.5,ES1 Index,35.4457,247
02/09/1998,999.75,1015,986,990.75,22276,14718,Future,CME,USD,0.25,12.5,50,49975,ES1 Index,39.311,248
03/09/1998,991.25,991.75,965,985.5,745,14960,Future,CME,USD,0.25,12.5,50,49537.5,ES1 Index,42.9775,249
04/09/1998,985,994.25,954.5,976.75,18208,15005,Future,CME,USD,0.25,12.5,50,49275,ES1 Index,46.0632,250
08/09/1998,992.75,1027.5,977,1027.5,17972,14293,Future,CME,USD,0.25,12.5,50,48837.5,ES1 Index,49.2512,251
09/09/1998,1026.5,1029,1002,1003,5078,14220,Future,CME,USD,0.25,12.5,50,51375,ES1 Index,49.4182,252
10/09/1998,1002.5,1003.75,966,969.5,1441,13207,Future,CME,USD,0.25,12.5,50,50150,ES1 Index,49.6792,253
11/09/1998,972,1016,958,1014,2018,11104,Future,CME,USD,0.25,12.5,50,48475,ES1 Index,52.1924,254
14/09/1998,1017,1041.5,1010.5,1030.25,989,10038,Future,CME,USD,0.25,12.5,50,50700,ES1 Index,52.3,255
15/09/1998,1030.5,1039,1021,1036.25,450,9072,Future,CME,USD,0.25,12.5,50,51512.5,ES1 Index,51.1446,256
16/09/1998,1035,1049.5,1030,1048,348,8221,Future,CME,USD,0.25,12.5,50,51812.5,ES1 Index,48.2726,257
17/09/1998,1047,1048,1015.25,1019.5,189,7662,Future,CME,USD,0.25,12.5,50,52400,ES1 Index,45.3909,258
18/09/1998,1028.5,1038,1021.25,1031,16957,9662,Future,CME,USD,0.25,12.5,50,50975,ES1 Index,42.6059,259
21/09/1998,1030,1038,999.5,1030.5,13726,9737,Future,CME,USD,0.25,12.5,50,51550,ES1 Index,40.0022,260
22/09/1998,1031,1044.75,1030.25,1039.5,18659,9028,Future,CME,USD,0.25,12.5,50,51525,ES1 Index,36.2686,261
23/09/1998,1039.25,1079.25,1034.75,1077.5,15794,9672,Future,CME,USD,0.25,12.5,50,51975,ES1 Index,31.7307,262
24/09/1998,1078,1080.75,1041,1053.75,18434,9664,Future,CME,USD,0.25,12.5,50,53875,ES1 Index,30.5147,263
25/09/1998,1039,1063.5,1032,1051,20947,9598,Future,CME,USD,0.25,12.5,50,52687.5,ES1 Index,31.4226,264
28/09/1998,1050.25,1072,1049,1063.25,21412,9851,Future,CME,USD,0.25,12.5,50,52550,ES1 Index,32.2055,265
29/09/1998,1061,1068,1043,1057.5,19409,8896,Future,CME,USD,0.25,12.5,50,53162.5,ES1 Index,29.8827,266
30/09/1998,1057.5,1057.5,1022,1026,21739,9556,Future,CME,USD,0.25,12.5,50,52875,ES1 Index,30.2522,267
01/10/1998,1026.5,1033,987.5,994.75,28803,12136,Future,CME,USD,0.25,12.5,50,51300,ES1 Index,28.9873,268
02/10/1998,994.25,1016.5,978.5,1012.75,30543,12224,Future,CME,USD,0.25,12.5,50,49737.5,ES1 Index,28.2956,269
05/10/1998,1011.75,1013.5,970,994.5,35423,14805,Future,CME,USD,0.25,12.5,50,50637.5,ES1 Index,25.6937,270
06/10/1998,994.5,1019,982,994.25,29628,14149,Future,CME,USD,0.25,12.5,50,49725,ES1 Index,27.0118,271
07/10/1998,994,1018,964.5,979,29264,13911,Future,CME,USD,0.25,12.5,50,49712.5,ES1 Index,27.5504,272
08/10/1998,979.5,985,929.25,969,21091,13597,Future,CME,USD,0.25,12.5,50,48950,ES1 Index,26.4834,273
09/10/1998,970,994.75,958,991,21309,13284,Future,CME,USD,0.25,12.5,50,48450,ES1 Index,29.7244,274
12/10/1998,991.5,1019,986.5,1005.25,76772,12221,Future,CME,USD,0.25,12.5,50,49550,ES1 Index,30.8117,275
13/10/1998,1005.25,1014,993.5,1003,85254,12004,Future,CME,USD,0.25,12.5,50,50262.5,ES1 Index,30.9855,276
14/10/1998,1001.75,1023,993,1010.75,21668,11809,Future,CME,USD,0.25,12.5,50,50150,ES1 Index,30.6911,277
15/10/1998,1010.75,1064,1004,1064,95631,12579,Future,CME,USD,0.25,12.5,50,50537.5,ES1 Index,30.7754,278
16/10/1998,1061.5,1072,1054.75,1066.25,18338,11839,Future,CME,USD,0.25,12.5,50,53200,ES1 Index,32.3103,279
19/10/1998,1066,1074,1058.5,1069.5,62453,11552,Future,CME,USD,0.25,12.5,50,53312.5,ES1 Index,33.8399,280
20/10/1998,1068.5,1093,1067.5,1074,23553,12334,Future,CME,USD,0.25,12.5,50,53475,ES1 Index,35.2803,281
21/10/1998,1072.75,1081.75,1063.5,1072.75,23509,13160,Future,CME,USD,0.25,12.5,50,53700,ES1 Index,35.0013,282
22/10/1998,1072.75,1088.25,1067,1086.75,17734,13153,Future,CME,USD,0.25,12.5,50,53637.5,ES1 Index,36.1149,283
23/10/1998,1087,1087.75,1072.75,1074,17745,12411,Future,CME,USD,0.25,12.5,50,54337.5,ES1 Index,38.3395,284
26/10/1998,1072,1090,1069.75,1080.5,18232,12707,Future,CME,USD,0.25,12.5,50,53700,ES1 Index,38.9611,285
27/10/1998,1080.5,1094,1067.75,1074.5,23974,12894,Future,CME,USD,0.25,12.5,50,54025,ES1 Index,40.2423,286
28/10/1998,1073.5,1079.25,1065,1071,22437,13545,Future,CME,USD,0.25,12.5,50,53725,ES1 Index,41.5001,287
29/10/1998,1071,1097.5,1069,1096.5,18563,14048,Future,CME,USD,0.25,12.5,50,53550,ES1 Index,41.3386,288
30/10/1998,1096.75,1110.25,1095,1105.2,18787,14044,Future,CME,USD,0.25,12.5,50,54825,ES1 Index,43.0976,289
02/11/1998,1105,1121.5,1101.75,1121.25,24018,14241,Future,CME,USD,0.25,12.5,50,55260,ES1 Index,43.9551,290
03/11/1998,1120.5,1121.75,1111.5,1114,21088,14405,Future,CME,USD,0.25,12.5,50,56062.5,ES1 Index,45.1762,291
04/11/1998,1113.75,1133.5,1113.5,1124.5,26702,14986,Future,CME,USD,0.25,12.5,50,55700,ES1 Index,43.4098,292
05/11/1998,1124,1142.75,1113.5,1140.75,23687,15369,Future,CME,USD,0.25,12.5,50,56225,ES1 Index,39.7041,293
06/11/1998,1140.75,1148.75,1135.25,1148.25,23184,15604,Future,CME,USD,0.25,12.5,50,57037.5,ES1 Index,38.267,294
09/11/1998,1136.25,1149.25,1127.5,1136.5,23792,15846,Future,CME,USD,0.25,12.5,50,57412.5,ES1 Index,37.52,295
10/11/1998,1136.5,1140.5,1128,1129,21768,15869,Future,CME,USD,0.25,12.5,50,56825,ES1 Index,33.8102,296
11/11/1998,1130.25,1142,1121.25,1126.25,24737,14948,Future,CME,USD,0.25,12.5,50,56450,ES1 Index,28.6939,297
12/11/1998,1123.5,1132,1118.25,1123.75,18702,14545,Future,CME,USD,0.25,12.5,50,56312.5,ES1 Index,28.2273,298
13/11/1998,1123.5,1134,1121,1134,18625,14553,Future,CME,USD,0.25,12.5,50,56187.5,ES1 Index,27.4102,299
16/11/1998,1142,1144.5,1129.75,1142.25,18654,14515,Future,CME,USD,0.25,12.5,50,56700,ES1 Index,26.9386,300
17/11/1998,1142.25,1157.5,1132.5,1143.5,21275,14276,Future,CME,USD,0.25,12.5,50,57112.5,ES1 Index,26.8407,301
18/11/1998,1143.5,1151,1136,1150,23084,14567,Future,CME,USD,0.25,12.5,50,57175,ES1 Index,26.1955,302
19/11/1998,1157.75,1159,1147.25,1158.75,17907,14774,Future,CME,USD,0.25,12.5,50,57500,ES1 Index,26.5117,303
20/11/1998,1158,1167.75,1156.5,1167.25,18001,15637,Future,CME,USD,0.25,12.5,50,57937.5,ES1 Index,25.8783,304
23/11/1998,1167.5,1195,1167.5,1194,24166,15896,Future,CME,USD,0.25,12.5,50,58362.5,ES1 Index,25.7781,305
24/11/1998,1193.75,1198,1184.25,1186.75,281,16042,Future,CME,USD,0.25,12.5,50,59700,ES1 Index,26.89,306
25/11/1998,1187.5,1191,1182,1186,2645,15647,Future,CME,USD,0.25,12.5,50,59337.5,ES1 Index,25.1207,307
27/11/1998,1193.75,1196.25,1185.5,1194.25,3004,15631,Future,CME,USD,0.25,12.5,50,59300,ES1 Index,25.0847,308
30/11/1998,1162.75,1197.5,1162,1162.5,29178,15594,Future,CME,USD,0.25,12.5,50,59712.5,ES1 Index,25.7839,309
01/12/1998,1162.75,1179,1151.25,1174.25,35632,16749,Future,CME,USD,0.25,12.5,50,58125,ES1 Index,25.0917,310
02/12/1998,1174.75,1177.75,1158.5,1172.25,31648,17360,Future,CME,USD,0.25,12.5,50,58712.5,ES1 Index,23.9861,311
03/12/1998,1152,1180.75,1149.5,1153,30735,17619,Future,CME,USD,0.25,12.5,50,58612.5,ES1 Index,23.2336,312
04/12/1998,1152.25,1185.25,1150.5,1180.25,23722,18022,Future,CME,USD,0.25,12.5,50,57650,ES1 Index,22.9454,313
07/12/1998,1180.75,1191.75,1177.25,1187.5,23814,17460,Future,CME,USD,0.25,12.5,50,59012.5,ES1 Index,23.4386,314
08/12/1998,1187.25,1195.5,1173.25,1181.5,28198,17067,Future,CME,USD,0.25,12.5,50,59375,ES1 Index,23.6792,315
09/12/1998,1182,1187.5,1176.5,1184.5,27267,17049,Future,CME,USD,0.25,12.5,50,59075,ES1 Index,22.74,316
10/12/1998,1185,1189.5,1163.75,1166.5,1810,16667,Future,CME,USD,0.25,12.5,50,59225,ES1 Index,21.2292,317
11/12/1998,1165.5,1169.5,1154,1163.5,1823,16198,Future,CME,USD,0.25,12.5,50,58325,ES1 Index,18.4559,318
14/12/1998,1161,1161,1135.5,1136.5,678,16536,Future,CME,USD,0.25,12.5,50,58175,ES1 Index,16.4414,319
15/12/1998,1137.5,1164,1137,1162.75,1672,15909,Future,CME,USD,0.25,12.5,50,56825,ES1 Index,17.0414,320
16/12/1998,1163.25,1168.75,1154.5,1162.75,1052,12455,Future,CME,USD,0.25,12.5,50,58137.5,ES1 Index,15.8681,321
17/12/1998,1165.25,1183,1140,1180,104,11377,Future,CME,USD,0.25,12.5,50,58137.5,ES1 Index,15.1537,322
18/12/1998,1192.25,1202,1186.75,1197.2,14169,8038,Future,CME,USD,0.25,12.5,50,59000,ES1 Index,14.8754,323
21/12/1998,1214.25,1225.25,1191.5,1214.5,17557,8296,Future,CME,USD,0.25,12.5,50,59860,ES1 Index,15.7409,324
22/12/1998,1214.5,1223,1203.5,1216,17182,8609,Future,CME,USD,0.25,12.5,50,60725,ES1 Index,17.6935,325
23/12/1998,1241.5,1243.5,1212,1242.5,2922,8620,Future,CME,USD,0.25,12.5,50,60800,ES1 Index,19.8143,326
24/12/1998,1242,1242.75,1237,1239.5,2932,7998,Future,CME,USD,0.25,12.5,50,62125,ES1 Index,24.7573,327
28/12/1998,1233.75,1249,1231.5,1233.5,9634,7931,Future,CME,USD,0.25,12.5,50,61975,ES1 Index,28.0911,328
29/12/1998,1234.25,1255.25,1231.5,1254.5,15093,8475,Future,CME,USD,0.25,12.5,50,61675,ES1 Index,29.875,329
30/12/1998,1242,1256.75,1240.75,1242,9566,8685,Future,CME,USD,0.25,12.5,50,62725,ES1 Index,33.4651,330
31/12/1998,1242,1249,1234.25,1245.5,9714,8712,Future,CME,USD,0.25,12.5,50,62100,ES1 Index,35.0825,331
04/01/1999,1240,1261,1226.5,1241,24496,9779,Future,CME,USD,0.25,12.5,50,62275,ES1 Index,35.3975,332
05/01/1999,1253,1258,1236,1253.25,24532,10199,Future,CME,USD,0.25,12.5,50,62050,ES1 Index,36.2922,333
06/01/1999,1253,1285.5,1252,1280.25,28441,8629,Future,CME,USD,0.25,12.5,50,62662.5,ES1 Index,37.861,334
07/01/1999,1277.5,1281.5,1266.25,1277.75,33557,9117,Future,CME,USD,0.25,12.5,50,64012.5,ES1 Index,40.9376,335
08/01/1999,1277.75,1291,1271.25,1288,33634,9506,Future,CME,USD,0.25,12.5,50,63887.5,ES1 Index,43.0703,336
11/01/1999,1286,1294.25,1261.5,1273.75,37434,9606,Future,CME,USD,0.25,12.5,50,64400,ES1 Index,44.2706,337
12/01/1999,1251.5,1277.5,1244.75,1251,37790,10097,Future,CME,USD,0.25,12.5,50,63687.5,ES1 Index,43.2973,338
13/01/1999,1251.75,1257.5,1210,1239,35799,11743,Future,CME,USD,0.25,12.5,50,62550,ES1 Index,37.342,339
14/01/1999,1239.25,1252.25,1215.5,1219,22798,12866,Future,CME,USD,0.25,12.5,50,61950,ES1 Index,33.0524,340
15/01/1999,1219,1249.75,1203.5,1248.5,22798,13144,Future,CME,USD,0.25,12.5,50,60950,ES1 Index,28.025,341
19/01/1999,1256.5,1262,1241,1257,30234,13276,Future,CME,USD,0.25,12.5,50,62425,ES1 Index,23.7571,342
20/01/1999,1267.5,1283.75,1257.25,1268.25,36209,13855,Future,CME,USD,0.25,12.5,50,62850,ES1 Index,20.8426,343
21/01/1999,1267.25,1270.75,1231.5,1233,37362,13639,Future,CME,USD,0.25,12.5,50,63412.5,ES1 Index,19.621,344
22/01/1999,1235,1243.75,1222,1232.5,33262,14107,Future,CME,USD,0.25,12.5,50,61650,ES1 Index,18.2746,345
25/01/1999,1243.75,1244.75,1223,1243.5,29730,14130,Future,CME,USD,0.25,12.5,50,61625,ES1 Index,18.7012,346
26/01/1999,1265,1265.75,1237.25,1265.5,28589,14763,Future,CME,USD,0.25,12.5,50,62175,ES1 Index,18.5815,347
27/01/1999,1265,1270,1247,1249,32620,15242,Future,CME,USD,0.25,12.5,50,63275,ES1 Index,18.2935,348
28/01/1999,1266,1274,1243,1265.75,27320,15243,Future,CME,USD,0.25,12.5,50,62450,ES1 Index,18.3175,349
29/01/1999,1266,1288.5,1259.25,1281.5,32390,16529,Future,CME,USD,0.25,12.5,50,63287.5,ES1 Index,18.3326,350
01/02/1999,1280.75,1290.75,1273.75,1274.25,27067,17349,Future,CME,USD,0.25,12.5,50,64075,ES1 Index,19.213,351
02/02/1999,1274.25,1276.25,1251.5,1265.25,36875,17870,Future,CME,USD,0.25,12.5,50,63712.5,ES1 Index,19.2673,352
03/02/1999,1279,1282.5,1256.5,1278.5,37617,18695,Future,CME,USD,0.25,12.5,50,63262.5,ES1 Index,19.3018,353
04/02/1999,1257.75,1285.5,1251.5,1259.25,37767,20007,Future,CME,USD,0.25,12.5,50,63925,ES1 Index,19.1965,354
05/02/1999,1258,1261.25,1235.75,1243.5,34315,20652,Future,CME,USD,0.25,12.5,50,62962.5,ES1 Index,18.6251,355
08/02/1999,1243.25,1253.5,1236.5,1247.25,28847,20783,Future,CME,USD,0.25,12.5,50,62175,ES1 Index,17.3296,356
09/02/1999,1218.25,1249.5,1218,1219,34486,17152,Future,CME,USD,0.25,12.5,50,62362.5,ES1 Index,16.8087,357
10/02/1999,1217.75,1232,1215.25,1226,35069,17663,Future,CME,USD,0.25,12.5,50,60950,ES1 Index,18.6078,358
11/02/1999,1225.5,1263.25,1225,1262.5,32244,18207,Future,CME,USD,0.25,12.5,50,61300,ES1 Index,19.34,359
12/02/1999,1262,1266,1227.75,1238.25,32377,19771,Future,CME,USD,0.25,12.5,50,63125,ES1 Index,17.806,360
16/02/1999,1239.75,1257.5,1234.75,1242.25,32796,20008,Future,CME,USD,0.25,12.5,50,61912.5,ES1 Index,18.1242,361
17/02/1999,1228.5,1254.25,1223.25,1229.25,36838,20267,Future,CME,USD,0.25,12.5,50,62112.5,ES1 Index,18.2653,362
18/02/1999,1238.25,1244,1223.5,1238.5,36997,21003,Future,CME,USD,0.25,12.5,50,61462.5,ES1 Index,18.5702,363
19/02/1999,1238.5,1252.25,1234,1243.5,28120,20401,Future,CME,USD,0.25,12.5,50,61925,ES1 Index,18.3266,364
22/02/1999,1242.5,1276.75,1240.5,1274.5,31036,21399,Future,CME,USD,0.25,12.5,50,62175,ES1 Index,17.8914,365
23/02/1999,1275.75,1284.75,1265.5,1275.5,35482,21616,Future,CME,USD,0.25,12.5,50,63725,ES1 Index,18.553,366
24/02/1999,1253.25,1287.75,1249.5,1253.25,36993,21703,Future,CME,USD,0.25,12.5,50,63775,ES1 Index,19.0675,367
25/02/1999,1253.5,1258,1226.5,1241.5,41325,21138,Future,CME,USD,0.25,12.5,50,62662.5,ES1 Index,19.0387,368
26/02/1999,1241,1250.25,1227,1235.5,35368,21190,Future,CME,USD,0.25,12.5,50,62075,ES1 Index,18.9893,369
01/03/1999,1236.5,1242,1222,1239,32964,20921,Future,CME,USD,0.25,12.5,50,61775,ES1 Index,17.9628,370
02/03/1999,1228.5,1251.25,1220.75,1229.5,38915,18203,Future,CME,USD,0.25,12.5,50,61950,ES1 Index,17.1046,371
03/03/1999,1233.25,1234.25,1216.75,1234,37056,18259,Future,CME,USD,0.25,12.5,50,61475,ES1 Index,17.0694,372
04/03/1999,1233.25,1252.5,1230.5,1249.75,35602,18903,Future,CME,USD,0.25,12.5,50,61700,ES1 Index,15.3474,373
05/03/1999,1250.5,1279.75,1249.75,1279.5,36436,19128,Future,CME,USD,0.25,12.5,50,62487.5,ES1 Index,14.9658,374
08/03/1999,1283.75,1285.5,1272.5,1283.25,31665,17202,Future,CME,USD,0.25,12.5,50,63975,ES1 Index,17.118,375
09/03/1999,1279.5,1297,1275.5,1279.75,37522,17704,Future,CME,USD,0.25,12.5,50,64162.5,ES1 Index,19.2224,376
10/03/1999,1289.5,1290,1275.5,1289,31746,17466,Future,CME,USD,0.25,12.5,50,63987.5,ES1 Index,19.3444,377
11/03/1999,1305.25,1313.5,1285,1304.5,5418,16835,Future,CME,USD,0.25,12.5,50,64450,ES1 Index,20.3265,378
12/03/1999,1305.25,1309,1289.25,1291.25,1980,15580,Future,CME,USD,0.25,12.5,50,65225,ES1 Index,23.4004,379
15/03/1999,1294.5,1309.75,1290.75,1306.5,1168,14952,Future,CME,USD,0.25,12.5,50,64562.5,ES1 Index,24.3322,380
16/03/1999,1306.25,1312.5,1301.5,1306,1173,14682,Future,CME,USD,0.25,12.5,50,65325,ES1 Index,26.3184,381
17/03/1999,1306.25,1306.5,1292.5,1299,1082,13474,Future,CME,USD,0.25,12.5,50,65300,ES1 Index,26.9003,382
18/03/1999,1299.25,1321.5,1290,1318.5,785,13355,Future,CME,USD,0.25,12.5,50,64950,ES1 Index,27.043,383
19/03/1999,1330.75,1338,1307.75,1309.5,32198,9252,Future,CME,USD,0.25,12.5,50,65925,ES1 Index,28.5172,384
22/03/1999,1311.5,1317,1305.5,1311.25,30689,10759,Future,CME,USD,0.25,12.5,50,65475,ES1 Index,29.7149,385
23/03/1999,1272.75,1312.25,1267.5,1272.25,46452,10371,Future,CME,USD,0.25,12.5,50,65562.5,ES1 Index,30.859,386
24/03/1999,1280.5,1281.25,1267.25,1279.5,37733,11083,Future,CME,USD,0.25,12.5,50,63612.5,ES1 Index,30.3549,387
25/03/1999,1303.5,1305,1279.25,1304,33556,11501,Future,CME,USD,0.25,12.5,50,63975,ES1 Index,29.0493,388
26/03/1999,1303.75,1304.5,1287,1297,30040,11071,Future,CME,USD,0.25,12.5,50,65200,ES1 Index,27.4432,389
29/03/1999,1294.75,1324,1293,1315.75,31035,11452,Future,CME,USD,0.25,12.5,50,64850,ES1 Index,25.3688,390
30/03/1999,1315.75,1321,1305.5,1315.75,30974,12008,Future,CME,USD,0.25,12.5,50,65787.5,ES1 Index,22.1044,391
31/03/1999,1315.25,1324.5,1292.5,1293.25,26171,13334,Future,CME,USD,0.25,12.5,50,65787.5,ES1 Index,17.9442,392
01/04/1999,1292.75,1305.25,1291,1302.75,1006,13083,Future,CME,USD,0.25,12.5,50,64662.5,ES1 Index,14.1809,393
05/04/1999,1307.5,1334,1307.5,1333.5,29904,14301,Future,CME,USD,0.25,12.5,50,65137.5,ES1 Index,13.5145,394
06/04/1999,1332.75,1337.5,1321,1330.5,40907,14946,Future,CME,USD,0.25,12.5,50,66675,ES1 Index,15.1084,395
07/04/1999,1329.75,1340.5,1322,1338.5,38034,15908,Future,CME,USD,0.25,12.5,50,66525,ES1 Index,15.525,396
08/04/1999,1338.25,1357.5,1330.75,1355.5,43886,16969,Future,CME,USD,0.25,12.5,50,66925,ES1 Index,16.9234,397
09/04/1999,1355.5,1363,1344.5,1358.25,33846,17384,Future,CME,USD,0.25,12.5,50,67775,ES1 Index,20.2545,398
12/04/1999,1349.25,1372.75,1330,1372,47062,19025,Future,CME,USD,0.25,12.5,50,67912.5,ES1 Index,22.5997,399
13/04/1999,1371.25,1372.5,1353.25,1362.25,45921,18152,Future,CME,USD,0.25,12.5,50,68600,ES1 Index,26.2516,400
14/04/1999,1361,1367.75,1334.5,1339.25,47101,16278,Future,CME,USD,0.25,12.5,50,68112.5,ES1 Index,28.1123,401
15/04/1999,1338.5,1346,1315.75,1332,44046,16816,Future,CME,USD,0.25,12.5,50,66962.5,ES1 Index,28.0042,402
16/04/1999,1332,1335.5,1317.5,1323.75,37136,16215,Future,CME,USD,0.25,12.5,50,66600,ES1 Index,28.094,403
19/04/1999,1324.25,1350.5,1290.75,1301,54399,18191,Future,CME,USD,0.25,12.5,50,66187.5,ES1 Index,27.9244,404
20/04/1999,1300.75,1317.5,1295.5,1315,45859,16903,Future,CME,USD,0.25,12.5,50,65050,ES1 Index,28.261,405
21/04/1999,1315,1355,1309.5,1351.75,43474,17356,Future,CME,USD,0.25,12.5,50,65750,ES1 Index,25.6197,406
22/04/1999,1352.75,1369.75,1349,1369,39730,18094,Future,CME,USD,0.25,12.5,50,67587.5,ES1 Index,23.8363,407
23/04/1999,1368.75,1372.75,1354.75,1365,32134,18606,Future,CME,USD,0.25,12.5,50,68450,ES1 Index,24.7689,408
26/04/1999,1364.5,1372.25,1359.75,1371.5,28736,18532,Future,CME,USD,0.25,12.5,50,68250,ES1 Index,24.3499,409
27/04/1999,1371,1380.75,1363.25,1376.5,38968,19627,Future,CME,USD,0.25,12.5,50,68575,ES1 Index,25.181,410
28/04/1999,1376.25,1376.75,1354.5,1359,36315,20583,Future,CME,USD,0.25,12.5,50,68825,ES1 Index,25.9829,411
29/04/1999,1358.5,1364.75,1342.75,1347.5,40437,21260,Future,CME,USD,0.25,12.5,50,67950,ES1 Index,23.4327,412
30/04/1999,1348,1359.75,1318.75,1337.75,35753,20316,Future,CME,USD,0.25,12.5,50,67375,ES1 Index,21.0687,413
03/05/1999,1338.5,1362.25,1334.5,1359.25,35664,19750,Future,CME,USD,0.25,12.5,50,66887.5,ES1 Index,20.9344,414
04/05/1999,1359,1361.25,1335.5,1343,40720,19253,Future,CME,USD,0.25,12.5,50,67962.5,ES1 Index,20.6605,415
05/05/1999,1342,1353.5,1322,1352,47286,19050,Future,CME,USD,0.25,12.5,50,67150,ES1 Index,20.5566,416
06/05/1999,1351.75,1354.25,1327.25,1342.25,50719,20148,Future,CME,USD,0.25,12.5,50,67600,ES1 Index,20.5149,417
