Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,st_dev,no_days
16/03/1995,102.5,103.08,102.41,102.71,5804,21969,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,102710,1.1026344211327697,48
17/03/1995,102.05,102.23,101.83,102.0,3662,22375,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,102000,1.0390938359937207,49
20/03/1995,102.0,102.07,101.75,101.77,1288,21366,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101770,0.9615581105685479,50
21/03/1995,101.7,102.1,101.45,101.48,3112,21664,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.9269795035491145,51
22/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.910681978885513,52
23/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.8462334193354542,53
24/03/1995,101.28,101.7,100.95,101.48,3394,22814,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.7922745736171143,54
27/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.710993905271712,55
28/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.6744548415820902,56
29/03/1995,101.28,101.7,100.95,101.48,3432,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.6584704498559706,57
30/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.6428452379851568,58
31/03/1995,101.28,101.7,100.95,101.48,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101480,0.63635472288145,59
03/04/1995,101.28,101.7,100.95,101.65,3394,22140,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,101650,0.6365317483573459,60
04/04/1995,103.0,103.05,102.75,102.99,2053,21357,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,102990,0.6669520222626176,61
05/04/1995,102.74,102.87,102.62,102.75,3013,21402,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,102750,0.6904570949741906,62
06/04/1995,102.86,103.35,102.84,103.33,4129,22544,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103330,0.7523795584678057,63
07/04/1995,103.82,103.9,103.05,103.1,2649,21881,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103100,0.7628754813206575,64
10/04/1995,102.9,103.55,102.84,103.45,1396,21469,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103450,0.7501759793543431,65
11/04/1995,103.7,103.98,103.2,103.36,2791,21384,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103360,0.7195600507719523,66
12/04/1995,103.5,103.53,103.0,103.1,3051,21955,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103100,0.7336949865806706,67
13/04/1995,103.5,103.76,103.32,103.1,1775,21639,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103100,0.7513483435355518,68
14/04/1995,103.5,103.76,103.32,103.6,1775,21639,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103600,0.7964918915680338,69
17/04/1995,104.05,104.32,103.87,103.9,1003,21683,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103900,0.8556514087720731,70
18/04/1995,103.9,104.11,103.78,103.85,2059,21619,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103850,0.9036577523231013,71
19/04/1995,103.35,103.7,103.28,103.65,3047,21971,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103650,0.9334395177694398,72
20/04/1995,103.98,103.98,103.55,103.7,2111,22247,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103700,0.9647327782000822,73
21/04/1995,103.9,103.9,103.7,103.8,971,21712,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103800,0.9922647496175889,74
24/04/1995,103.72,104.25,103.63,104.19,1238,21223,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104190,1.0276870470464243,75
25/04/1995,104.3,104.4,104.05,104.15,2674,21499,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104150,1.0371695457672343,76
26/04/1995,104.36,104.45,104.2,104.41,2484,21499,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104410,1.0495724526366383,77
27/04/1995,104.27,104.3,104.0,104.17,1811,21499,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104170,1.0359863255212554,78
28/04/1995,104.18,104.2,103.82,104.17,3978,21119,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104170,1.0103527436826425,79
01/05/1995,104.05,104.15,103.95,103.99,1686,21337,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103990,0.9650333327578484,80
02/05/1995,104.04,104.4,104.04,104.23,6955,18872,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104230,0.9146571306599345,81
03/05/1995,104.3,104.65,104.25,104.44,5148,20594,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104440,0.8558070265352326,82
04/05/1995,104.82,105.75,104.8,105.33,4068,22093,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105330,0.8342415717287324,83
05/05/1995,105.27,106.53,105.27,106.38,2095,21531,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106380,0.8902185125015357,84
08/05/1995,106.1,106.35,105.95,106.27,1436,20875,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106270,0.9065037231034794,85
09/05/1995,106.3,107.2,106.3,106.74,3967,21455,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106740,1.0373037163726375,86
10/05/1995,107.2,107.52,106.09,106.37,3883,22449,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106370,1.0885591394134273,87
11/05/1995,106.29,106.3,105.65,105.92,2908,22229,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105920,1.1180977894026887,88
12/05/1995,105.7,105.7,105.3,105.66,4260,22380,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105660,1.1137007377809602,89
15/05/1995,105.85,105.96,105.8,105.92,3955,20670,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105920,1.128243472542104,90
16/05/1995,106.36,106.69,106.22,106.47,8225,17576,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106470,1.159599356099861,91
17/05/1995,106.7,106.7,105.95,106.22,3927,17129,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106220,1.1480168407594142,92
18/05/1995,106.05,106.35,105.85,106.13,5098,16103,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106130,1.1178397321026123,93
19/05/1995,106.2,106.2,106.05,106.13,1788,15230,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106130,1.1053215218511088,94
22/05/1995,106.2,106.2,106.05,106.08,1788,15230,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106080,1.096973563947917,95
23/05/1995,105.88,106.25,105.87,106.24,4656,14802,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106240,1.0844102852090953,96
24/05/1995,106.6,107.25,106.59,107.15,8253,14998,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107150,1.0977229462242688,97
25/05/1995,107.0,107.08,105.86,106.2,5511,16638,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106200,1.0521386157095942,98
26/05/1995,106.1,106.12,105.5,105.83,2158,17276,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105830,0.9946133252009602,99
29/05/1995,105.91,105.91,105.91,105.91,70,17154,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105910,0.9552114949060515,100
30/05/1995,106.17,106.37,106.13,106.26,4140,18694,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106260,0.9121226160266681,101
31/05/1995,106.7,106.8,106.43,106.7,2860,19479,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106700,0.8914261981046692,102
01/06/1995,106.93,107.2,106.7,107.17,6144,21283,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107170,0.8648934423773619,103
02/06/1995,107.1,108.75,107.02,107.9,3377,21238,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107900,0.8727641911387366,104
05/06/1995,108.33,108.41,108.12,108.26,1954,19937,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108260,0.8674477890152293,105
06/06/1995,108.05,108.4,107.9,108.1,4333,20215,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108100,0.8393316785797077,106
07/06/1995,107.7,108.0,107.35,107.6,3972,20379,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107600,0.7681703370135065,107
08/06/1995,107.2,107.6,107.06,107.5,2968,20388,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107500,0.7507889184056912,108
09/06/1995,107.16,107.35,106.4,106.61,3451,20604,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106610,0.7493323695135482,109
12/06/1995,106.8,106.86,106.3,106.38,2619,21376,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106380,0.7475515589804641,110
13/06/1995,106.53,107.2,106.46,107.17,2932,20732,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107170,0.7553813606389763,111
14/06/1995,107.4,107.5,107.15,107.34,2383,20432,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107340,0.7660287200887421,112
15/06/1995,107.5,107.62,106.85,106.93,4022,20326,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106930,0.7510940908662082,113
16/06/1995,106.66,106.9,106.5,106.65,1911,19749,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106650,0.7185807771810637,114
19/06/1995,106.65,106.87,106.59,106.7,3451,19345,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106700,0.6974842889514764,115
20/06/1995,106.75,106.84,106.6,106.77,3572,18801,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106770,0.6944093413356047,116
21/06/1995,107.08,107.15,106.9,106.77,2159,18609,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106770,0.6839951266888904,117
22/06/1995,107.26,108.3,107.25,107.09,6824,20878,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107090,0.6705052821075728,118
23/06/1995,108.35,108.35,107.5,108.0,2430,20878,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108000,0.6899775358668067,119
26/06/1995,107.15,107.15,107.15,106.95,2159,18609,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.6667428289834353,120
27/06/1995,107.15,107.15,107.15,106.95,2404,18609,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.6493720043248224,121
28/06/1995,107.15,107.15,107.15,106.95,2175,18609,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.6486221293384177,122
29/06/1995,107.35,107.35,106.3,106.47,8724,21437,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106470,0.6371072646481943,123
30/06/1995,107.15,107.15,107.15,106.95,2159,20478,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.58909337120769,124
03/07/1995,107.15,107.15,107.15,106.95,2159,20478,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.5404482707291954,125
04/07/1995,107.15,107.15,107.15,106.95,2159,19666,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106950,0.5135195549676568,126
05/07/1995,106.45,106.52,106.1,106.32,2887,20385,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106320,0.5315427232758562,127
06/07/1995,106.4,107.1,105.65,107.1,3626,20468,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107100,0.5313275825710976,128
07/07/1995,107.8,107.85,106.9,107.74,4821,21298,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107740,0.5221031188065364,129
10/07/1995,107.9,108.5,107.89,108.06,3293,21560,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108060,0.5046368331128614,130
11/07/1995,107.75,107.8,107.58,107.63,3208,19023,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107630,0.4728047518100654,131
12/07/1995,107.54,107.83,107.4,107.83,3340,18864,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107830,0.48578527492522694,132
13/07/1995,107.9,108.0,107.35,107.41,2725,18635,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107410,0.4827932614838135,133
14/07/1995,107.3,107.3,106.8,106.82,2080,17049,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106820,0.47629752606346626,134
17/07/1995,106.65,106.65,106.22,106.23,2682,17082,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106230,0.4862605611543851,135
18/07/1995,105.8,106.31,105.6,105.63,3919,16367,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105630,0.5642493538624355,136
19/07/1995,105.57,105.94,103.85,104.0,7492,18017,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104000,0.8198068878304025,137
20/07/1995,104.23,104.85,103.78,104.74,2910,18031,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104740,0.9239628419661507,138
21/07/1995,104.9,105.0,104.3,104.5,1682,17782,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104500,1.0310410596419015,139
24/07/1995,104.35,104.5,104.25,104.5,1588,17782,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104500,1.1210347898262678,140
25/07/1995,104.55,105.0,104.1,104.79,4134,17428,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104790,1.1779350576329835,141
26/07/1995,104.78,104.78,104.28,104.31,3214,16936,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104310,1.2573985048507157,142
27/07/1995,104.28,104.33,104.0,104.19,2827,16117,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104190,1.3263148193399679,143
28/07/1995,104.19,104.27,103.65,103.75,2927,16853,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103750,1.373384869583471,144
31/07/1995,103.4,103.6,103.2,103.3,2511,16899,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103300,1.4749195458286777,145
01/08/1995,103.65,103.8,102.9,103.1,5301,16916,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103100,1.5698389514004738,146
02/08/1995,103.7,104.3,103.65,103.78,4380,16583,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103780,1.604820862277408,147
03/08/1995,103.7,103.8,103.18,103.7,2914,17107,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103700,1.6461174522698765,148
04/08/1995,103.65,104.0,103.45,103.65,1588,16661,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103650,1.666473122095723,149
07/08/1995,103.65,103.65,103.65,103.65,1588,16595,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103650,1.6757871782143046,150
08/08/1995,104.0,104.38,103.99,104.0,2682,16685,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104000,1.6620291814528383,151
09/08/1995,103.85,104.0,103.68,103.95,1509,15888,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103950,1.664807496379323,152
10/08/1995,104.18,104.72,104.03,104.38,4372,16732,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104380,1.619254149292441,153
11/08/1995,104.52,104.7,103.5,103.87,2631,16904,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103870,1.531556724382346,154
14/08/1995,103.6,103.6,103.2,103.45,2691,16519,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103450,1.4037683807051062,155
15/08/1995,103.25,103.62,103.15,103.62,3795,16282,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103620,1.2767602228560473,156
16/08/1995,103.63,104.05,103.47,103.89,4506,15847,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103890,1.079929318675104,157
17/08/1995,104.08,104.09,103.67,103.73,2863,15847,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,103730,0.8804464776468396,158
18/08/1995,103.96,104.28,103.94,104.17,3113,16097,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104170,0.6943949404582753,159
21/08/1995,104.7,104.89,104.55,104.62,4350,15238,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104620,0.5496659591673647,160
22/08/1995,104.4,104.5,104.2,104.28,3266,14867,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104280,0.4442664365753688,161
23/08/1995,104.3,104.31,104.11,104.25,3661,12022,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104250,0.4471457629610767,162
24/08/1995,104.39,105.3,104.35,105.25,4942,12603,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105250,0.49143090392652894,163
25/08/1995,105.5,105.8,105.15,105.75,2102,10913,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105750,0.5943520281231058,164
28/08/1995,106.0,106.6,105.95,106.48,5287,11815,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106480,0.7614672240707778,165
29/08/1995,106.38,106.45,105.85,106.0,2861,11076,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106000,0.8380240648895826,166
30/08/1995,106.24,106.5,106.1,106.34,3517,10039,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106340,0.9407000939020895,167
31/08/1995,105.7,106.25,105.5,106.13,5085,9607,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106130,1.0099211190322763,168
01/09/1995,105.9,106.58,105.45,106.13,4912,10259,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106130,1.0605750012771749,169
04/09/1995,105.9,106.58,105.45,106.52,4912,10259,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106520,1.1084271138272577,170
05/09/1995,106.4,106.75,106.4,106.7,2568,11172,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106700,1.1404957986189332,171
06/09/1995,106.7,106.83,106.23,106.33,3134,12310,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106330,1.165596699835517,172
07/09/1995,106.2,106.24,105.3,105.31,5953,14542,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105310,1.1446433214473943,173
08/09/1995,105.47,105.8,104.69,105.19,5922,15930,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105190,1.1157563951571738,174
11/09/1995,105.24,105.25,104.9,104.92,2612,16299,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,104920,1.082048520169408,175
12/09/1995,105.07,105.45,104.92,105.29,5051,16984,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105290,1.062438233499159,176
13/09/1995,105.4,105.7,105.09,105.22,4657,17529,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,105220,1.0371134621313882,177
14/09/1995,105.15,106.3,105.15,106.05,4105,17185,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106050,1.0417192520064273,178
15/09/1995,106.25,106.5,105.95,106.19,3457,18278,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106190,1.0233697604812804,179
18/09/1995,106.19,106.6,106.1,106.37,1208,15808,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106370,0.9720550395943983,180
19/09/1995,106.33,107.0,106.26,106.85,2700,15522,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106850,0.9412743135421372,181
20/09/1995,106.7,107.15,106.46,106.85,2353,15825,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106850,0.9136680651824488,182
21/09/1995,106.7,107.15,106.46,106.85,2744,15825,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106850,0.853461969471552,183
22/09/1995,106.6,106.68,106.0,106.58,2828,15857,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106580,0.8006715931022803,184
25/09/1995,106.7,107.15,106.46,106.85,2353,15857,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106850,0.7809797265834066,185
26/09/1995,106.56,106.87,106.38,106.58,2433,16245,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106580,0.7085073511740326,186
27/09/1995,106.3,106.58,106.01,106.5,3432,16577,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106500,0.6074600124021832,187
28/09/1995,106.43,107.05,106.25,106.9,2774,16503,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106900,0.5975095536204195,188
29/09/1995,106.63,107.7,106.55,107.45,4653,18266,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107450,0.6399591132780952,189
02/10/1995,107.57,108.2,107.55,107.75,3042,18266,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107750,0.7049881795706663,190
03/10/1995,106.7,107.15,106.46,106.8,2353,18232,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106800,0.70829019476556,191
04/10/1995,107.92,107.98,107.59,107.88,1119,18275,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107880,0.7718607387353283,192
05/10/1995,107.9,108.52,107.75,108.29,3045,17381,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108290,0.8558183218423552,193
06/10/1995,108.15,108.8,107.95,108.29,1659,17068,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108290,0.9238663323236128,194
09/10/1995,108.15,108.8,107.95,108.51,1659,17068,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108510,1.0009578745720362,195
10/10/1995,108.4,108.55,108.25,108.3,2170,17184,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108300,1.0533992595408042,196
11/10/1995,108.0,108.12,107.85,108.08,1498,16353,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108080,1.0838319365417293,197
12/10/1995,107.81,108.19,107.47,108.09,3903,16513,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108090,1.0677239031390497,198
13/10/1995,107.63,109.3,108.4,108.86,2997,16741,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108860,1.074348639874964,199
16/10/1995,108.4,109.05,108.39,108.77,1253,16355,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108770,1.0310714491898965,200
17/10/1995,109.05,109.25,108.5,109.0,1675,16073,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109000,1.0105983376204692,201
18/10/1995,108.8,108.85,108.41,108.66,1870,16056,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108660,0.9395699370818303,202
19/10/1995,108.48,108.7,108.25,108.25,1039,16022,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108250,0.9011242977532613,203
20/10/1995,107.65,107.65,106.85,107.28,7057,19488,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107280,0.8563239262498656,204
23/10/1995,106.4,106.45,105.8,106.4,5096,19563,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106400,0.8545131167325555,205
24/10/1995,105.51,107.3,105.1,107.11,5278,20016,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107110,0.8462324345796812,206
25/10/1995,107.05,107.4,106.6,106.85,3187,19004,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106850,0.8462324345796812,207
26/10/1995,107.15,107.78,107.0,107.18,2252,18400,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107180,0.8359858451760155,208
27/10/1995,106.25,107.2,105.82,106.91,2860,18372,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,106910,0.8208820459327029,209
30/10/1995,107.35,107.95,107.28,107.9,2127,18545,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,107900,0.8043210387243828,210
31/10/1995,108.95,109.2,108.65,109.07,5998,16390,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109070,0.8135043536052493,211
01/11/1995,108.93,109.0,108.22,108.61,5210,16390,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108610,0.7814904563299004,212
02/11/1995,108.5,109.04,108.2,108.94,5411,16878,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108940,0.7805762828415541,213
03/11/1995,109.55,109.85,109.1,109.38,2510,17209,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109380,0.8214564301702745,214
06/11/1995,109.23,109.34,108.85,109.22,2122,16840,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109220,0.8514209691263809,215
07/11/1995,108.83,108.95,108.42,108.42,1849,16446,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108420,0.8085120077451667,216
08/11/1995,108.59,108.85,108.45,108.68,2061,16197,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108680,0.8123781959991265,217
09/11/1995,108.84,109.0,108.05,108.58,2705,16707,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108580,0.8157505746252739,218
10/11/1995,108.23,108.4,108.0,108.36,2288,16423,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108360,0.8161437781838026,219
13/11/1995,108.13,108.85,108.08,108.73,1941,15896,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108730,0.8206152163680619,220
14/11/1995,108.85,109.0,108.65,108.76,1606,16250,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108760,0.827490584035939,221
15/11/1995,108.65,108.85,108.4,108.65,1615,15849,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,108650,0.8306417197974982,222
16/11/1995,108.92,109.4,108.92,109.2,2499,15739,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109200,0.8502544717131205,223
17/11/1995,109.3,109.41,109.1,109.35,651,15182,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109350,0.868885684848605,224
20/11/1995,109.25,109.25,109.0,109.01,3729,17281,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109010,0.8752475840211343,225
21/11/1995,108.9,109.55,108.86,109.38,5951,17023,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109380,0.8903562957237042,226
22/11/1995,109.5,109.89,109.45,109.6,5551,17277,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,109600,0.9230137232646362,227
23/11/1995,109.75,110.17,109.74,110.05,1191,14812,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110050,0.9798644464082088,228
24/11/1995,110.15,110.7,110.1,110.67,2964,14567,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110670,1.041687253130662,229
27/11/1995,110.65,111.05,110.56,110.56,5733,15371,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110560,1.0072392962953838,230
28/11/1995,110.44,110.68,110.3,110.65,1361,13684,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110650,1.0134293265944412,231
29/11/1995,110.88,111.3,110.86,111.2,2446,12669,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111200,1.0187094777225325,232
30/11/1995,111.4,111.5,111.22,111.23,1683,12649,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111230,1.0255773983477643,233
01/12/1995,111.15,111.34,111.05,111.18,1381,12901,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111180,0.9749193129015818,234
04/12/1995,111.6,111.78,111.5,111.75,4518,13416,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111750,1.0282222522401845,235
05/12/1995,111.3,111.65,111.05,111.46,4813,15169,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111460,1.089174458019425,236
06/12/1995,111.4,111.8,111.25,111.38,2598,16039,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,111380,1.1179150236050786,237
07/12/1995,111.15,111.2,110.5,110.68,4477,16980,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110680,1.117889082155277,238
08/12/1995,110.5,111.05,110.16,110.25,2504,17318,CN1 Comdty,Future,MSE,CAD,0.01,10,1000,110250,1.1163444808848115,239
