Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
21/01/1994,112,112.0625,111.8125,111.9063,25821,191051,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111906,111.9063,111.1875,0.8075876238939727,15,0.004,,1
24/01/1994,111.9063,112.0625,111.7969,111.875,24858,190046,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111875,111.875,111.1719,0.8310571522264394,16,0.004,,1
25/01/1994,111.8438,111.875,111.6875,111.7656,28027,185414,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111766,111.7656,111.0781,0.8777754676263889,17,0.004,,1
26/01/1994,111.75,111.8594,111.6406,111.8125,28861,181217,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111813,111.8125,111.1406,0.967220098753846,18,0.004,,1
27/01/1994,111.8594,112.0156,111.8438,112,30239,182971,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112000,112,111.3281,1.0288658656177705,19,0.004,,1
28/01/1994,112.0469,112.375,111.8906,112.1875,39201,186860,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112188,112.1875,111.5156,1.074006270667639,20,0.004,,1
31/01/1994,112.125,112.2031,111.9531,112.0781,31424,188664,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,112078,112.0781,111.4219,1.0907224720798963,21,0.004,,1
01/02/1994,112.0469,112.0469,111.6563,111.75,40677,188349,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111750,111.75,111.0781,1.0778840011337416,22,0.004,,1
02/02/1994,111.6875,111.8281,111.625,111.7656,31742,188432,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111766,111.7656,111.0938,1.0862616155881106,23,0.004,,1
03/02/1994,111.8438,111.8438,111.2031,111.4219,66501,190124,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,111422,111.4219,110.7656,1.0743349326444243,24,0.004,,1
04/02/1994,111.3438,112.1875,110.6719,110.7188,108060,192320,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110719,110.7188,110.0781,0.5023384115646883,25,0.004,,1
07/02/1994,110.75,110.8438,110.4063,110.6094,64940,188830,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110609,110.6094,109.9688,0.4928629170469226,26,0.004,,1
08/02/1994,110.5469,110.5625,110.3906,110.4688,43402,187507,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110469,110.4688,109.7813,0.5122997546358989,27,0.004,,1
09/02/1994,110.375,110.7031,110.3438,110.7031,39338,182822,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110703,110.7031,110.0313,0.5076462813153816,28,0.004,,1
10/02/1994,110.7813,110.8281,110.5938,110.6094,51512,183137,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110609,110.6094,109.9219,0.5288645643262585,29,0.004,,1
11/02/1994,110.5781,110.8438,110.3438,110.7188,40645,184050,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110719,110.7188,110.0313,0.5520620231459551,30,0.004,,1
14/02/1994,110.7188,110.8125,110.625,110.6563,31215,185854,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110656,110.6563,109.9688,0.5719403829654577,31,0.004,,1
15/02/1994,110.6719,110.8281,110.6094,110.6875,34320,186276,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110688,110.6875,110,0.5838059792431134,32,0.004,,1
16/02/1994,110.6875,110.7344,110.6563,110.6719,27804,182963,FV1 Comdty,Future,CBT,USD,0.008,7.813,1000,110672,110.6719,109.9844,0.5818138233146533,33,0.004,,1
