Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,gbpusd,assetClass
10/07/1990,177.06,177.56,175.8,177.44,20952,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110900,180.06,177.44,3.221486820294971,72,0.003,,1.33,,fx
11/07/1990,176,176,174.6,175.26,13968,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,109538,177.92,175.26,3.325427290840623,73,0.003,,1.33,,fx
12/07/1990,173.9,176.8,173.58,176.28,22186,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110175,178.98,176.28,3.461545319651473,74,0.003,,1.33,,fx
13/07/1990,175.94,176.1,175.1,175.52,9587,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,109700,178.24,175.52,3.4666554486999557,75,0.003,,1.33,,fx
16/07/1990,175.2,176,175.2,175.48,12148,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,109675,178.16,175.48,3.4407764627577624,76,0.003,,1.33,,fx
17/07/1990,176.1,177.06,176,176.94,10946,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110588,179.66,176.94,3.5533417135612693,77,0.003,,1.33,,fx
18/07/1990,177.8,177.9,175.8,176.72,19524,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110450,179.5,176.72,3.6476290016029025,78,0.003,,1.33,,fx
19/07/1990,176.66,177.1,176.4,176.92,11746,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110575,179.7,176.92,3.707496909416733,79,0.003,,1.33,,fx
20/07/1990,176.82,177.06,176.5,176.94,6924,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110588,179.74,176.94,3.7399033855615413,80,0.003,,1.33,,fx
23/07/1990,177.3,178.18,176.9,177.94,14295,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,111213,180.78,177.94,3.8090194713777366,81,0.003,,1.33,,fx
24/07/1990,177.86,178.08,176.5,176.92,17004,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110575,179.74,176.92,3.705365479049913,82,0.003,,1.33,,fx
25/07/1990,176.7,176.8,175.9,176.26,15425,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110163,179.08,176.26,3.5176579329626207,83,0.003,,1.33,,fx
26/07/1990,176.5,177,176.4,176.86,10331,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,110538,179.7,176.86,3.3132163627913376,84,0.003,,1.33,,fx
27/07/1990,178.06,179.5,177.9,179.36,16117,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,112100,182.24,179.36,3.252941848030539,85,0.003,,1.33,,fx
30/07/1990,179.9,180.3,179.62,180.16,7937,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,112600,183.08,180.16,3.1555658763527235,86,0.003,,1.33,,fx
31/07/1990,180.76,182,180.72,181.86,7937,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113663,184.82,181.86,3.2053365917900862,87,0.003,,1.33,,fx
01/08/1990,180.96,181.3,180.3,181.08,12023,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113175,184.04,181.08,3.136845974329719,88,0.003,,1.33,,fx
02/08/1990,178.8,181.5,178.8,181.06,17719,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113163,183.98,181.06,2.9553853668631165,89,0.003,,1.33,,fx
03/08/1990,181.5,182.3,180.58,180.94,9604,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113088,183.92,180.94,2.7813418823777654,90,0.003,,1.33,,fx
06/08/1990,183.3,183.6,182.5,182.6,11882,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114125,185.64,182.6,2.8421313598545614,91,0.003,,1.33,,fx
07/08/1990,183.48,183.6,182.7,183.02,14206,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114388,186.02,183.02,2.8707404387490008,92,0.003,,1.33,,fx
08/08/1990,182.36,182.8,181.5,182.62,10075,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114138,185.64,182.62,2.850601573937602,93,0.003,,1.33,,fx
09/08/1990,182.62,182.96,182.38,182.48,5643,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114050,185.5,182.48,2.799908808039215,94,0.003,,1.33,,fx
10/08/1990,182.3,183.2,182.3,182.92,6071,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114325,185.98,182.92,2.764239979934621,95,0.003,,1.33,,fx
13/08/1990,184.2,184.5,183.8,183.86,8135,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114913,186.94,183.86,2.879098933115882,96,0.003,,1.33,,fx
14/08/1990,184.38,185.7,184.18,185.54,12645,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115963,188.66,185.54,3.129653441943543,97,0.003,,1.33,,fx
15/08/1990,186.38,186.66,185.2,185.68,17320,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116050,188.8,185.68,3.2440916550968715,98,0.003,,1.33,,fx
16/08/1990,185.58,187.2,185.3,187.06,15894,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116913,190.12,187.06,3.4606122772330212,99,0.003,,1.33,,fx
17/08/1990,187,188.6,186.5,188.36,10441,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117725,191.4,188.36,3.672654262701027,100,0.003,,1.33,,fx
20/08/1990,188.2,188.2,187.12,187.22,10940,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117013,190.28,187.22,3.7166108217033926,101,0.003,,1.33,,fx
21/08/1990,187.2,188.7,187.02,187.12,14777,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116950,190.16,187.12,3.781507635851452,102,0.003,,1.33,,fx
22/08/1990,188.26,189.2,188.2,188.74,12574,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117963,191.74,188.74,3.889830673264533,103,0.003,,1.33,,fx
23/08/1990,191.8,192.3,191.24,192.14,22170,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120088,195.12,192.14,4.216041271145605,104,0.003,,1.33,,fx
24/08/1990,192.14,191.82,189.96,190.14,16609,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118838,193.12,190.14,4.284161995070115,105,0.003,,1.33,,fx
27/08/1990,191.36,191.38,190,190.6,12924,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119125,193.6,190.6,4.374231361051136,106,0.003,,1.33,,fx
28/08/1990,191.3,191.46,190.7,190.74,12069,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119213,193.76,190.74,4.34379511487402,107,0.003,,1.33,,fx
29/08/1990,191.28,191.34,190.52,190.74,11502,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119213,193.76,190.74,4.184419513704401,108,0.003,,1.33,,fx
30/08/1990,188.5,189.5,187.4,188.14,17695,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117588,191.18,188.14,3.87637235913557,109,0.003,,1.33,,fx
31/08/1990,185,186.2,184.8,188.14,17695,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117588,191.18,188.14,3.703313471294368,110,0.003,,1.33,,fx
03/09/1990,185,186.2,184.8,185.56,21040,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115975,188.58,185.56,3.5184727747519084,111,0.003,,1.33,,fx
04/09/1990,184.66,184.8,183.8,184.5,24169,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115313,187.52,184.5,3.4295869527787786,112,0.003,,1.33,,fx
05/09/1990,186.18,187.38,185.82,187.16,21816,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116975,190.18,187.16,3.2753100616588724,113,0.003,,1.33,,fx
06/09/1990,187.46,187.86,186.76,187.78,13533,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117363,190.84,187.78,3.099838705481936,114,0.003,,1.33,,fx
07/09/1990,186.1,186.8,185.2,185.96,13567,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116225,189.02,185.96,2.875644159720969,115,0.003,,1.33,,fx
10/09/1990,183.64,183.64,181.54,181.86,22482,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113663,184.9,181.86,2.923580453257724,116,0.003,,1.33,,fx
11/09/1990,180.9,182.6,180.56,182.3,15974,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113938,185.3,182.3,2.9648356896581363,117,0.003,,1.33,,fx
12/09/1990,183.72,183.72,182.66,182.72,19426,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114200,185.7,182.72,2.9591717309641408,118,0.003,,1.33,,fx
13/09/1990,182.62,185.2,182.48,185.14,16790,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115713,188.14,185.14,2.846865410705371,119,0.003,,1.33,,fx
14/09/1990,185.6,187.4,185.2,186.64,19333,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116650,189.7,186.64,2.730181434753134,120,0.003,,1.33,,fx
17/09/1990,187.62,188.5,187.18,188.4,18338,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117750,190.8,188.4,2.6660725171440336,121,0.003,,1.33,,fx
18/09/1990,185.7,186.7,185.4,185.54,17798,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115963,188.36,185.54,2.6660725171440336,122,0.003,,1.33,,fx
19/09/1990,184.3,184.3,182.2,182.66,15306,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114163,185.46,182.66,2.7998185655509955,123,0.003,,1.33,,fx
20/09/1990,181.6,182.2,180.7,181.94,13550,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113713,184.7,181.94,2.9779361981083468,124,0.003,,1.33,,fx
21/09/1990,179,180,178.6,178.94,16739,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,111838,181.6,178.94,3.3467142094902447,125,0.003,,1.33,,fx
24/09/1990,182.94,183.3,182,183.04,15985,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114400,185.7,183.04,3.409572407209426,126,0.003,,1.33,,fx
25/09/1990,183.8,183.8,181.2,181.62,15220,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113513,184.28,181.62,3.5275464561085266,127,0.003,,1.33,,fx
26/09/1990,181.6,182.2,180.4,181.62,14737,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113513,184.3,181.62,3.5878520965433385,128,0.003,,1.33,,fx
27/09/1990,181.76,182.88,181.2,182.7,16087,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114188,185.44,182.7,3.3791896464493316,129,0.003,,1.33,,fx
28/09/1990,181.96,182.3,181.5,182.14,16087,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113838,184.86,182.14,3.2875101013792034,130,0.003,,1.33,,fx
01/10/1990,183.9,183.9,182.5,182.76,15259,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114225,185.58,182.76,3.1062792319220467,131,0.003,,1.33,,fx
02/10/1990,182.92,183.7,182.7,183.6,9216,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114750,186.42,183.6,2.8502397559977544,132,0.003,,1.33,,fx
03/10/1990,184.1,184.84,184,184.86,17983,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115538,187.68,184.86,2.5360604619507914,133,0.003,,1.33,,fx
04/10/1990,185.74,186,185.5,185.94,31937,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116213,188.76,185.94,2.430668495154513,134,0.003,,1.33,,fx
05/10/1990,186.44,192.4,186.44,191.78,27956,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119863,194.24,191.78,2.7660845974054045,135,0.003,,1.33,,fx
08/10/1990,193.2,193.6,192.12,193.38,17704,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120863,195.76,193.38,3.305644062307701,136,0.003,,1.33,,fx
09/10/1990,192.7,193.3,192.1,192.34,16339,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120213,194.68,192.34,3.649807666165927,137,0.003,,1.33,,fx
10/10/1990,192.3,193.12,191.8,192.56,14633,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120350,194.88,192.56,3.936843406,138,0.003,,1.33,,fx
11/10/1990,192.02,194,191.8,193.8,14712,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121125,196.1,193.8,4.275321118544237,139,0.003,,1.33,,fx
12/10/1990,193.4,193.6,192.5,192.62,11420,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120388,194.94,192.62,4.514450870999749,140,0.003,,1.33,,fx
15/10/1990,190.7,191.54,190.38,190.72,13528,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119200,193.06,190.72,4.553273986924551,141,0.003,,1.33,,fx
16/10/1990,189.8,192.4,189.6,192.22,20782,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120138,194.66,192.22,4.649497750654065,142,0.003,,1.33,,fx
17/10/1990,193,193.02,191.5,191.74,15658,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119838,194.14,191.74,4.702736791841247,143,0.003,,1.33,,fx
18/10/1990,192,193.2,190.94,193,19412,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120625,195.42,193,4.851152165551744,144,0.003,,1.33,,fx
19/10/1990,191.7,192.1,190.9,191.52,12518,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119700,194.02,191.52,4.930971236312114,145,0.003,,1.33,,fx
22/10/1990,190.94,191.2,190.04,190.14,16005,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118838,192.64,190.14,4.959962634268271,146,0.003,,1.33,,fx
23/10/1990,190.8,191.2,190.1,190.16,14940,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118850,192.62,190.16,4.976638758573651,147,0.003,,1.33,,fx
24/10/1990,190.5,192.2,190.4,191.96,15019,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119975,194.42,191.96,4.946335343801267,148,0.003,,1.33,,fx
25/10/1990,191.9,191.96,191.1,191.28,12814,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119550,193.76,191.28,4.830035610635221,149,0.003,,1.33,,fx
26/10/1990,191.8,192.1,191.1,191.7,10247,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119813,194.18,191.7,4.464776963448209,150,0.003,,1.33,,fx
29/10/1990,191.6,191.6,190.7,190.88,14620,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119300,193.34,190.88,4.318629875319783,151,0.003,,1.33,,fx
30/10/1990,190.86,192,190.2,191.64,17980,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119775,194.02,191.64,4.054151452524272,152,0.003,,1.33,,fx
31/10/1990,191,191.3,190.5,190.94,17980,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119338,193.2,190.94,3.7153971523922955,153,0.003,,1.33,,fx
01/11/1990,189.8,191.82,189.7,190.92,26308,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119325,193.26,190.92,3.4066992822972892,154,0.003,,1.33,,fx
02/11/1990,192.1,192.3,191.2,192.12,11175,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120075,194.5,192.12,2.98323470973008,155,0.003,,1.33,,fx
05/11/1990,192.7,194.1,192.48,194,15160,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121250,196.32,194,2.5739974099971037,156,0.003,,1.33,,fx
06/11/1990,193.4,194.16,192.9,192.98,17037,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120613,195.3,192.98,2.082034261646988,157,0.003,,1.33,,fx
07/11/1990,193.7,194.3,193.02,193.24,11850,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120775,195.54,193.24,1.603482460148963,158,0.003,,1.33,,fx
08/11/1990,192.5,193.8,192.5,193.38,13126,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120863,195.7,193.38,1.0896403076270067,159,0.003,,1.33,,fx
09/11/1990,193.2,193.5,193,193.12,9279,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120700,195.44,193.12,1.1090614650860573,160,0.003,,1.33,,fx
12/11/1990,193.1,193.24,192.66,192.84,6155,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120525,195.2,192.84,1.0880392149820814,161,0.003,,1.33,,fx
13/11/1990,192.74,193.3,192.68,192.84,16119,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120525,195.26,192.84,1.097707915008435,162,0.003,,1.33,,fx
14/11/1990,192.8,192.9,191.8,192.52,19476,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120325,195,192.52,1.0970274988981963,163,0.003,,1.33,,fx
15/11/1990,192.52,192.76,192.2,192.32,10806,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120200,194.76,192.32,1.0393908472460225,164,0.003,,1.33,,fx
16/11/1990,192.4,193.48,192.38,193.42,15577,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120888,195.88,193.42,1.0701090287156811,165,0.003,,1.33,,fx
19/11/1990,194.4,194.5,193.54,194.08,11283,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121300,196.46,194.08,1.1047159514277356,166,0.003,,1.33,,fx
20/11/1990,193.9,194.2,193,193.26,11861,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120788,195.64,193.26,1.1249592585240167,167,0.003,,1.33,,fx
21/11/1990,193.2,193.9,193.1,193.26,11861,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120788,195.64,193.26,1.1378119352536251,168,0.003,,1.33,,fx
22/11/1990,193.2,193.9,193.1,193.86,9819,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121163,196.18,193.86,1.1723094017105509,169,0.003,,1.33,,fx
23/11/1990,193.9,193.9,193.46,193.64,4703,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121025,195.94,193.64,1.1874622801050652,170,0.003,,1.33,,fx
26/11/1990,193.6,193.96,193.24,193.92,8317,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121200,196.2,193.92,1.1240118623361501,171,0.003,,1.33,,fx
27/11/1990,194.1,195.2,194.06,195.04,16531,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121900,197.3,195.04,1.1114962887953306,172,0.003,,1.33,,fx
28/11/1990,194.96,195,194.06,194.16,17764,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121350,196.36,194.16,1.1318939879714134,173,0.003,,1.33,,fx
29/11/1990,193.92,194.08,190.5,190.94,28694,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119338,193.14,190.94,1.1534366042422206,174,0.003,,1.33,,fx
30/11/1990,191.02,192,190.6,191.54,28694,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119713,193.76,191.54,1.1604527851974367,175,0.003,,1.33,,fx
03/12/1990,190,190.14,188.56,188.82,15996,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118013,191.12,188.82,1.3608453255259363,176,0.003,,1.33,,fx
04/12/1990,190.16,190.6,189.42,189.94,15996,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118713,192.3,189.94,1.4577494069074768,177,0.003,,1.33,,fx
05/12/1990,190.5,190.54,189.06,189.64,13345,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118525,192.12,189.64,1.5432325381070797,178,0.003,,1.33,,fx
06/12/1990,190.7,191.46,190.54,191.24,13842,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119525,193.7,191.24,1.5297089047721097,179,0.003,,1.33,,fx
07/12/1990,191.6,192.9,191.5,192.62,19683,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120388,195.14,192.62,1.5258252411965232,180,0.003,,1.33,,fx
10/12/1990,192.8,192.8,191.2,191.54,14712,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119713,194.24,191.54,1.5154176542037485,181,0.003,,1.33,,fx
11/12/1990,191.74,192.12,190.6,190.78,12730,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119238,193.5,190.78,1.5537902046305003,182,0.003,,1.33,,fx
12/12/1990,191.74,192.1,191.16,192.02,12532,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120013,194.86,192.02,1.5480215330131362,183,0.003,,1.33,,fx
13/12/1990,192.3,192.3,191.24,191.76,12420,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119850,194.58,191.76,1.5404683270591177,184,0.003,,1.33,,fx
14/12/1990,191.26,191.46,190.22,190.52,11480,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119075,193.34,190.52,1.5747431536620853,185,0.003,,1.33,,fx
17/12/1990,190.28,190.5,189.9,190.26,8573,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118913,193.16,190.26,1.6191182785718816,186,0.003,,1.33,,fx
18/12/1990,188.36,189,188.28,188.28,4773,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117675,190.66,188.28,1.787169829648405,187,0.003,,1.33,,fx
19/12/1990,188.3,188.4,187.84,188.08,9482,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117550,190.42,188.08,1.9444649649724828,188,0.003,,1.33,,fx
20/12/1990,187,187,184,184.6,21916,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115375,186.9,184.6,2.414291338399737,189,0.003,,1.33,,fx
21/12/1990,185,185.2,183.3,183.94,15865,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114963,186.2,183.94,2.810332839126331,190,0.003,,1.33,,fx
24/12/1990,181.9,182.5,181.7,183.94,15865,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114963,186.2,183.94,3.082331368732393,191,0.003,,1.33,,fx
25/12/1990,181.9,182.5,181.7,181.9,5739,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,113688,184.16,181.9,3.499009955211835,192,0.003,,1.33,,fx
26/12/1990,183.5,184.3,183.4,183.8,5835,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,114875,186.06,183.8,3.6673609039750517,193,0.003,,1.33,,fx
27/12/1990,184.3,184.3,184.3,184.28,5955,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115175,186.54,184.28,3.733122017829656,194,0.003,,1.33,,fx
28/12/1990,186,189,186,188.28,5955,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117675,190.56,188.28,3.6374199647558556,195,0.003,,1.33,,fx
31/12/1990,188,188.5,188,188.28,16404,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117675,190.56,188.28,3.509900283484478,196,0.003,,1.33,,fx
01/01/1991,188,188.5,188,188.6,16404,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117875,190.94,188.6,3.2806458713700994,197,0.003,,1.33,,fx
02/01/1991,189,189.46,188.6,189.4,10985,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118375,191.94,189.4,3.0885271570773476,198,0.003,,1.33,,fx
03/01/1991,189.4,190.1,189.4,190.04,16352,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118775,192.56,190.04,3.0652732341512836,199,0.003,,1.33,,fx
04/01/1991,190.1,190.1,188.2,188.64,12397,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,117900,191.16,188.64,3.0021825394209847,200,0.003,,1.33,,fx
07/01/1991,185.9,186.18,184.64,185.64,14694,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116025,188.08,185.64,3.052706340283027,201,0.003,,1.33,,fx
08/01/1991,185.8,186.18,184.7,184.94,13146,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115588,187.46,184.94,3.1055352732399397,202,0.003,,1.33,,fx
09/01/1991,187.7,188.1,184.8,185.08,12304,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115675,187.54,185.08,3.1462354224274787,203,0.003,,1.33,,fx
10/01/1991,186,186.4,185.7,186.28,7344,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116425,188.78,186.28,3.0851580186441043,204,0.003,,1.33,,fx
11/01/1991,185.88,186.2,185.5,185.92,6606,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116200,188.54,185.92,2.9307223227964223,205,0.003,,1.33,,fx
14/01/1991,185.04,186.4,184.7,185.52,9887,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,115950,188.06,185.52,2.8280681274214703,206,0.003,,1.33,,fx
15/01/1991,186.1,186.5,185.6,186.36,8056,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116475,188.9,186.36,2.7335478777595608,207,0.003,,1.33,,fx
16/01/1991,186,186.4,185.6,185.98,7284,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,116238,188.54,185.98,2.5361774385881852,208,0.003,,1.33,,fx
17/01/1991,188,189.1,187.2,189.02,14121,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118138,191.64,189.02,2.367042317605885,209,0.003,,1.33,,fx
18/01/1991,188.2,191,188.1,191.02,15165,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119388,193.64,191.02,2.4024826048632226,210,0.003,,1.33,,fx
21/01/1991,190.12,191.7,190,191.6,13309,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119750,194.3,191.6,2.4977368422908484,211,0.003,,1.33,,fx
22/01/1991,190.8,191.2,189.6,189.74,14153,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,118588,192.48,189.74,2.5508513611479615,212,0.003,,1.33,,fx
23/01/1991,189.9,191.3,189.9,191.1,11489,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119438,193.88,191.1,2.680472595147562,213,0.003,,1.33,,fx
24/01/1991,191.1,192,190.8,190.92,10491,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119325,193.78,190.92,2.746234270172612,214,0.003,,1.33,,fx
25/01/1991,191.8,191.8,190.4,190.74,8116,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119213,193.54,190.74,2.745739001921079,215,0.003,,1.33,,fx
28/01/1991,191.7,192,191.7,191.98,14578,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119988,194.76,191.98,2.7843151162665865,216,0.003,,1.33,,fx
29/01/1991,192.76,192.8,190.9,191.22,15968,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119513,194.02,191.22,2.5773454043525756,217,0.003,,1.33,,fx
30/01/1991,191.1,191.7,190.2,191.58,16596,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,119738,194.38,191.58,2.495447321290792,218,0.003,,1.33,,fx
31/01/1991,191.96,192.24,191.6,192.22,16596,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120138,195.16,192.22,2.442491896950891,219,0.003,,1.33,,fx
01/02/1991,191.8,193.4,191.8,192.9,13906,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120563,195.96,192.9,2.572509021688901,220,0.003,,1.33,,fx
04/02/1991,193.82,193.86,192.4,193.42,13835,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,120888,196.52,193.42,2.714955616580895,221,0.003,,1.33,,fx
05/02/1991,193.7,194.8,193.3,194.66,15371,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121663,197.68,194.66,2.922286091402446,222,0.003,,1.33,,fx
06/02/1991,194.7,196.1,194.4,195.98,14231,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,122488,198.9,195.98,3.2017859599507217,223,0.003,,1.33,,fx
07/02/1991,195.2,195.6,194.66,194.82,7943,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121763,197.74,194.82,3.361666650141108,224,0.003,,1.33,,fx
08/02/1991,194.3,194.64,194.1,194.4,10523,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,121500,197.26,194.4,3.468044213482722,225,0.003,,1.33,,fx
11/02/1991,194.7,195.74,194.5,195.56,12605,,BP1 Curncy,Future,CME,USD,0.01,6.25,625,122225,198.5,195.56,3.501256536350592,226,0.003,,1.33,,fx
