Date,PX_CLOSE_1D,near,far,FX_TO_USD,st_dev_input,price_volatility,one_pct_move,POINT_VALUE,block_value,icv_local,ivv_usd,forecast,daily_cash_vol_target,volatility_scaler,subsystem_position,target_contracts,current_position,trades,exec_price,trade_pnl_usd,carry_pnl_usd,pnl_usd,nav_usd,Target_Pos_rounded,Current_pos,trades_needed
2018-01-03,67.46,67.46,67.6,0.6485,1.0686347598624286,1.58,0.6746,1000.0,674.6,1065.8680000000002,691.215398,8.215568041046955,121374.56075000012,175.59585781970688,144.26197176438092,144,144.0,13.0,67.775,-2655.6075000001006,-26760.352500001012,-29415.960000001112,9680548.900000008,144,131,13
2018-01-04,67.185,67.185,67.325,0.6485,1.0456569705148109,1.56,0.6718500000000001,1000.0,671.85,1048.086,679.683771,8.325556947779482,121006.8612500001,178.03405997463503,148.22327049632116,148,148.0,4.0,67.46,-713.3499999999779,-25680.599999999202,-26393.94999999918,9654154.950000009,148,144,4
2018-01-05,67.285,67.285,67.42,0.6485,1.0409771851420195,1.55,0.67285,1000.0,672.8499999999999,1042.9174999999998,676.3319987499998,8.237981042982582,120676.93687500012,178.42854855017333,146.98910004832254,147,147.0,-1.0,67.185,-64.84999999999631,9597.799999999455,9532.949999999459,9663687.900000008,147,148,-1
2018-01-08,67.375,67.375,67.515,0.6485,1.0184321283159623,1.51,0.67375,1000.0,673.75,1017.3625,659.7595812499999,8.768874784810022,120796.0987500001,183.091086788215,160.55028142606417,161,161.0,14.0,67.285,817.1100000000309,8579.655000000324,9396.765000000356,9673084.665000008,161,147,14
2018-01-09,66.98,66.98,67.12,0.6485,0.954041927792566,1.42,0.6698000000000001,1000.0,669.8000000000001,951.1160000000001,616.798726,8.719735870368883,120913.55831250011,196.03405975987718,170.93652227022383,171,171.0,10.0,67.375,-2561.574999999974,-41241.35749999958,-43802.93249999956,9629281.73250001,171,161,10
2018-01-10,67.145,67.145,67.29,0.6485,0.8805655379656836,1.31,0.67145,1000.0,671.45,879.5995000000001,570.4202757500001,9.230746324387749,120366.02165625012,211.0128737937838,194.78063091704658,195,195.0,24.0,66.98,2568.059999999876,18297.427499999118,20865.48749999899,9650147.220000008,195,171,24
2018-01-11,67.005,67.005,67.145,0.6485,0.8391621813766258,1.25,0.6700499999999999,1000.0,670.05,837.5625,543.1592812499999,9.122743403144826,120626.84025000011,222.08373199919453,202.60129010414352,203,203.0,8.0,67.145,-726.3200000000029,-17704.05000000007,-18430.37000000007,9631716.850000009,203,195,8
2018-01-12,67.005,67.005,67.145,0.6485,0.7743110916503487,1.16,0.6700499999999999,1000.0,670.05,777.2579999999999,504.0518129999999,9.37977237979386,120396.46062500012,238.8573109348188,224.0427207818247,224,224.0,21.0,67.005,0.0,0.0,0.0,9631716.850000009,224,203,21
2018-01-15,67.005,67.005,67.14,0.6485,0.6844766857383802,1.02,0.6700499999999999,1000.0,670.05,683.451,443.21797349999997,9.299612918104073,120396.46062500012,271.64164772979393,252.61621763230673,253,253.0,29.0,67.005,0.0,0.0,0.0,9631716.850000009,253,224,29
2018-01-16,65.975,65.975,66.115,0.6485,0.6603390543143178,1.0,0.65975,1000.0,659.75,659.75,427.847875,7.918071060655322,120396.46062500012,281.4001603373632,222.8146466031043,223,223.0,-30.0,67.005,20038.65000000002,-168992.61500000017,-148953.96500000014,9482762.88500001,223,253,-30
2018-01-17,65.55,65.55,65.7,0.6485,0.7618197512006467,1.16,0.6555,1000.0,655.5,760.38,493.10643,8.451436165981441,118534.53606250012,240.38326992105968,203.15838611077226,203,203.0,-20.0,65.975,5512.249999999963,-61461.58749999958,-55949.337499999616,9426813.547500009,203,223,-20
2018-01-18,65.715,65.715,65.86,0.6485,0.8399872518791206,1.28,0.65715,1000.0,657.15,841.152,545.487072,8.359224998561661,117835.16934375011,216.01826219586394,180.57452574935132,181,181.0,-22.0,65.55,-2354.055000000089,21721.50750000082,19367.45250000073,9446181.00000001,181,203,-22
2018-01-19,66.075,66.075,66.225,0.6485,0.8833415251113931,1.34,0.6607500000000001,1000.0,660.7500000000001,885.4050000000002,574.1851425000001,8.682552893945894,118077.26250000013,205.64318677054607,178.55078464148608,179,179.0,-2.0,65.715,-466.9199999999992,42256.25999999993,41789.33999999993,9487970.34000001,179,181,-2
2018-01-22,65.835,65.835,65.99,0.6485,0.9368926032294972,1.42,0.65835,1000.0,658.35,934.857,606.2547645,9.125890014986934,118599.62925000011,195.62671700867122,178.52679034141073,179,179.0,0.0,66.075,-0.0,-27859.560000001056,-27859.560000001056,9460110.780000009,179,179,0
2018-01-23,65.82,65.82,65.97,0.6485,0.9799979591744956,1.49,0.6581999999999999,1000.0,658.1999999999999,980.7179999999998,635.9956229999999,9.079930302659681,118251.38475000011,185.9311298279173,168.82416999322575,169,169.0,-10.0,65.835,97.27500000000369,-1741.222500000066,-1643.9475000000623,9458466.832500009,169,179,-10
2018-01-24,65.905,65.905,66.06,0.6485,1.0131284880603926,1.54,0.65905,1000.0,659.0500000000001,1014.9370000000001,658.1866445,9.632563279171988,118230.83540625012,179.63116753313292,173.03085881744477,173,173.0,4.0,65.82,220.49000000002064,9315.70250000087,9536.19250000089,9468003.02500001,173,169,4
2018-01-25,65.915,65.915,66.065,0.6485,1.02351323065194,1.55,0.6591500000000001,1000.0,659.1500000000001,1021.6825000000001,662.5611012500001,9.584264830358563,118350.03781250013,178.62509222050426,171.1990189188534,171,171.0,-2.0,65.905,-12.970000000006635,1121.9050000005739,1108.9350000005672,9469111.96000001,171,173,-2
2018-01-26,65.92,65.92,66.07,0.6485,1.0253759473088917,1.56,0.6592,1000.0,659.2,1028.352,666.8862720000001,9.854240191920123,118363.89950000013,177.4873834859808,174.9003307906292,175,175.0,4.0,65.915,12.969999999988204,554.4674999994957,567.4374999994839,9469679.39750001,175,171,4
2018-01-29,66.08,66.08,66.23,0.6485,1.0108525691973946,1.53,0.6607999999999999,1000.0,660.8,1011.024,655.649064,10.069286342826281,118370.99246875013,180.54016846541268,181.7910652660336,182,182.0,7.0,65.92,726.3199999999845,18157.99999999961,18884.319999999596,9488563.71750001,182,175,7
2018-01-30,66.145,66.145,66.305,0.6485,0.9734443572454512,1.47,0.66145,1000.0,661.4499999999999,972.3314999999999,630.5569777499999,11.031335767655124,118607.04646875014,188.09885649346487,207.49816434913873,207,207.0,25.0,66.08,1053.8124999999632,7671.754999999731,8725.567499999694,9497289.28500001,207,182,25
2018-01-31,66.05,66.05,66.21,0.6485,0.9145908465828044,1.38,0.6605,1000.0,660.5,911.4899999999999,591.1012649999999,11.314776197696865,118716.11606250012,200.8388800563642,227.24469796338454,227,227.0,20.0,66.145,-1232.149999999985,-12752.752499999846,-13984.902499999831,9483304.38250001,227,207,20
2018-02-01,65.815,65.815,65.975,0.6485,0.8546610926675918,1.3,0.65815,1000.0,658.15,855.595,554.8533575,11.456367871467611,118541.30478125013,213.64438581639138,244.7588677586337,245,245.0,18.0,66.05,-2743.1549999999934,-34594.23249999991,-37337.3874999999,9445966.99500001,245,227,18
2018-02-02,65.26,65.26,65.43,0.6485,0.8034181144666512,1.23,0.6526000000000001,1000.0,652.6,802.698,520.5496529999999,11.529844614849981,118074.58743750013,226.82675275455452,261.5277213751009,262,262.0,17.0,65.815,-6118.597499999918,-88179.78749999883,-94298.38499999874,9351668.610000012,262,245,17
2018-02-05,64.905,64.905,65.075,0.6485,0.7729342360898961,1.19,0.64905,1000.0,649.0500000000001,772.3695,500.88162074999997,11.484895353781766,116895.85762500016,233.38020957919161,268.0347284660673,268,268.0,6.0,65.26,-1381.3050000000153,-60316.98500000068,-61698.29000000069,9289970.320000011,268,262,6
2018-02-06,65.26,65.26,65.425,0.6485,0.7452696379968213,1.14,0.6526000000000001,1000.0,652.6,743.9639999999999,482.4606539999999,11.106301466794942,116124.62900000015,240.69243375025596,267.3202730006912,267,267.0,-1.0,64.905,-230.21750000000256,61698.290000000685,61468.07250000068,9351438.392500011,267,268,-1
2018-02-07,65.265,65.265,65.43,0.6485,0.7279365814775929,1.12,0.6526500000000001,1000.0,652.6500000000001,730.9680000000002,474.0327480000001,11.419143255012642,116892.97990625014,246.59262550833327,281.5876516309342,282,282.0,15.0,65.26,48.637499999955764,865.7474999992126,914.3849999991683,9352352.777500011,282,267,15
2018-02-08,64.955,64.955,65.125,0.6485,0.7361109517728895,1.13,0.64955,1000.0,649.55,733.9914999999999,475.9934877499999,11.794158288353307,116904.40971875015,245.60085952299917,289.6655412969877,290,290.0,8.0,65.265,-1608.2800000000118,-56691.87000000041,-58300.15000000042,9294052.62750001,290,282,8
2018-02-09,65.275,65.275,65.445,0.6485,0.7094133726678857,1.09,0.65275,1000.0,652.75,711.4975000000001,461.40612875,11.802589459880654,116175.65784375014,251.7861177060712,297.1728178981945,297,297.0,7.0,64.955,1452.6400000000335,60180.800000001385,61633.44000000142,9355686.067500012,297,290,7
2018-02-12,65.345,65.345,65.515,0.6485,0.661127320052697,1.01,0.65345,1000.0,653.4499999999999,659.9844999999999,427.99994824999993,12.118978371067705,116946.07584375015,273.2385279996355,331.13718109699596,331,331.0,34.0,65.275,1543.4299999998495,13482.314999998685,15025.744999998535,9370711.812500011,331,297,34
2018-02-13,64.495,64.495,64.675,0.6485,0.6828529002062645,1.06,0.64495,1000.0,644.95,683.647,443.3450795,11.09335989336446,117133.89765625015,264.20479908867503,293.0918921844722,293,293.0,-38.0,65.345,20946.54999999986,-182455.47499999875,-161508.92499999888,9209202.887500012,293,331,-38
2018-02-14,64.965,64.965,65.135,0.6485,0.6459678139454637,0.99,0.6496500000000001,1000.0,649.6500000000001,643.1535000000001,417.08504475000007,10.29574477831511,115115.03609375015,275.99895403286365,284.1614789804288,284,284.0,-9.0,64.495,-2743.1549999999934,89304.9349999998,86561.7799999998,9295764.667500012,284,293,-9
2018-02-15,65.28,65.28,65.455,0.6485,0.5955549232887869,0.91,0.6528,1000.0,652.8000000000001,594.0480000000001,385.240128,10.680008037833549,116197.05834375015,301.6224165093989,322.13298327111585,322,322.0,38.0,64.965,7762.544999999943,58014.80999999958,65777.35499999953,9361542.022500012,322,284,38
2018-02-16,65.28,65.28,65.455,0.6485,0.5312044490152016,0.81,0.6528,1000.0,652.8000000000001,528.7680000000001,342.90604800000006,10.980912208351103,117019.27528125016,341.2575425944372,374.7319115667152,375,375.0,53.0,65.28,0.0,0.0,0.0,9361542.022500012,375,322,53
2018-02-19,65.39,65.39,65.57,0.6485,0.4448618699329493,0.68,0.6539,1000.0,653.9000000000001,444.6520000000001,288.356822,11.581775114031188,117019.27528125016,405.81413843314635,470.0048089427022,470,470.0,95.0,65.28,6776.824999999964,26750.62499999986,33527.44999999982,9395069.472500011,470,375,95
2018-02-20,65.55,65.55,65.73,0.6485,0.4355288930181112,0.66,0.6555,1000.0,655.5,432.63,280.56055499999997,11.837490374067134,117438.36840625014,418.5847451230276,495.49928911251834,495,495.0,25.0,65.39,2593.9999999999445,48767.19999999896,51361.1999999989,9446430.67250001,495,470,25
2018-02-21,65.515,65.515,65.695,0.6485,0.4354913891076555,0.66,0.65515,1000.0,655.15,432.399,280.4107515,12.167368511013645,118080.38340625014,421.0979171611761,512.3653537320326,512,512.0,17.0,65.55,-385.8574999999624,-11235.262499998904,-11621.119999998866,9434809.552500011,512,495,17
2018-02-22,65.595,65.595,65.775,0.6485,0.4339179069673404,0.66,0.65595,1000.0,655.95,432.9270000000001,280.75315950000004,12.489582249961554,117935.11940625015,420.06693572490366,524.6460544225498,525,525.0,13.0,65.515,674.4399999999855,26562.559999999434,27236.999999999418,9462046.552500011,525,512,13
2018-02-23,65.695,65.695,65.87,0.6485,0.4199437462171861,0.64,0.6569499999999999,1000.0,656.9499999999999,420.448,272.660528,12.450977153528074,118275.58190625015,433.7832937309142,540.102587982577,540,540.0,15.0,65.595,972.7499999999446,34046.249999998065,35018.99999999801,9497065.55250001,540,525,15
2018-02-26,65.405,65.405,65.585,0.6485,0.4144467195192474,0.63,0.65405,1000.0,654.0500000000001,412.05150000000003,267.21539775,12.862134208932241,118713.31940625013,444.2607739143659,571.4141697850679,571,571.0,31.0,65.695,-5830.014999999839,-101555.0999999972,-107385.11499999704,9389680.437500013,571,540,31
2018-02-27,65.465,65.465,65.645,0.6485,0.4084719492453212,0.62,0.6546500000000001,1000.0,654.6500000000001,405.88300000000004,263.2151255,13.21082081348734,117371.00546875017,445.9128450380416,589.0874694229915,589,589.0,18.0,65.405,700.3800000000265,22217.610000000837,22917.990000000864,9412598.427500013,589,571,18
2018-02-28,64.965,64.965,65.14,0.6485,0.4099459313783008,0.63,0.6496500000000001,1000.0,649.6500000000001,409.27950000000004,265.41775575,12.303691204387952,117657.48034375017,443.2916705639433,545.4123828096031,545,545.0,-44.0,65.465,14267.0,-190983.25,-176716.25,9235882.177500013,545,589,-44
2018-03-01,64.97,64.97,65.145,0.6485,0.4070736010276755,0.63,0.6497,1000.0,649.7,409.31100000000004,265.43818350000004,12.650253652896588,115448.52721875017,434.9356437588421,550.2046216235221,550,550.0,5.0,64.965,16.212499999985255,1767.1624999983926,1783.374999998378,9237665.552500011,550,545,5
2018-03-02,65.34,65.34,65.515,0.6485,0.3920866188148343,0.6,0.6534000000000001,1000.0,653.4000000000001,392.04,254.23794,12.511350507076687,115470.81940625014,454.18405846999127,568.2455950244673,568,568.0,18.0,64.97,4319.010000000053,131969.75000000163,136288.7600000017,9373954.312500013,568,550,18
2018-03-05,65.125,65.125,65.305,0.6485,0.3657273574495066,0.56,0.65125,1000.0,651.25,364.70000000000005,236.50795000000002,13.058409118856376,117174.42890625016,495.4354765082956,646.9599144240881,647,647.0,79.0,65.34,-11014.772500000174,-79194.82000000124,-90209.59250000142,9283744.720000012,647,568,79
2018-03-06,65.06,65.06,65.24,0.6485,0.3276780686187047,0.5,0.6506000000000001,1000.0,650.6,325.3,210.95705,13.409505794580967,116046.80900000015,550.0968514681076,737.6526917342335,738,738.0,91.0,65.125,-3835.8774999998654,-27272.667499999046,-31108.54499999891,9252636.175000014,738,647,91
2018-03-07,65.69,65.69,65.87,0.6485,0.2995445153123167,0.46,0.6569,1000.0,656.9000000000001,302.17400000000004,195.95983900000002,12.338496149467392,115657.95218750018,590.2125291473635,728.2335018252155,728,728.0,-10.0,65.06,-4085.54999999997,301513.5899999978,297428.0399999978,9550064.215000011,728,738,-10
2018-03-08,66.235,66.235,66.41,0.6485,0.3401424946308297,0.51,0.66235,1000.0,662.35,337.7985,219.06232724999998,11.463786011886697,119375.80268750014,544.9398999183696,624.7074402003143,625,625.0,-103.0,65.69,-36403.54750000011,257298.86000000077,220895.31250000067,9770959.527500011,625,728,-103
2018-03-09,66.27,66.27,66.445,0.6485,0.3922474771369904,0.59,0.6627,1000.0,662.6999999999999,390.99299999999994,253.55896049999996,11.78327745343859,122136.99409375014,481.6907036253217,567.5895207559223,568,568.0,-57.0,66.235,-1293.757499999874,14185.937499998618,12892.179999998743,9783851.707500009,568,625,-57
2018-03-12,66.12,66.12,66.3,0.6485,0.411938810165192,0.62,0.6612,1000.0,661.2,409.944,265.848684,12.390287909569949,122298.14634375012,460.02915833034604,569.9893718510126,570,570.0,2.0,66.27,-194.54999999998893,-55252.199999996854,-55446.74999999684,9728404.957500013,570,568,2
2018-03-13,66.05,66.05,66.225,0.6485,0.4321241141002986,0.65,0.6605,1000.0,660.5,429.325,278.4172625,12.369309507286665,121605.06196875016,436.77270897938723,540.2576821702087,540,540.0,-30.0,66.12,1361.8500000001438,-25875.15000000273,-24513.300000002586,9703891.65750001,540,570,-30
2018-03-14,66.44,66.265,66.44,0.6485,0.4770351139978576,0.72,0.6644,1000.0,664.4,478.36799999999994,310.22164799999996,12.555224042416674,121298.64571875014,391.0063868874494,490.91727893877805,491,491.0,-49.0,66.05,-12392.835000000017,136574.1000000002,124181.26500000019,9828072.92250001,491,540,-49
2018-03-15,65.995,65.82,65.995,0.6485,0.476598887941352,0.72,0.65995,1000.0,659.95,475.164,308.143854,12.224862222796553,122850.91153125014,398.680388839591,487.38128244949564,487,487.0,-4.0,66.44,1154.3299999999822,-141694.00749999782,-140539.67749999784,9687533.245000012,487,491,-4
2018-03-16,65.805,65.635,65.805,0.6485,0.4779314804309564,0.73,0.6580500000000001,1000.0,658.0500000000002,480.37650000000014,311.5241602500001,12.096679739348385,121094.16556250016,388.71516567229116,470.2162868965455,470,470.0,-17.0,65.995,2094.6549999999747,-60005.70499999928,-57911.049999999304,9629622.195000013,470,487,-17
2018-03-19,65.73,65.645,65.73,0.6485,0.4781999233098919,0.73,0.6573000000000001,1000.0,657.3000000000001,479.82900000000006,311.1691065,6.218571282844096,120370.27743750018,386.8323523225471,240.5544557428021,241,241.0,-229.0,65.805,11137.987500000421,-22859.625000000866,-11721.637500000445,9617900.557500012,241,470,-229
2018-03-20,65.47,65.47,65.625,0.6485,0.4266396801207922,0.65,0.6547,1000.0,654.6999999999999,425.55499999999995,275.97241749999995,11.552854584708868,120223.75696875015,435.6368584144833,503.2849277001931,503,503.0,262.0,65.73,-44175.820000000866,-40635.010000000795,-84810.83000000166,9533089.72750001,503,241,262
2018-03-21,65.94,65.94,66.09,0.6485,0.4127788956009706,0.63,0.6594,1000.0,659.4,415.42199999999997,269.401167,10.773223196779224,119163.62159375014,442.3277854388439,476.52959586697364,477,477.0,-26.0,65.47,-7924.669999999981,153311.8849999996,145387.21499999962,9678476.94250001,477,503,-26
2018-03-22,65.85,65.85,65.995,0.6485,0.4092192769818499,0.62,0.6585,1000.0,658.5,408.27,264.76309499999996,10.6823681622635,120980.96178125014,456.94042737055236,488.1205873394266,488,488.0,11.0,65.94,-642.0150000000243,-27840.105000001055,-28482.12000000108,9649994.82250001,488,477,11
2018-03-23,65.31,65.31,65.45,0.6485,0.4081683680217607,0.62,0.6531,1000.0,653.1,404.922,262.591917,9.767950789504464,120624.93528125012,459.3627125287718,448.7032370514329,449,449.0,-39.0,65.85,13657.409999999798,-170892.71999999747,-157235.30999999767,9492759.512500012,449,488,-39
2018-03-26,65.54,65.54,65.685,0.6485,0.4054459478815211,0.62,0.6554000000000001,1000.0,655.4000000000001,406.34800000000007,263.516678,10.253883951764616,118659.49390625017,450.2921591408729,461.7243544220035,462,462.0,13.0,65.31,1939.0150000000335,66970.59500000115,68909.61000000118,9561669.122500014,462,449,13
2018-03-27,65.485,65.485,65.625,0.6485,0.406289408328857,0.62,0.65485,1000.0,654.85,406.007,263.29553949999996,10.170558603033143,119520.86403125018,453.94184898924277,461.6842177514315,462,462.0,0.0,65.54,-0.0,-16478.385000002043,-16478.385000002043,9545190.737500012,462,462,0
2018-03-28,65.435,65.435,65.58,0.6485,0.407649052478821,0.62,0.65435,1000.0,654.35,405.697,263.09450449999997,10.822521690306438,119314.88421875016,453.50580182396084,490.8076376919629,491,491.0,29.0,65.485,-940.3249999999466,-14980.349999999147,-15920.674999999093,9529270.062500013,491,462,29
2018-03-29,65.435,65.435,65.58,0.6485,0.4096263541166302,0.63,0.65435,1000.0,654.35,412.2405,267.33796424999997,11.127441115516017,119115.87578125017,445.562889339052,495.797481437948,496,496.0,5.0,65.435,0.0,0.0,0.0,9529270.062500013,496,491,5
2018-03-30,65.33,65.33,65.475,0.6485,0.4138078257519489,0.63,0.6533,1000.0,653.3,411.57899999999995,266.9089815,11.399256583525364,119115.87578125017,446.2790090907832,508.7248932467286,509,509.0,13.0,65.435,-885.2025000000335,-33773.88000000128,-34659.082500001314,9494610.980000012,509,496,13
2018-04-02,64.975,64.975,65.12,0.6485,0.4316013785739056,0.66,0.6497499999999999,1000.0,649.7499999999999,428.8349999999999,278.0994974999999,11.236875673026278,118682.63725000015,426.7632207785639,479.54852537089874,480,480.0,-29.0,65.33,6676.307500000074,-117180.70750000131,-110504.40000000125,9384106.580000011,480,509,-29
2018-04-03,65.245,65.245,65.39,0.6485,0.4367067093449553,0.67,0.6524500000000001,1000.0,652.45,437.14150000000006,283.48626275000004,11.278161060234094,117301.33225000015,413.781363202934,466.6692857925911,467,467.0,-13.0,64.975,-2276.235000000086,84045.60000000318,81769.36500000309,9465875.945000015,467,480,-13
2018-04-04,65.815,65.815,65.96,0.6485,0.4185354425297243,0.64,0.65815,1000.0,658.15,421.216,273.158576,10.490439032989912,118323.44931250019,433.1676165733863,454.4118472728659,454,454.0,-13.0,65.245,-4805.384999999942,172624.2149999979,167818.82999999795,9633694.775000013,454,467,-13
2018-04-05,66.135,66.135,66.28,0.6485,0.4071061491227226,0.62,0.6613500000000001,1000.0,661.3500000000001,410.0370000000001,265.90899450000006,10.473826424054767,120421.18468750018,452.86615788959386,474.32415310641863,474,474.0,20.0,65.815,4150.400000000095,94214.08000000217,98364.48000000227,9732059.255000016,474,454,20
2018-04-06,65.945,65.945,66.095,0.6485,0.4044597219174266,0.61,0.65945,1000.0,659.4499999999999,402.26449999999994,260.86852824999994,11.023693903832262,121650.7406875002,466.3296929820442,514.0675793702131,514,514.0,40.0,66.135,-4928.60000000031,-58403.91000000367,-63332.51000000398,9668726.745000012,514,474,40
2018-04-09,66.18,66.18,66.33,0.6485,0.3972439426685292,0.6,0.6618,1000.0,661.8000000000001,397.08000000000004,257.50638000000004,11.148171978955228,120859.08431250016,469.34403843702876,523.2328057793369,523,523.0,9.0,65.945,1371.5775000000795,78332.31500000454,79703.89250000461,9748430.637500016,523,514,9
2018-04-10,66.34,66.34,66.49,0.6485,0.3884191249841892,0.59,0.6634000000000001,1000.0,663.4000000000001,391.406,253.826791,11.371872159267465,121855.3829687502,480.07297609790214,545.9328511304409,546,546.0,23.0,66.18,2386.479999999949,54266.47999999884,56652.95999999879,9805083.597500015,546,523,23
2018-04-11,65.145,65.145,65.31,0.6485,0.4090468595652079,0.63,0.65145,1000.0,651.4499999999999,410.41349999999994,266.15315474999994,9.266473930722814,122563.5449687502,460.50006464839856,426.7211844160555,427,427.0,-119.0,66.34,92219.94250000059,-423126.79500000254,-330906.85250000196,9474176.745000012,427,546,-119
2018-04-12,65.52,65.52,65.68,0.6485,0.3999882289770169,0.61,0.6552,1000.0,655.2,399.672,259.187292,9.015911088624538,118427.20931250016,456.91749930586934,411.9527548578382,412,412.0,-15.0,65.145,-3647.8125,103841.0625,100193.25,9574369.995000012,412,427,-15
2018-04-13,64.69,64.69,64.85,0.6485,0.435992641360145,0.67,0.6469,1000.0,646.9,433.423,281.0748155,8.301556543527926,119679.62493750016,425.7927723784281,353.47427757250364,353,353.0,-59.0,65.52,31757.044999999933,-221761.05999999953,-190004.0149999996,9384365.980000013,353,412,-59
2018-04-16,64.535,64.535,64.695,0.6485,0.4817319448132483,0.75,0.64535,1000.0,645.35,484.01250000000005,313.88210625,8.504462945524269,117304.57475000017,373.7217650010598,317.83029023874417,318,318.0,-35.0,64.69,3518.1125000000256,-35482.67750000026,-31964.565000000235,9352401.415000014,318,353,-35
2018-04-17,64.245,64.245,64.405,0.6485,0.544742905708968,0.85,0.6424500000000001,1000.0,642.45,546.0825,354.13450124999997,8.62912441691352,116905.01768750018,330.11473684393013,284.86011360829383,285,285.0,-33.0,64.535,6206.144999999829,-59804.669999998354,-53598.524999998524,9298802.890000015,285,318,-33
2018-04-18,64.475,64.475,64.635,0.6485,0.5514055524931563,0.86,0.6447499999999999,1000.0,644.7499999999999,554.4849999999999,359.5835224999999,8.796189273721499,116235.0361250002,323.24906134985713,284.3359926186156,284,284.0,-1.0,64.245,-149.15499999999335,42509.17499999811,42360.01999999812,9341162.910000013,284,285,-1
2018-04-19,64.305,64.305,64.465,0.6485,0.585952714235808,0.91,0.6430500000000001,1000.0,643.0500000000001,585.1755,379.48631175,8.999761107180511,116764.53637500017,307.69103590730543,276.9145817986649,277,277.0,-7.0,64.475,771.7149999999432,-31309.579999997695,-30537.864999997753,9310625.045000015,277,284,-7
2018-04-20,64.275,64.275,64.435,0.6485,0.6202637207836159,0.97,0.64275,1000.0,642.75,623.4675,404.31867374999996,9.251838411645021,116382.8130625002,287.8492155285969,266.31344289893593,266,266.0,-11.0,64.305,214.0050000000081,-5389.035000000204,-5175.030000000195,9305450.015000015,266,277,-11
2018-04-23,64.625,64.625,64.79,0.6485,0.6301611566261076,0.98,0.64625,1000.0,646.25,633.3249999999999,410.7112624999999,9.59057616307897,116318.1251875002,283.2114329650267,271.6160818105822,272,272.0,6.0,64.275,1361.8499999999779,60375.349999999016,61737.19999999899,9367187.215000015,272,266,6
2018-04-24,64.98,64.98,65.14,0.6485,0.6319405958266134,0.97,0.6498,1000.0,649.8000000000001,630.306,408.753441,9.340168300794415,117089.84018750019,286.4559131319954,267.5546439410582,268,268.0,-4.0,64.625,-920.8700000000102,62619.160000000695,61698.290000000685,9428885.505000016,268,272,-4
2018-04-25,65.04,65.04,65.185,0.6485,0.617668128248261,0.95,0.6504000000000001,1000.0,650.4000000000001,617.8800000000001,400.69518000000005,8.696992116557393,117861.0688125002,294.1414688654358,255.8146035875307,256,256.0,-12.0,64.98,-466.9200000000177,10427.880000000394,9960.960000000376,9438846.465000017,256,268,-12
2018-04-26,65.24,65.24,65.39,0.6485,0.60423070923866,0.93,0.6524,1000.0,652.4,606.732,393.46570199999996,9.176148789881191,117985.58081250021,299.86242819329703,275.1582257596758,275,275.0,19.0,65.04,2464.2999999998597,33203.19999999811,35667.49999999797,9474513.965000015,275,256,19
2018-04-27,65.49,65.49,65.635,0.6485,0.606542455222263,0.93,0.6548999999999999,1000.0,654.9,609.057,394.9734645,9.002135838020155,118431.4245625002,299.8465345321956,269.92592344184266,270,270.0,-5.0,65.24,-810.625,44584.375,43773.75,9518287.715000015,270,275,-5
2018-04-30,65.785,65.785,65.935,0.6485,0.6139131317380171,0.93,0.6578499999999999,1000.0,657.8499999999999,611.8004999999999,396.75262424999994,9.398661092468917,118978.5964375002,299.88105727696444,281.8480425397448,282,282.0,12.0,65.49,2295.6900000000132,51653.0250000003,53948.71500000032,9572236.430000015,282,270,12
2018-05-01,64.92,64.92,65.07,0.6485,0.6144114392275932,0.95,0.6492,1000.0,649.2,616.74,399.95589,8.374336539233585,119652.9553750002,299.16537889965866,250.5311563793072,251,251.0,-31.0,65.785,17389.527499999895,-158188.60499999905,-140799.07749999914,9431437.352500016,251,282,-31
2018-05-02,65.42,65.42,65.57,0.6485,0.6141839436632341,0.94,0.6542,1000.0,654.2,614.948,398.793778,8.254903449567603,117892.9669062502,295.6238873572652,244.0346647520073,244,244.0,-7.0,64.92,-2269.75,81386.75,79117.0,9510554.352500016,244,251,-7
2018-05-03,65.82,65.82,65.97,0.6485,0.624959998709557,0.95,0.6581999999999999,1000.0,658.1999999999999,625.2899999999998,405.5005649999999,8.26447205722329,118881.9294062502,293.1732768516617,242.29223544651458,242,242.0,-2.0,65.42,-518.7999999999889,63293.599999998645,62774.79999999866,9573329.152500015,242,244,-2
2018-05-04,66.225,66.225,66.375,0.6485,0.6564257383642378,0.99,0.66225,1000.0,662.25,655.6274999999999,425.17443374999993,8.268150732998716,119666.61440625018,281.45298707356767,232.70957213769967,233,233.0,-9.0,65.82,-2363.782500000006,63559.485000000175,61195.70250000017,9634524.855000015,233,242,-9
2018-05-07,66.355,66.355,66.5,0.6485,0.6891253514325338,1.04,0.6635500000000001,1000.0,663.5500000000001,690.0920000000001,447.52466200000003,8.194020510447984,120431.5606875002,269.1059754099098,220.50598819929115,221,221.0,-12.0,66.225,-1011.6600000000751,19643.065000001458,18631.40500000138,9653156.260000017,221,233,-12
2018-05-08,66.015,66.015,66.17,0.6485,0.703163506343772,1.07,0.66015,1000.0,660.15,706.3605,458.07478425,8.823943474924214,120664.45325000021,263.4164931116271,232.4372245579761,232,232.0,11.0,66.355,-2425.390000000024,-48728.29000000049,-51153.68000000051,9602002.580000017,232,221,11
