Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate,assetClass
24/01/1985,81.8125,82.8438,81.7188,82.75,11011,31420,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82750,82.75,81.9063,1.241541479546036,17,,0.002,,1,rates
25/01/1985,82.6875,83,82.3438,82.4688,7503,29924,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82469,82.4688,81.5938,1.338955328020082,18,,0.002,,1,rates
28/01/1985,82.3125,82.6875,82.125,82.4063,9057,30384,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82406,82.4063,81.5313,1.3937881630051845,19,,0.002,,1,rates
29/01/1985,82.0313,82.4375,81.9688,82.375,9096,30343,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82375,82.375,81.4688,1.4581455922963815,20,,0.002,,1,rates
30/01/1985,82.7188,82.9063,82.3438,82.4063,9075,30029,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82406,82.4063,81.4688,1.471547946891311,21,,0.002,,1,rates
31/01/1985,82.3438,82.5,81.9688,82.125,7121,28916,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82125,82.125,81.2188,1.479644673561878,22,,0.002,,1,rates
01/02/1985,81.8438,81.875,81.3125,81.4063,9600,29998,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81406,81.4063,80.5313,1.5024363046731941,23,,0.002,,1,rates
04/02/1985,81.1563,81.4375,81.0625,81.3125,6551,29173,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81313,81.3125,80.5,1.4908931976056208,24,,0.002,,1,rates
05/02/1985,81.5313,81.6563,81.3438,81.5,7515,29346,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81500,81.5,80.6875,1.0146099084212985,25,,0.002,,1,rates
06/02/1985,81.5625,81.625,81,81.0313,10952,27829,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81031,81.0313,80.2813,0.9427535167440865,26,,0.002,,1,rates
07/02/1985,81.125,81.3438,80.8125,80.9063,10659,28275,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80906,80.9063,80.0938,0.8978618847944689,27,,0.002,,1,rates
08/02/1985,80.6563,81.3438,80.5938,81.2813,10245,28987,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81281,81.2813,80.5,0.8303566788836453,28,,0.002,,1,rates
11/02/1985,81.3125,81.5313,80.9063,81.0313,8351,27804,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81031,81.0313,80.25,0.8184801244787058,29,,0.002,,1,rates
12/02/1985,80.8438,81.0938,80.8438,81.0625,920,27439,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.8109279186010787,30,,0.002,,1,rates
13/02/1985,81.0625,81.25,80.9063,81.0625,6601,26776,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.8009467871421574,31,,0.002,,1,rates
14/02/1985,81.3125,81.6875,81.2813,81.5625,8237,24556,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81563,81.5625,80.7813,0.7890152456913266,32,,0.002,,1,rates
15/02/1985,81.5938,81.6563,81,81.5625,7414,23590,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81563,81.5625,80.7813,0.7418162189743123,33,,0.002,,1,rates
18/02/1985,81.5938,81.6563,81,81.0625,7414,23590,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.25,0.6785609241131888,34,,0.002,,1,rates
19/02/1985,81,81.25,81,81.2188,3722,23743,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81219,81.2188,80.4063,0.638861381860999,35,,0.002,,1,rates
20/02/1985,80.9063,80.9063,80.375,80.375,11336,23334,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80375,80.375,79.5313,0.6410724661846054,36,,0.002,,1,rates
21/02/1985,80,80.0313,79.7188,79.9063,8841,23095,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79906,79.9063,79.0625,0.687977039515137,37,,0.002,,1,rates
22/02/1985,80.0313,80.2188,79.0625,79.4688,9227,22498,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79469,79.4688,78.625,0.7903658406712768,38,,0.002,,1,rates
25/02/1985,78.625,78.7188,78.1875,78.5625,8751,22588,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78563,79.4063,78.5625,0.9689655516236637,39,,0.002,,1,rates
26/02/1985,78.75,78.9688,78.4375,78.875,10465,24170,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78875,79.75,78.875,1.0780774702682647,40,,0.002,,1,rates
27/02/1985,78.2813,78.5938,78,78,8922,26575,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78000,78.875,78,1.241541479546036,41,,0.002,,1,rates
28/02/1985,78.0313,78.3438,77.5938,77.875,10763,28774,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77875,78.75,77.875,1.338955328020082,42,,0.002,,1,rates
01/03/1985,77.5938,78.25,77.5625,78.1875,6419,29385,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,79.0313,78.1875,1.3937881630051845,43,,0.002,,1,rates
04/03/1985,78.125,78.4688,77.6875,77.7813,7282,30896,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77781,78.6875,77.7813,1.4581455922963815,44,,0.002,,1,rates
05/03/1985,78.0625,78.25,77.9688,78.1875,5278,31608,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,79.0625,78.1875,1.471547946891311,45,,0.002,,1,rates
06/03/1985,78.375,78.5313,77.8438,77.9063,11117,33886,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77906,78.8125,77.9063,1.479644673561878,46,,0.002,,1,rates
07/03/1985,77.625,77.7813,77.3438,77.5938,12236,36265,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77594,78.5313,77.5938,1.5024363046731941,47,,0.002,,1,rates
08/03/1985,78.1563,78.7813,78.1563,78.6875,10898,35469,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78688,79.625,78.6875,1.4908931976056208,48,,0.002,,1,rates
11/03/1985,78.6875,78.8438,78.5,78.7188,4924,35514,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78719,79.6563,78.7188,1.474309815789538,49,,0.002,,1,rates
12/03/1985,78.3438,78.5,78.2813,78.4688,5719,36197,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,79.4063,78.4688,1.4476182776317055,50,,0.002,,1,rates
13/03/1985,77.9688,78.2188,77.9063,77.9688,7950,37646,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77969,78.9688,77.9688,1.4523462019206683,51,,0.002,,1,rates
14/03/1985,77.75,78.0313,77.5938,77.9688,10127,38758,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77969,78.9375,77.9688,1.4520279463219914,52,,0.002,,1,rates
15/03/1985,78.0313,78.3438,77.8438,77.875,8391,39344,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77875,78.8438,77.875,1.4252676998608824,53,,0.002,,1,rates
18/03/1985,78.0313,78.0625,77.4063,77.5,8162,39978,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77500,78.5,77.5,1.4151660774152037,54,,0.002,,1,rates
19/03/1985,77.4063,77.7813,77.3438,77.75,9712,40410,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,77750,78.7188,77.75,1.3781091838094952,55,,0.002,,1,rates
20/03/1985,78.1875,78.3125,77.9063,78.125,7062,40765,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78125,79,78.125,1.3156350358287356,56,,0.002,,1,rates
21/03/1985,78.2188,78.6875,78.1563,78.375,6905,40793,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78375,78.375,77.5938,1.1900148045297936,57,,0.002,,1,rates
22/03/1985,78.2188,78.375,78.0938,78.1875,6040,41206,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78188,78.1875,77.375,1.0355253425194808,58,,0.002,,1,rates
25/03/1985,78.1875,78.5,78.0313,78.4688,4265,41263,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,78.4688,77.6563,0.8977289492195055,59,,0.002,,1,rates
26/03/1985,78.6875,79,78.4688,78.9688,7822,40688,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78969,78.9688,78.1875,0.7036552893759563,60,,0.002,,1,rates
27/03/1985,78.5938,78.75,78.375,78.4688,8245,40634,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78469,78.4688,77.7188,0.5704029374633015,61,,0.002,,1,rates
28/03/1985,78.3125,79.0625,78.25,78.8438,9262,40825,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78844,78.8438,78.0313,0.4791884096053418,62,,0.002,,1,rates
29/03/1985,79,79.5625,78.9063,79.4375,11274,38506,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79438,79.4375,78.625,0.47596263816966816,63,,0.002,,1,rates
01/04/1985,79.3125,79.625,79.25,79.3438,7288,38429,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79344,79.3438,78.5625,0.5195372847384787,64,,0.002,,1,rates
02/04/1985,79.1563,79.3125,79.0625,79.1563,5838,37779,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79156,79.1563,78.3438,0.5352606555689463,65,,0.002,,1,rates
03/04/1985,79.25,79.3125,79.0625,79.125,5549,36877,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79125,79.125,78.3125,0.5547183694453419,66,,0.002,,1,rates
04/04/1985,79.125,79.125,78.7188,79.125,5897,37025,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79125,79.125,78.3125,0.5655255397121924,67,,0.002,,1,rates
05/04/1985,79.125,79.125,78.7188,78.9688,5897,37025,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78969,78.9688,78.1563,0.5743077677518396,68,,0.002,,1,rates
08/04/1985,78.9375,79.4375,78.8438,78.9375,5367,37490,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,78938,78.9375,78.125,0.5655377148343892,69,,0.002,,1,rates
09/04/1985,78.875,79.5625,78.8125,79.4688,5382,36397,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79469,79.4688,78.6563,0.5946429912982286,70,,0.002,,1,rates
10/04/1985,79.75,80.1563,79.6563,79.9063,10063,35465,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,79906,79.9063,79.0625,0.6390583857782025,71,,0.002,,1,rates
11/04/1985,80.375,80.9688,80.375,80.625,11379,34267,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80625,80.625,79.75,0.7192557717762496,72,,0.002,,1,rates
12/04/1985,80.8438,80.8438,80.4688,80.5625,6902,34431,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80563,80.5625,79.6875,0.8061897978971526,73,,0.002,,1,rates
15/04/1985,80.6563,80.9375,80.4688,80.8438,7271,33945,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80844,80.8438,79.9375,0.9020799984296238,74,,0.002,,1,rates
16/04/1985,80.9375,81.5,80.9063,81.4688,8122,33276,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81469,81.4688,80.5625,1.032595914947758,75,,0.002,,1,rates
17/04/1985,81.1875,81.5625,80.9688,81.1563,7310,33344,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81156,81.1563,80.25,1.092593565131519,76,,0.002,,1,rates
18/04/1985,81.8125,82.25,81.75,81.8125,8659,33001,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81813,81.8125,80.875,1.186409082511934,77,,0.002,,1,rates
19/04/1985,81.7188,82.125,81.5313,81.7188,12955,34077,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81719,81.7188,80.75,1.2418129935971907,78,,0.002,,1,rates
22/04/1985,81.9063,82.0938,81.5938,81.9688,7335,34615,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81969,81.9688,81,1.2701654483833298,79,,0.002,,1,rates
23/04/1985,81.75,81.9375,81.2188,81.4375,8696,34782,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81438,81.4375,80.4063,1.2564797450019491,80,,0.002,,1,rates
24/04/1985,81.4688,81.5938,81.3125,81.4063,7895,34865,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81406,81.4063,80.3438,1.24774393306486,81,,0.002,,1,rates
25/04/1985,81.0313,81.0938,80.75,80.875,8288,35008,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80875,80.875,79.8125,1.2193467879019624,82,,0.002,,1,rates
26/04/1985,80.625,81.2188,80.625,81.1875,4379,34666,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81188,81.1875,80.1563,1.1793479508469216,83,,0.002,,1,rates
29/04/1985,80.6875,80.875,80.625,80.6875,7097,34954,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,80688,80.6875,79.625,1.1315423451054902,84,,0.002,,1,rates
30/04/1985,80.8125,81.25,80.7813,81.0625,8431,34567,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81063,81.0625,80.0313,1.1123952809441573,85,,0.002,,1,rates
01/05/1985,80.9063,81.5,80.8438,81.3125,10231,32383,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81313,81.3125,80.375,1.0611526803748965,86,,0.002,,1,rates
02/05/1985,81.2188,81.5313,81.1563,81.5,9665,32029,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81500,81.5,80.5313,1.0295227735542443,87,,0.002,,1,rates
03/05/1985,81.9375,82.2813,81.8438,81.9063,11105,30989,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81906,81.9063,80.9063,1.039342926757167,88,,0.002,,1,rates
06/05/1985,82,82.0625,81.8438,82.0313,4153,30418,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82031,82.0313,81.0313,1.040557097696622,89,,0.002,,1,rates
07/05/1985,82.1875,82.5313,82,82.0313,10029,30486,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82031,82.0313,81.0313,1.018010821111518,90,,0.002,,1,rates
08/05/1985,81.875,81.875,81.4063,81.4688,13670,31005,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,81469,81.4688,80.4688,0.9592354326407441,91,,0.002,,1,rates
09/05/1985,81.5625,82.0625,81.5625,82.0313,10853,29994,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82031,82.0313,81.0625,0.9048283651795336,92,,0.002,,1,rates
10/05/1985,82.5313,82.875,82.4375,82.8125,9185,28848,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82813,82.8125,81.8438,0.8610687222284421,93,,0.002,,1,rates
13/05/1985,82.875,82.9063,82.6875,82.75,4903,29251,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,82750,82.75,81.7813,0.7753981441170125,94,,0.002,,1,rates
14/05/1985,82.875,83.7188,82.8125,83.625,15103,28373,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,83625,83.625,82.625,0.7979618768463146,95,,0.002,,1,rates
15/05/1985,83.75,84.0938,83.4063,83.4375,15222,28858,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,83438,83.4375,82.4375,0.8114468017683492,96,,0.002,,1,rates
16/05/1985,83.375,84.0938,83.375,83.9688,9728,29036,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,83969,83.9688,82.9375,0.9026842093999835,97,,0.002,,1,rates
17/05/1985,83.8125,83.875,83.5625,83.7813,6198,31596,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,83781,83.7813,82.7813,0.9469160198067882,98,,0.002,,1,rates
20/05/1985,85.0625,85.5938,84.8125,85.1875,12578,30502,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85188,85.1875,84.1563,1.1214811683959378,99,,0.002,,1,rates
21/05/1985,84.9688,85.125,84.7813,85,6788,31053,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85000,85,83.9375,1.2527072415107112,100,,0.002,,1,rates
22/05/1985,85.0625,85.1875,84.75,84.8438,10246,32430,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84844,84.8438,83.7813,1.3335075441981437,101,,0.002,,1,rates
23/05/1985,84.625,84.9688,84.5,84.9375,6851,30861,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84938,84.9375,83.875,1.420385318766245,102,,0.002,,1,rates
24/05/1985,85.0313,85.25,84.9688,84.9375,4646,30507,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84938,84.9375,83.875,1.4890678801406858,103,,0.002,,1,rates
27/05/1985,85.0313,85.25,84.9688,85.1875,4646,30507,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85188,85.1875,84.125,1.5651436570700679,104,,0.002,,1,rates
28/05/1985,85.625,86.1563,85.625,85.9688,9503,27680,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85969,85.9688,84.9063,1.662964792672008,105,,0.002,,1,rates
29/05/1985,85.8125,85.9375,85.5938,85.9063,9049,24902,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85906,85.9063,84.9063,1.7302440295133645,106,,0.002,,1,rates
30/05/1985,86.0313,86.375,85.75,86.3438,7247,23727,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86344,86.3438,85.3125,1.7773433989899925,107,,0.002,,1,rates
31/05/1985,85.125,85.8125,85.0313,85.6875,7197,25014,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85688,86.75,85.6875,1.7764177599690016,108,,0.002,,1,rates
03/06/1985,86.2188,87.5625,86.2188,87,7302,25035,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87000,88.0625,87,1.8030511742876099,109,,0.002,,1,rates
04/06/1985,86.875,87.25,86.75,87,7345,26339,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87000,88.0625,87,1.8199486587355251,110,,0.002,,1,rates
05/06/1985,88.4688,88.6563,87.625,88.1875,13493,27619,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,88188,89.2813,88.1875,1.9099929089135064,111,,0.002,,1,rates
06/06/1985,87.5313,88.0938,87.4063,87.7188,12987,29446,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87719,88.8125,87.7188,1.9347607923375243,112,,0.002,,1,rates
07/06/1985,86.9688,87.1875,86.1875,86.2188,22799,35351,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86219,87.3125,86.2188,1.880722536969904,113,,0.002,,1,rates
10/06/1985,86.1875,86.4688,85.9063,86.4375,8834,37161,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86438,87.4688,86.4375,1.8236031913768505,114,,0.002,,1,rates
11/06/1985,86.8438,87.0625,86.625,86.9688,8246,37435,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86969,87.9375,86.9688,1.7665898221148617,115,,0.002,,1,rates
12/06/1985,87.0938,87.4063,86.5625,86.625,10814,38418,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86625,87.6563,86.625,1.6203799790994915,116,,0.002,,1,rates
13/06/1985,86.5,86.9063,86.0313,86.3438,10945,38309,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86344,87.375,86.3438,1.4811964215344475,117,,0.002,,1,rates
14/06/1985,86.7188,87.9063,86.7188,87.5,13407,39239,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87500,88.5938,87.5,1.425763730134287,118,,0.002,,1,rates
17/06/1985,88,88.1563,87.4063,87.4688,6824,40337,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87469,88.5313,87.4688,1.3334861093263841,119,,0.002,,1,rates
18/06/1985,87.6875,88.0938,87.4063,87.9688,7727,40199,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87969,89.0313,87.9688,1.3141749434149677,120,,0.002,,1,rates
19/06/1985,87.5313,87.6563,86.9688,87.0625,8830,40828,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87063,88.625,87.0625,1.2128614541239735,121,,0.002,,1,rates
20/06/1985,86.9063,87.25,86.2813,86.5313,9819,40936,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86531,86.5313,85.5,1.1241157036680172,122,,0.002,,1,rates
21/06/1985,86,86.0625,85.1563,85.4688,10101,40505,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85469,85.4688,84.4375,1.0135156586027838,123,,0.002,,1,rates
24/06/1985,84.9375,85.1875,84.75,84.8438,6258,40969,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84844,84.8438,83.7813,1.031963849205179,124,,0.002,,1,rates
25/06/1985,84.4688,84.875,84.4063,84.5938,8599,41695,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84594,84.5938,83.5,1.0566190260762724,125,,0.002,,1,rates
26/06/1985,84.6563,84.9063,84.4063,84.4375,12900,43209,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84438,84.4375,83.375,1.0829085788897594,126,,0.002,,1,rates
27/06/1985,85.125,85.4688,84.875,85.4063,11909,41779,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85406,85.4063,84.3438,1.0623072744893713,127,,0.002,,1,rates
28/06/1985,85.6875,86.125,85.6875,85.875,9045,42436,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85875,85.875,84.8438,1.0277299902858894,128,,0.002,,1,rates
01/07/1985,86.375,86.5313,86.0625,86.3125,6313,43022,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86313,86.3125,85.25,0.9989328971122294,129,,0.002,,1,rates
02/07/1985,86.1563,86.4375,85.9688,86.0625,9587,45093,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86063,86.0625,85.0313,0.9974417227252086,130,,0.002,,1,rates
03/07/1985,86.3125,86.5,85.9063,86.0625,6639,45217,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86063,86.0625,85.0313,0.9947137939627148,131,,0.002,,1,rates
04/07/1985,86.3125,86.5,85.9063,86,6639,45217,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86000,86,85,0.9979667013982474,132,,0.002,,1,rates
05/07/1985,87.375,87.8125,87.125,87.625,8188,45696,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87625,87.625,86.5938,1.016102324046663,133,,0.002,,1,rates
08/07/1985,87.3438,87.5313,86.9688,87.0313,7029,46141,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87031,87.0313,86,1.0168031964116897,134,,0.002,,1,rates
09/07/1985,86.5625,87.4375,86.5625,87.125,9146,46337,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,87125,87.125,86.125,1.0198207310926575,135,,0.002,,1,rates
10/07/1985,87.1875,87.3438,86.875,86.9063,6442,45414,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86906,86.9063,85.875,0.9606549364364385,136,,0.002,,1,rates
11/07/1985,86.6875,86.7188,86.0625,86.125,9950,46737,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86125,86.125,85.125,0.9232903517130276,137,,0.002,,1,rates
12/07/1985,86.125,86.4063,85.5625,86.1875,12766,45462,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86188,86.1875,85.1563,0.9235110288637776,138,,0.002,,1,rates
15/07/1985,85.8438,86.4375,85.7813,86.1875,6151,45414,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86188,86.1875,85.1563,0.9239764357202873,139,,0.002,,1,rates
16/07/1985,86.125,86.5938,86.125,86.5625,6502,44641,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86563,86.5625,85.5313,0.9161563876688117,140,,0.002,,1,rates
17/07/1985,87.125,87.1875,86.5,86.875,14981,43317,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,86875,86.875,85.8438,0.9208343282044276,141,,0.002,,1,rates
18/07/1985,86.8438,86.9063,85.5938,85.625,13776,46880,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85625,85.625,84.5938,0.9319474907953234,142,,0.002,,1,rates
19/07/1985,85.8125,85.9063,85.375,85.625,9261,47204,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85625,85.625,84.5625,0.9076355962608006,143,,0.002,,1,rates
22/07/1985,85.1563,85.3125,84.8438,85,7304,47451,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85000,85,83.9688,0.9025202101521217,144,,0.002,,1,rates
23/07/1985,84.8125,85.125,84.7188,84.9688,7575,47254,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84969,84.9688,83.9375,0.8469632398947586,145,,0.002,,1,rates
24/07/1985,85.1875,85.3125,84.7188,84.7188,9222,48217,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84719,84.7188,83.6875,0.8564216863008299,146,,0.002,,1,rates
25/07/1985,84.625,84.7813,84.4063,84.625,10590,49082,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84625,84.625,83.5625,0.8847049888143632,147,,0.002,,1,rates
26/07/1985,84.1563,84.625,84.125,84.375,7219,50120,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84375,84.375,83.3125,0.9302186265781945,148,,0.002,,1,rates
29/07/1985,83.9375,84.0938,83.6563,83.9688,9916,50249,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,83969,83.9688,82.9063,0.9829096397429874,149,,0.002,,1,rates
30/07/1985,83.9063,84.3438,83.7188,84.0625,10099,49813,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84063,84.0625,83,1.0146599263298464,150,,0.002,,1,rates
31/07/1985,84.1875,84.6563,84.0313,84.5938,9998,49475,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84594,84.5938,83.5313,1.006685891874764,151,,0.002,,1,rates
01/08/1985,85,85.1563,84.8125,85.0938,9579,47796,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85094,85.0938,84.0625,1.0131319660996896,152,,0.002,,1,rates
02/08/1985,84.8125,84.8438,84.1563,84.1875,7211,48078,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84188,84.1875,83.1875,1.0591919411669564,153,,0.002,,1,rates
05/08/1985,84.0938,84.4688,84.0625,84.4688,5743,48558,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84469,84.4688,83.4688,1.0770814251483933,154,,0.002,,1,rates
06/08/1985,84.6875,84.7813,84.3125,84.3438,7935,46773,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84344,84.3438,83.3438,1.1010814572953698,155,,0.002,,1,rates
07/08/1985,84.4688,85,84.1563,84.9063,13110,47778,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,84906,84.9063,83.875,1.1022290982367031,156,,0.002,,1,rates
08/08/1985,85.0625,85.7188,84.9375,85.5625,16099,45113,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85563,85.5625,84.5313,1.0972151422273706,157,,0.002,,1,rates
09/08/1985,85.125,86.0625,85.125,85.75,10815,43780,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85750,85.75,84.7188,1.0038876646981125,158,,0.002,,1,rates
12/08/1985,86.125,86.125,85.5313,85.8125,5762,43553,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85813,85.8125,84.7813,0.9492196139986239,159,,0.002,,1,rates
13/08/1985,85.5625,85.5625,85.1875,85.2813,8130,41791,TY1 Comdty,Future,CBT,USD,0.016,15.625,1000,85281,85.2813,84.25,0.873899144161592,160,,0.002,,1,rates
