Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,eurusd,ret_net_for_var,ret_pct_for_sig,variance,stdev_variance,ewma_fast,ewma_slow,raw_crossover,vol_adj_crossover,scaled_forecast,capped_forecast,forecast_x_return,price_volatility,one_pct_move,block_value_eur,icv_eur,ivv,nav_usd,daily_cash_vol_target,target_contracts,trades,carry_pnl_eur,trade_pnl_eur,carry_pnl_usd,trade_pnl_usd,pnl_usd,strategy_ret,tickValue,tickSize,sharpe_usd
2017-03-01,165.78,165.9,164.75,164.93,1406475,1372386,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164930,164.93,161.7,1.422931013,43,0.002,,1.1308,,-1.1200000000000045,-0.00674495633845229,0.40147433489279477,0.6336200240623672,165.48368389425877,164.7163336477813,0.7673502464774629,1.2110574434780372,9.08293082608528,9.08293082608528,-0.0992264207261232,0.8627484466137147,1.6493000000000002,1649.3000000000002,1422.931013,2194.1881464919043,9551904.394757131,121773.51580570548,50,-30,-89600.00000000036,-33600.00000000014,-138164.99614495045,-51811.873554356425,-189976.86969930687,-0.019501045490304167,10,0.01,-2.391937416444689
2017-03-02,164.99,164.99,164.42,164.61,1294596,1163974,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,164610,164.61,161.4,1.343974206,44,0.002,,1.1308,,-0.3199999999999932,-0.0019402170617837111,0.38530815462831913,0.6207319507068403,165.13421033655527,164.70382380686587,0.4303865296894003,0.6933532730179431,5.200149547634574,5.200149547634574,-0.017622857359771878,0.8164596355020959,1.6461000000000001,1646.1000000000001,1343.974206,2072.435167309175,9517363.145720894,119398.80493446415,30,-20,-15999.999999999658,-6399.999999999864,-24672.320740169096,-9868.92829606764,-34541.24903623674,-0.0036161636055733358,10,0.01,-2.391937416444689
2017-03-03,161.59,161.6,160.63,160.71,1535914,1224904,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160710,163.98,160.71,1.433094786,45,0.002,,1.1308,,-3.9000000000000057,-0.023692363768908375,1.1866428489727368,1.0893313770257134,163.36452620193316,164.2339621825287,-0.8694359805955401,-0.7981372784555505,-5.986029588416629,-5.986029588416629,-0.12320383473528265,0.8917272017920478,1.6071000000000002,1607.1000000000001,1433.094786,2209.860888203547,8964086.353122588,118967.03932151117,-32,-62,-117000.00000000017,-241800.00000000035,-180416.34541249063,-372860.447185814,-553276.7925983046,-0.05813341196790033,10,0.01,-2.391937416444689
2017-03-06,160.91,161.29,160.81,160.88,1264538,1640121,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160880,164.09,160.88,1.512663545,46,0.002,,1.1308,,0.1699999999999875,0.00105780598593741,1.1240621544336697,1.0602179749625402,162.3707157211599,163.83937839634885,-1.4686626751889378,-1.3852459681612441,-10.389344761209331,-10.389344761209331,-0.00633205793062556,0.9402433770512184,1.6088,1608.8,1512.663545,2332.5575096376256,8960416.345412489,112051.07941403236,-50,-18,-5439.9999999996,3059.999999999775,-8388.589051657054,4718.581341557094,-3670.0077100999606,-0.00040941235565201067,10,0.01,-2.391937416444689
2017-03-07,160.92,161.55,160.84,161.3,955361,1688652,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161300,164.39,161.3,1.559563721,47,0.002,,1.1308,,0.4200000000000159,0.0026106414719047066,1.0728371731129316,1.0357785347809307,161.94242943269597,163.5406279967784,-1.5981985640824234,-1.542992551414908,-11.57244413561181,-11.57244413561181,-0.027122854299528983,0.9668714947303161,1.6130000000000002,1613.0000000000002,1559.563721,2404.8785212027756,8930624.518118734,112005.20431765611,-54,-4,-21000.000000000797,1680.0000000000637,-32382.42097147386,2590.5936777179086,-29791.827293755952,-0.0033248262296437406,10,0.01,-2.391937416444689
2017-03-08,161.27,161.29,160.46,160.5,731439,1700160,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160500,164.0,160.5,1.637802186,48,0.002,,1.1308,,-0.8000000000000114,-0.004959702417855039,1.0494405691608821,1.024422065928337,161.3654576596176,163.18290705598093,-1.8174493963633438,-1.7741216797359407,-13.305912598019555,-13.305912598019555,0.05739587915988626,1.0204374990654206,1.605,1605.0,1637.8021860000001,2525.5238026214342,8991071.70393215,111632.80647648417,-59,-5,43200.00000000061,-4000.000000000057,66615.26599845893,-6168.080185042493,60447.185813416436,0.00676852841486945,10,0.01,-2.391937416444689
2017-03-09,160.53,160.66,159.57,159.99,921291,1680580,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159990,159.99,161.35,1.783292834,49,0.002,,1.1308,,-0.5099999999999909,-0.003177570093457871,1.0067735113684015,1.0033810399685663,160.81527459577057,162.80727093174787,-1.9919963359772908,-1.9852840113858397,-14.889630085393797,-14.889630085393797,0.04228046993763126,1.1146276854803425,1.5999,1599.9,1783.292834,2749.873298380879,9035898.226676945,112388.39629915188,-61,-2,30089.99999999946,-1019.9999999999818,46399.38319198067,-1572.8604471857855,44826.522744794886,0.0049856706987655855,10,0.01,-2.391937416444689
2017-03-10,159.63,159.85,158.87,159.01,941355,1681650,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159010,159.01,160.38,1.999657304,50,0.002,,1.1308,,-0.9800000000000182,-0.006125382836427384,1.0042668350782196,1.0021311466460963,160.09316475746235,162.36053317507165,-2.2673684176093047,-2.2625465990131812,-16.969099492598858,-16.969099492598858,0.09120468456582398,1.257567010879819,1.5900999999999998,1590.1,1999.657304,3083.5116484194295,9126569.00539707,112948.72783346182,-62,-1,59780.000000001106,-980.0000000000182,92181.95836546046,-1511.1796453354175,90670.77872012505,0.01003450641491679,10,0.01,-2.391937416444689
2017-03-13,159.09,159.68,158.94,159.19,603305,1654368,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159190,159.19,160.56,2.177819093,51,0.002,,1.1308,,0.18000000000000682,0.001132004276460652,0.9517334926415593,0.9755682921464592,159.7318988544774,161.98752927212203,-2.2556304176446247,-2.3121194444335154,-17.340895833251366,-17.340895833251366,-0.019209093193308185,1.3680627508009298,1.5919,1591.9,2177.819093,3358.2406985350813,9108527.370855821,114082.11256746338,-59,3,-11160.000000000422,-540.0000000000205,-17208.943716268965,-832.6908249807564,-18041.63454124972,-0.0019768255223382033,10,0.01,-2.391937416444689
2017-03-14,159.03,159.66,158.73,159.56,728154,1657343,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,160.96,2.305374156,52,0.002,,1.1308,,0.37000000000000455,0.0023242665996607847,0.907688438985259,0.9527268438462616,159.66313931268644,161.70193759304885,-2.038798280362414,-2.1399609904257177,-16.04970742819288,-16.04970742819288,-0.04030486499342303,1.4448321358736524,1.5956000000000001,1595.6000000000001,2305.374156,3554.933162683115,9070300.693909021,113856.59213569778,-51,8,-21830.00000000027,-2960.0000000000364,-33662.29760986935,-4564.379336931436,-38226.676946800784,-0.004196801018473426,10,0.01,-2.391937416444689
2017-03-15,159.55,160.45,159.42,160.09,678357,1652588,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160090,160.09,161.55,2.375401931,53,0.002,,1.1308,,0.5300000000000011,0.0033216344948607812,0.8738079828238936,0.9347769695622018,159.83388358761187,161.51229787621958,-1.678414288607712,-1.7955237915133802,-13.466428436350352,-13.466428436350352,-0.05331126182590879,1.4837915741145604,1.6009,1600.9,2375.401931,3662.9173955281417,9021264.456437934,113378.75867386277,-42,9,-27030.00000000006,-4770.00000000001,-41680.80185042415,-7355.435620663085,-49036.23747108723,-0.005406241659002169,10,0.01,-2.391937416444689
2017-03-16,160.23,160.38,159.16,159.72,797754,1672146,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159720,159.72,161.17,2.450139588,54,0.002,,1.1308,,-0.37000000000000455,-0.0023111999500281533,0.8339751188874671,0.9132223819461868,159.78833015256714,161.30143930254667,-1.5131091499795275,-1.656890128727364,-12.42667596545523,-12.42667596545523,0.031123608729150636,1.534021780616078,1.5972,1597.2,2450.139588,3778.164360832691,9048080.185042406,112765.80570547418,-37,5,15540.000000000191,1850.0000000000227,23962.99151889004,2852.7370855821478,26815.728604472188,0.00297250221783881,10,0.01,-2.391937416444689
2017-03-17,159.33,159.89,159.09,159.82,634353,1674875,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159820,159.82,161.28,2.511795374,55,0.002,,1.1308,,0.09999999999999432,0.0006260956674180029,0.7894359232719282,0.88850206711742,159.8009980915403,161.12715232577648,-1.326154234236185,-1.492573043232917,-11.194297824246878,-11.194297824246878,-0.0077802879823789485,1.5716402039794768,1.5982,1598.2,2511.795374,3873.2388188126447,9041757.902852738,113101.00231303007,-33,4,-3699.99999999979,-399.99999999997726,-5705.474171163902,-616.8080185042055,-6322.282189668107,-0.000698742944400473,10,0.01,-2.391937416444689
2017-03-20,159.93,159.96,159.38,159.78,521599,1658666,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159780,159.78,161.23,2.566085995,56,0.002,,1.1308,,-0.03999999999999204,-0.00025028156676254465,0.7468501976896618,0.8642049512064032,159.79259885492417,160.96866381686158,-1.1760649619374135,-1.3608634853291033,-10.206476139968274,-10.206476139968274,0.0028017263982590534,1.606012013393416,1.5978,1597.8000000000002,2566.0859950000004,3956.9560447185822,9044040.092521204,113021.97378565924,-29,4,1319.9999999997374,159.99999999996817,2035.466461063589,246.72320740164716,2282.189668465236,0.0002524055269988139,10,0.01,-2.391937416444689
2017-03-21,159.69,159.84,159.12,159.56,881146,1644743,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,159560,159.56,161.01,2.625223038,57,0.002,,1.1308,,-0.21999999999999886,-0.0013768932281887913,0.70909613294968,0.8420784600912673,159.6995593129545,160.80293866193668,-1.1033793489821733,-1.3103046821344715,-9.827285116008536,-9.827285116008536,0.01405322788079279,1.6452889433441964,1.5956000000000001,1595.6000000000001,2625.223038,4048.146550501157,9054556.669236701,113050.50115651505,-27,2,6379.999999999967,439.9999999999977,9838.087895142588,678.4888203546611,10516.57671549725,0.0011628184536901524,10,0.01,-2.391937416444689
2017-03-22,159.72,160.33,159.65,160.2,829609,1630306,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160200,160.2,161.72,2.652399417,58,0.002,,1.1308,,0.6399999999999864,0.004011030333416876,0.6929071527902368,0.8324104473096411,159.89973558777268,160.73200470170883,-0.8322691139361496,-0.9998302119177525,-7.498726589383144,-7.498726589383144,-0.039417538695446425,1.6556800355805243,1.6019999999999999,1601.9999999999998,2652.3994169999996,4090.053071703932,9021989.205859678,113181.95836545876,-21,6,-17279.999999999633,-3839.999999999918,-26646.10639938263,-5921.356977640584,-32567.46337702321,-0.003596803749395347,10,0.01,-2.391937416444689
2017-03-23,160.12,160.47,159.88,160.03,745141,1628921,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160030,160.03,161.57,2.666248801,59,0.002,,1.1308,,-0.1699999999999875,-0.0010611735330835481,0.6570148742610347,0.8105645404661092,159.95184135266362,160.6494159132725,-0.6975745606088708,-0.8606033520880838,-6.454525140660628,-6.454525140660628,0.007957450188483255,1.6660931081672188,1.6003,1600.3,2666.248801,4111.409099460294,9028280.64764842,112774.86507324598,-18,3,3569.999999999737,509.9999999999625,5505.011565149942,786.4302235928488,6291.441788742791,0.0006973453021487293,10,0.01,-2.391937416444689
2017-03-24,159.94,160.35,159.73,160.22,537388,1631036,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160220,160.22,161.78,2.645217823,60,0.002,,1.1308,,0.18999999999999773,0.001187277385490182,0.6234519080847625,0.7895897086998807,160.05910481159816,160.59889639406396,-0.5397915824657957,-0.6836355344025488,-5.127266508019115,-5.127266508019115,-0.007663311733584199,1.650991026713269,1.6022,1602.2,2645.2178229999995,4078.978909791827,9021835.003855051,112853.50809560526,-14,4,-3419.999999999959,-759.9999999999909,-5273.708558211194,-1171.935235158043,-6445.643793369237,-0.0007139392365974049,10,0.01,-2.391937416444689
2017-03-27,160.51,161.0,160.23,160.26,710739,1628219,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160260,160.26,161.86,2.605175106,61,0.002,,1.1308,,0.03999999999999204,0.00024965672200716327,0.589838291431532,0.7680093042610434,160.13946288695888,160.55902623005642,-0.4195633430975363,-0.5462998179445601,-4.097248634584201,-4.097248634584201,-0.001280056549249167,1.625592852864096,1.6026,1602.6000000000001,2605.1751060000006,4017.2322374710884,9020848.111025445,112772.93754818814,-12,2,-559.9999999998886,-79.99999999998408,-863.531225905765,-123.36160370082358,-986.8928296065886,-0.00010938936803708858,10,0.01,-2.391937416444689
2017-03-28,160.22,160.71,160.14,160.6,672586,1625379,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,160600,160.6,162.23,2.553997716,62,0.002,,1.1308,,0.3400000000000034,0.002121552477224453,0.5642037891919899,0.7511350006436858,160.32367773217533,160.5638466735792,-0.2401689414038799,-0.31974137964289634,-2.3980603473217226,-2.3980603473217226,-0.00869252799050662,1.59028500373599,1.6059999999999999,1605.9999999999998,2553.9977159999994,3938.3156761757896,9011935.235158058,112760.60138781807,-7,5,-4080.000000000041,-1700.000000000017,-6291.441788743317,-2621.434078643049,-8912.875867386367,-0.0009880308101510862,10,0.01,-2.391937416444689
2017-03-29,160.24,161.24,160.18,161.15,791616,1635485,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161150,161.15,162.86,2.455001494,63,0.002,,1.1308,,0.5500000000000114,0.0034246575342467,0.550057638424856,0.7416587075096307,160.6542066393052,160.63280588845225,0.02140075085293347,0.028855254628902975,0.2164144097167723,0.2164144097167723,-0.008212535436033596,1.5234263071672354,1.6115000000000002,1611.5000000000002,2455.001494,3785.6615173477257,8999213.569776408,112649.19043947573,1,8,-3850.0000000000796,-4400.000000000091,-5936.777178103438,-6784.888203546787,-12721.665381650226,-0.001411646338959415,10,0.01,-2.391937416444689
2017-03-30,161.16,161.57,161.06,161.44,704625,1645287,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161440,161.44,163.18,2.2943174,64,0.002,,1.1308,,0.28999999999999204,0.0017995656220912704,0.5248707390505393,0.724479633288983,160.9685239835831,160.72776990157553,0.24075408200758375,0.33231311267455726,2.4923483450591797,2.4923483450591797,0.00038945193185147844,1.4211579534192271,1.6144,1614.4,2294.3174000000004,3537.8834232845034,8996530.454895915,112490.16962220511,8,7,289.99999999999204,-2029.9999999999443,447.18581341556217,-3130.300693908935,-2683.1148804933728,-0.0002981499282897935,10,0.01,-2.391937416444689
2017-03-31,161.46,161.53,161.21,161.42,618281,1651044,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,161420,161.42,163.17,2.052317795,65,0.002,,1.1308,,-0.020000000000010232,-0.00012388503468785395,0.4965209693721318,0.7046424407968426,161.14911439014986,160.8092087366843,0.33990565346556423,0.4823803304853211,3.617852478639908,3.617852478639908,-0.00030876466118187184,1.271414815388428,1.6141999999999999,1614.1999999999998,2052.317795,3164.7151811873555,8996437.933693139,112456.63068619894,13,5,-160.00000000008185,100.00000000005116,-246.72320740182246,154.20200462613903,-92.52120277568343,-1.0284098213143197e-05,10,0.01,-2.391937416444689
2017-04-03,161.4,162.18,161.34,162.09,622567,1668062,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162090,162.09,163.91,1.785396968,66,0.002,,1.1308,,0.6700000000000159,0.0041506628670548995,0.4939468629195853,0.7028135335347387,161.52546863408992,160.95989006178024,0.5655785723096756,0.804734891010348,6.03551168257761,6.03551168257761,0.015016485941573196,1.1014849577395274,1.6209,1620.9,1785.396968,2753.1179151888978,8997471.087124133,112455.47417116424,25,12,8710.000000000207,-8040.000000000191,13430.994602930159,-12397.84117193553,1033.1534309946292,0.00011484027774207164,10,0.01,-2.391937416444689
2017-04-04,162.21,162.72,162.17,162.53,833246,1724172,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162530,162.53,164.39,1.476397304,67,0.002,,1.1308,,0.4399999999999977,0.00271454130421378,0.4777118973563643,0.6911670545941584,161.92728118045395,161.1446088780414,0.7826723024125499,1.1323923749116223,8.492942811837167,8.492942811837167,0.016383645754421732,0.9083844853257861,1.6253,1625.3,1476.397304,2276.6342390131076,9002898.997686971,112468.38858905167,42,17,10999.999999999944,-7479.999999999962,16962.22050886653,-11534.30994602924,5427.910562837289,0.0006032706868716613,10,0.01,-2.391937416444689
2017-04-05,162.53,162.69,162.02,162.4,654752,1729180,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162400,162.4,164.26,1.249634213,68,0.002,,1.1308,,-0.12999999999999545,-0.0007998523349534992,0.4528031461479121,0.6729064913848819,162.11636870827238,161.29230195121298,0.8240667570593985,1.2246378473232138,9.184783854924103,9.184783854924103,-0.006793100138674495,0.7694791951970443,1.624,1624.0,1249.634213,1926.9610069390903,8996885.119506555,112536.23747108714,54,12,-5459.999999999809,1559.9999999999454,-8419.42945258259,2405.551272166454,-6013.878180416135,-0.0006679935187500408,10,0.01,-2.391937416444689
2017-04-06,162.63,162.67,162.25,162.39,589191,1741927,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162390,162.39,164.25,1.015930936,69,0.002,,1.1308,,-0.010000000000019327,-6.15763546799597e-05,0.4283327058155926,0.6544713177944413,162.22582122496343,161.42144289812907,0.8043783268343532,1.2290505404348295,9.217879053261221,9.217879053261221,-0.0005655655083095741,0.6256117593447873,1.6239,1623.8999999999999,1015.930936,1566.5858689282961,8996237.471087124,112461.06399383194,66,12,-540.0000000010436,120.00000000023192,-832.6908249823341,185.0424055516298,-647.6484194307043,-7.19858496388387e-05,10,0.01,-2.391937416444689
2017-04-07,162.78,163.05,162.5,162.85,595785,1743739,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162850,162.85,164.75,1.111781303,70,0.002,,1.1308,,0.46000000000000796,0.002832686741794488,0.41661742442015554,0.645459080360758,162.47549273497805,161.58950843952564,0.8859842954524026,1.3726420812876488,10.294815609657366,10.294815609657366,0.026111363781638187,0.6827026730119743,1.6285,1628.5,1111.7813030000002,1714.389056283732,9041634.541249037,112452.96838858906,68,2,30360.000000000524,-920.0000000000159,46815.72860447267,-1418.658442559778,45397.070161912896,0.005046228526960729,10,0.01,-2.391937416444689
2017-04-10,162.59,163.3,162.59,162.99,507219,1738755,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,162990,162.99,164.87,1.203930646,71,0.002,,1.1308,,0.14000000000001478,0.0008596868283696768,0.39515702310014733,0.6286151629575502,162.68129564098683,161.75427215252265,0.9270234884641866,1.4747074889232152,11.060306166924114,11.060306166924114,0.008850317380116981,0.7386530744217437,1.6299000000000001,1629.9,1203.930646,1856.485190439476,9056530.454895915,113020.43176561297,67,-1,9520.000000001004,140.00000000001478,14680.030840402474,215.882806476507,14895.913646878982,0.0016474801739577078,10,0.01,-2.391937416444689
2017-04-11,163.28,163.39,162.87,163.21,660594,1746199,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163210,163.21,165.11,1.296437426,72,0.002,,1.1308,,0.21999999999999886,0.0013497760598810693,0.3764134002298691,0.613525386785151,162.8927773845921,161.92553425222587,0.9672431323662352,1.5765331854229396,11.823998890672048,11.823998890672048,0.014928936479069123,0.7943370050854727,1.6321,1632.1000000000001,1296.437426,1999.1324996144951,9079259.830377797,113206.63068619894,67,0,14739.999999999924,-0.0,22729.375481881147,-0.0,22729.375481881147,0.0025097221938445266,10,0.01,-2.391937416444689
2017-04-12,163.26,163.53,163.01,163.25,535916,1754749,RX1 Comdty,Future,EUX,EUR,0.01,10,1000,163250,163.25,165.15,1.380338123,73,0.002,,1.1308,,0.03999999999999204,0.00024508302187364883,0.35615321643365994,0.5967857374583109,163.03566643075527,162.081353751964,0.9543126787912684,1.5990876103300524,11.993157077475393,11.993157077475393,0.002897861378756577,0.8455363693721286,1.6325,1632.5,1380.338123,2128.5090562837318,9083577.486507326,113490.74787972246,64,-3,2679.999999999467,119.99999999997613,4132.61372397759,185.04240555123536,4317.656129528826,0.00047555155488365,10,0.01,-2.391937416444689
