Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate,usdjpy,assetClass
27/07/1992,78.21,78.24,78.11,78.17,12882,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97713,78.27,78.17,0.6269170599029774,606,0.002,,0.006938181,,fx
28/07/1992,78.23,78.43,78.09,78.32,10243,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97900,78.42,78.32,0.6357064311960836,607,0.002,,0.006938181,,fx
29/07/1992,78.28,78.3,78.01,78.06,9327,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97575,78.15,78.06,0.6833861768166386,608,0.002,,0.006938181,,fx
30/07/1992,78.23,78.26,78.08,78.18,6481,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97725,78.27,78.18,0.7198189587186011,609,0.002,,0.006938181,,fx
31/07/1992,78.3,78.56,78.24,78.51,12113,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98138,78.6,78.51,0.7367274484710964,610,0.002,,0.006938181,,fx
03/08/1992,78.43,78.49,78.4,78.48,6316,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98100,78.57,78.48,0.7508843674832584,611,0.002,,0.006938181,,fx
04/08/1992,78.43,78.5,78.4,78.42,4158,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98025,78.5,78.42,0.7670588851781416,612,0.002,,0.006938181,,fx
05/08/1992,78.39,78.41,78.18,78.19,8271,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97738,78.27,78.19,0.7879166622581781,613,0.002,,0.006938181,,fx
06/08/1992,78.22,78.24,78.07,78.2,8642,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97750,78.28,78.2,0.8037827235416724,614,0.002,,0.006938181,,fx
07/08/1992,78.08,78.31,77.95,78.3,12526,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97875,78.4,78.3,0.7887040002417911,615,0.002,,0.006938181,,fx
10/08/1992,78,78.09,77.86,78.04,10647,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97550,78.14,78.04,0.7716642188569267,616,0.002,,0.006938181,,fx
11/08/1992,78.05,78.08,77.93,78.01,9583,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,97513,78.09,78.01,0.731485247058389,617,0.002,,0.006938181,,fx
12/08/1992,78.13,78.52,78.1,78.46,13268,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98075,78.54,78.46,0.6903726047075891,618,0.002,,0.006938181,,fx
13/08/1992,78.4,79.02,78.27,79.01,24172,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98763,79.09,79.01,0.6816995917049841,619,0.002,,0.006938181,,fx
14/08/1992,79.16,79.3,79.03,79.28,19599,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99100,79.34,79.28,0.6734866987036511,620,0.002,,0.006938181,,fx
17/08/1992,79.21,79.51,79.2,79.44,13353,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99300,79.51,79.44,0.6528527143729098,621,0.002,,0.006938181,,fx
18/08/1992,79.11,79.22,79.09,79.18,7731,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98975,79.24,79.18,0.6322952896635751,622,0.002,,0.006938181,,fx
19/08/1992,78.94,79.13,78.88,78.96,11849,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98700,79.01,78.96,0.6033854489440502,623,0.002,,0.006938181,,fx
20/08/1992,78.97,79.13,78.94,78.98,8403,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,98725,79.04,78.98,0.581463670402042,624,0.002,,0.006938181,,fx
21/08/1992,79.08,79.55,78.86,79.45,17705,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99313,79.52,79.45,0.5320714237744937,625,0.002,,0.006938181,,fx
24/08/1992,79.77,80.34,79.75,80.24,19314,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100300,80.28,80.24,0.5978818166360975,626,0.002,,0.006938181,,fx
25/08/1992,80.06,80.29,79.94,80.26,12197,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100325,80.28,80.26,0.6534077338569532,627,0.002,,0.006938181,,fx
26/08/1992,80.01,80.12,79.96,80.08,5962,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100100,80.1,80.08,0.7096799748225077,628,0.002,,0.006938181,,fx
27/08/1992,79.36,80.11,79.36,80.1,15520,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100125,80.13,80.1,0.7584055643238684,629,0.002,,0.006938181,,fx
28/08/1992,80.8,81.11,80.8,81.08,18303,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101350,81.11,81.08,0.8604310935014314,630,0.002,,0.006938181,,fx
31/08/1992,80.97,81.31,80.95,81.16,11602,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101450,81.22,81.16,0.9524095757589808,631,0.002,,0.006938181,,fx
01/09/1992,81.35,81.43,81.14,81.31,14348,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101638,81.38,81.31,1.0399043225207805,632,0.002,,0.006938181,,fx
02/09/1992,81.24,81.34,81,81.16,10211,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101450,81.23,81.16,1.0852224042398286,633,0.002,,0.006938181,,fx
03/09/1992,81.15,81.15,80.25,80.61,18515,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100763,80.69,80.61,1.0896172110718871,634,0.002,,0.006938181,,fx
04/09/1992,80.61,81.25,80.35,80.61,16910,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100763,80.69,80.61,1.0993387406364243,635,0.002,,0.006938181,,fx
07/09/1992,80.61,81.25,80.35,81.07,16910,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101338,81.2,81.07,1.1229202999311279,636,0.002,,0.006938181,,fx
08/09/1992,80.83,81.43,80.75,81.25,20323,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101563,81.38,81.25,1.1431517834467197,637,0.002,,0.006938181,,fx
09/09/1992,81.35,81.42,80.88,81.05,13183,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101313,81.21,81.05,1.129054471669732,638,0.002,,0.006938181,,fx
10/09/1992,80.9,81.26,80.81,80.92,15222,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101150,81.06,80.92,1.0979089215401348,639,0.002,,0.006938181,,fx
11/09/1992,80.8,80.91,80.24,80.32,24009,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100400,80.46,80.32,1.046829817431702,640,0.002,,0.006938181,,fx
14/09/1992,80.18,80.52,79.6,80.2,24851,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100250,80.2,80.2,0.9640854042376611,641,0.002,,0.006938181,,fx
15/09/1992,80.22,80.6,80.22,80.22,13806,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100275,80.29,80.22,0.8615103017361033,642,0.002,,0.006938181,,fx
16/09/1992,80.23,80.23,79.2,79.92,21956,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99900,80.01,79.92,0.7865646826532656,643,0.002,,0.006938181,,fx
17/09/1992,80.04,80.28,79.95,80.1,11536,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100125,80.18,80.1,0.7449776282977228,644,0.002,,0.006938181,,fx
18/09/1992,80.12,80.12,79.99,80.1,7005,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100125,80.2,80.1,0.7167224009317933,645,0.002,,0.006938181,,fx
21/09/1992,80.36,80.67,80.36,80.64,12948,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100800,80.71,80.64,0.6958527142991067,646,0.002,,0.006938181,,fx
22/09/1992,82.25,82.55,82,82.42,32369,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103025,82.48,82.42,0.7654012019832706,647,0.002,,0.006938181,,fx
23/09/1992,82.5,83.41,82.28,83.35,28292,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104188,83.4,83.35,0.8930752114636075,648,0.002,,0.006938181,,fx
24/09/1992,82.6,82.98,82.6,82.85,16069,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103563,82.9,82.85,0.9238881606183548,649,0.002,,0.006938181,,fx
25/09/1992,82.6,82.87,82.57,82.65,12700,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103313,82.73,82.65,0.9477109263891788,650,0.002,,0.006938181,,fx
28/09/1992,83,83.48,83,83.29,13787,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104113,83.37,83.29,1.044323225824954,651,0.002,,0.006938181,,fx
29/09/1992,83.68,83.68,83.3,83.6,14557,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104500,83.68,83.6,1.145303016671762,652,0.002,,0.006938181,,fx
30/09/1992,83.38,83.38,82.96,83.14,13115,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103925,83.22,83.14,1.183237507856068,653,0.002,,0.006938181,,fx
01/10/1992,83.25,83.27,83.12,83.16,15884,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103950,83.26,83.16,1.2092439786897589,654,0.002,,0.006938181,,fx
02/10/1992,83.37,83.65,82.96,83.55,13786,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104438,83.64,83.55,1.2769984338273244,655,0.002,,0.006938181,,fx
05/10/1992,83.65,83.7,83.1,83.26,12660,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104075,83.35,83.26,1.31892949015383,656,0.002,,0.006938181,,fx
06/10/1992,83.28,83.33,83.23,83.34,5622,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104175,83.43,83.34,1.3602491193395831,657,0.002,,0.006938181,,fx
07/10/1992,83.29,83.4,82.9,82.79,9862,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103488,82.87,82.79,1.3717442667388045,658,0.002,,0.006938181,,fx
08/10/1992,82.55,82.6,81.67,81.68,20989,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102100,81.76,81.68,1.350360815978745,659,0.002,,0.006938181,,fx
09/10/1992,81.96,82.08,81.83,81.86,14686,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102325,81.93,81.86,1.3266559463543859,660,0.002,,0.006938181,,fx
12/10/1992,82.31,82.75,82.28,82.65,8651,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103313,82.71,82.65,1.324629759592262,661,0.002,,0.006938181,,fx
13/10/1992,82.11,82.34,81.9,82.29,11380,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102863,82.33,82.29,1.3186230191620814,662,0.002,,0.006938181,,fx
14/10/1992,82.5,82.57,82.41,82.46,9401,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103075,82.5,82.46,1.3075628729296827,663,0.002,,0.006938181,,fx
15/10/1992,82.7,83.08,82.7,83.05,10791,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103813,83.09,83.05,1.3015762239162676,664,0.002,,0.006938181,,fx
16/10/1992,83,83.72,82.88,83.64,19932,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104550,83.67,83.64,1.2799273416868124,665,0.002,,0.006938181,,fx
19/10/1992,83.25,83.4,83.17,83.19,9329,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103988,83.22,83.19,1.2187801278317083,666,0.002,,0.006938181,,fx
20/10/1992,82.5,82.55,81.5,81.67,32707,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102088,81.65,81.67,1.1445413928720436,667,0.002,,0.006938181,,fx
21/10/1992,81.66,82.17,81.55,81.59,16564,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101988,81.59,81.59,1.035750613483194,668,0.002,,0.006938181,,fx
22/10/1992,80.04,83,80.04,82.67,15008,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103338,82.68,82.67,0.9080293680993,669,0.002,,0.006938181,,fx
23/10/1992,82.02,82.18,81.85,82.09,13919,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102613,82.09,82.09,0.754365737997258,670,0.002,,0.006938181,,fx
26/10/1992,81.58,82.07,81.58,81.91,15089,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102388,81.9,81.91,0.6466774054071698,671,0.002,,0.006938181,,fx
27/10/1992,81.67,81.87,81.5,81.84,11151,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,102300,81.84,81.84,0.6681599109974706,672,0.002,,0.006938181,,fx
28/10/1992,81.48,81.65,80.88,81.09,17970,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101363,81.09,81.09,0.7272223410558912,673,0.002,,0.006938181,,fx
29/10/1992,81.04,81.2,80.97,81.08,10065,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101350,81.08,81.08,0.7868432711352419,674,0.002,,0.006938181,,fx
30/10/1992,81.1,81.23,80.96,81.02,7915,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101275,81,81.02,0.8430148278633482,675,0.002,,0.006938181,,fx
02/11/1992,80.78,80.88,80.6,80.82,15992,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101025,80.79,80.82,0.8872677160798003,676,0.002,,0.006938181,,fx
03/11/1992,80.84,82.1,80.84,81.55,18255,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101938,81.53,81.55,0.864012345589341,677,0.002,,0.006938181,,fx
04/11/1992,81.55,81.68,81.15,81.15,15351,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101438,81.13,81.15,0.8745808519880389,678,0.002,,0.006938181,,fx
05/11/1992,81.25,81.58,81.12,81.39,10655,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101738,81.37,81.39,0.8665839063034356,679,0.002,,0.006938181,,fx
06/11/1992,81.23,81.31,80.93,80.97,11062,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101213,80.94,80.97,0.8456900535445122,680,0.002,,0.006938181,,fx
09/11/1992,80.8,81.02,80.48,80.5,14362,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100625,80.47,80.5,0.8600904991128054,681,0.002,,0.006938181,,fx
10/11/1992,80.34,80.55,80.24,80.47,13476,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100588,80.44,80.47,0.8557974838305935,682,0.002,,0.006938181,,fx
11/11/1992,80.51,80.8,80.44,80.45,6273,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100563,80.42,80.45,0.872719504383149,683,0.002,,0.006938181,,fx
12/11/1992,80.7,80.77,80.51,80.66,10028,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100825,80.62,80.66,0.898291341008455,684,0.002,,0.006938181,,fx
13/11/1992,80.74,80.77,80.51,80.65,9856,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100813,80.59,80.65,0.9206428913160446,685,0.002,,0.006938181,,fx
16/11/1992,80.31,80.43,80.11,80.23,16983,,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100288,80.14,80.23,0.9364539497473591,686,0.002,,0.006938181,,fx
17/11/1992,80.08,80.43,80.03,80.41,9733,42016,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100513,80.41,80.51,0.9488853109468812,687,0.002,,0.006938181,,fx
18/11/1992,80.41,80.95,80.32,80.78,16350,41950,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100975,80.78,80.85,0.9346439607309066,688,0.002,,0.006938181,,fx
19/11/1992,80.81,81.11,80.7,80.99,16303,39966,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101238,80.99,81.06,0.871298265041361,689,0.002,,0.006938181,,fx
20/11/1992,80.84,80.91,80.2,80.41,16400,40797,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100513,80.41,80.49,0.7415958018562017,690,0.002,,0.006938181,,fx
23/11/1992,80.48,80.63,80.46,80.57,6334,39939,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100713,80.57,80.64,0.6216019626717731,691,0.002,,0.006938181,,fx
24/11/1992,80.62,80.73,80.38,80.72,7733,38887,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100900,80.72,80.79,0.6129061918412938,692,0.002,,0.006938181,,fx
25/11/1992,80.81,80.85,80.63,80.72,5606,38887,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100900,80.72,80.79,0.6050487583636486,693,0.002,,0.006938181,,fx
26/11/1992,80.81,80.85,80.63,80.74,5606,38736,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100925,80.74,80.81,0.4973821468422281,694,0.002,,0.006938181,,fx
27/11/1992,80.62,80.62,80.28,80.3,6598,39947,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100375,80.3,80.36,0.44975660083802504,695,0.002,,0.006938181,,fx
30/11/1992,80.18,80.43,79.91,80.21,10443,40430,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100263,80.21,80.28,0.410703867359479,696,0.002,,0.006938181,,fx
01/12/1992,80.15,80.56,80.11,80.49,16926,38159,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100613,80.49,80.56,0.35116615250337724,697,0.002,,0.006938181,,fx
02/12/1992,80.47,80.57,80.28,80.31,10369,37513,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100388,80.31,80.37,0.3529386160000358,698,0.002,,0.006938181,,fx
03/12/1992,80.37,80.37,80.14,80.21,6873,37490,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100263,80.21,80.26,0.3571451618936146,699,0.002,,0.006938181,,fx
04/12/1992,80.18,80.33,80,80.03,14515,37436,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100038,80.03,80.07,0.3711908763210795,700,0.002,,0.006938181,,fx
07/12/1992,80.04,81.7,80,80.79,9552,29460,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100988,80.77,80.79,0.3705963662315256,701,0.002,,0.006938181,,fx
08/12/1992,80.62,80.95,80.55,80.84,13832,26901,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101050,80.84,80.84,0.32086445736064406,702,0.002,,0.006938181,,fx
09/12/1992,80.67,80.8,80.53,80.61,14607,28577,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100763,80.61,80.61,0.2997498957419959,703,0.002,,0.006938181,,fx
10/12/1992,80.64,81.08,80.45,80.83,15436,31058,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101038,80.83,80.83,0.25396981447408457,704,0.002,,0.006938181,,fx
11/12/1992,80.8,80.9,80.56,80.66,10050,33004,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100825,80.69,80.66,0.24008193045430493,705,0.002,,0.006938181,,fx
14/12/1992,80.7,80.9,80.69,80.81,5196,33083,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101013,80.78,80.81,0.24569764616427964,706,0.002,,0.006938181,,fx
15/12/1992,80.75,80.75,80.54,80.58,5696,33186,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100725,80.58,80.63,0.24508501925658693,707,0.002,,0.006938181,,fx
16/12/1992,80.64,81.38,80.6,81.34,16370,36034,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101675,81.34,81.37,0.2891233877268918,708,0.002,,0.006938181,,fx
17/12/1992,81.14,81.58,81.08,81.47,12275,37720,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101838,81.47,81.5,0.3379102444890953,709,0.002,,0.006938181,,fx
18/12/1992,81.33,81.47,81.03,81.12,7022,37888,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101400,81.12,81.15,0.3519673280254153,710,0.002,,0.006938181,,fx
21/12/1992,81.1,81.35,81.1,81.19,4724,38673,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101488,81.19,81.2,0.356932766774581,711,0.002,,0.006938181,,fx
22/12/1992,81.24,81.24,80.71,80.75,10984,37586,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100938,80.75,80.76,0.35245945392913863,712,0.002,,0.006938181,,fx
23/12/1992,80.76,80.99,80.65,80.69,4488,36369,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100863,80.69,80.7,0.3520549199542962,713,0.002,,0.006938181,,fx
24/12/1992,80.72,80.8,80.61,80.69,4008,36369,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100863,80.69,80.7,0.3466592947896015,714,0.002,,0.006938181,,fx
25/12/1992,80.72,80.8,80.61,80.63,4008,36133,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100788,80.63,80.64,0.34219877264151416,715,0.002,,0.006938181,,fx
28/12/1992,80.6,80.59,79.45,79.92,23540,39469,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99900,79.92,79.93,0.37497777711577396,716,0.002,,0.006938181,,fx
29/12/1992,80.02,80.25,80.02,80.11,11789,41059,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100138,80.11,80.12,0.3908290333773613,717,0.002,,0.006938181,,fx
30/12/1992,80.2,80.42,80.05,80.21,5421,41391,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100263,80.21,80.21,0.3997741028764604,718,0.002,,0.006938181,,fx
31/12/1992,80.13,80.21,80.02,80.21,2327,41954,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100263,80.21,80.21,0.4071956941455478,719,0.002,,0.006938181,,fx
01/01/1993,80.13,80.21,80.02,80.04,2327,41954,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100050,80.04,80.04,0.41834475415698974,720,0.002,,0.006938181,,fx
04/01/1993,80.04,80.04,79.65,79.69,12110,45429,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99613,79.69,79.69,0.44975289511464145,721,0.002,,0.006938181,,fx
05/01/1993,79.83,80.19,79.71,80.07,11595,44919,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100088,80.07,80.09,0.4605341102068322,722,0.002,,0.006938181,,fx
06/01/1993,80.06,80.06,79.78,79.86,8313,45341,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99825,79.86,79.88,0.47881798907726436,723,0.002,,0.006938181,,fx
07/01/1993,79.85,79.97,79.69,79.79,8160,46273,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99738,79.79,79.81,0.497657177848357,724,0.002,,0.006938181,,fx
08/01/1993,79.79,79.86,79.59,79.72,6491,46007,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99650,79.72,79.72,0.513899471359904,725,0.002,,0.006938181,,fx
11/01/1993,79.72,80.02,79.72,79.79,9306,45267,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99738,79.79,79.87,0.5294582136460942,726,0.002,,0.006938181,,fx
12/01/1993,79.82,79.99,79.68,79.76,7575,46006,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99700,79.76,79.76,0.541492382215395,727,0.002,,0.006938181,,fx
13/01/1993,79.63,79.64,79.15,79.54,21330,50270,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99425,79.54,79.54,0.5676363272353998,728,0.002,,0.006938181,,fx
14/01/1993,79.55,79.59,79.36,79.41,8385,50612,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99263,79.41,79.41,0.5911641058092776,729,0.002,,0.006938181,,fx
15/01/1993,79.33,79.45,79.22,79.25,6238,51397,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99063,79.25,79.24,0.6239262776941454,730,0.002,,0.006938181,,fx
18/01/1993,79.43,79.78,79.38,79.57,9264,49987,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99463,79.57,79.56,0.6281188847110045,731,0.002,,0.006938181,,fx
19/01/1993,79.61,79.7,79.53,79.61,5980,50196,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99513,79.61,79.6,0.6346227225661364,732,0.002,,0.006938181,,fx
20/01/1993,79.61,80.3,79.59,80.2,20845,45405,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100250,80.2,80.19,0.5867401469110883,733,0.002,,0.006938181,,fx
21/01/1993,80.13,80.19,79.82,80.01,9068,45718,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100013,80.01,80,0.516419725930921,734,0.002,,0.006938181,,fx
22/01/1993,79.93,80.1,79.65,79.87,20035,47920,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99838,79.87,79.86,0.4691989627694102,735,0.002,,0.006938181,,fx
25/01/1993,80.07,81.35,79.9,81.1,40958,45672,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101375,81.1,81.09,0.46013114072391315,736,0.002,,0.006938181,,fx
26/01/1993,80.95,81.2,80.68,80.95,21334,46832,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101188,80.95,80.95,0.4748620852386769,737,0.002,,0.006938181,,fx
27/01/1993,80.75,80.79,80.41,80.51,10396,45789,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100638,80.51,80.51,0.46567585292478214,738,0.002,,0.006938181,,fx
28/01/1993,80.41,80.65,80.35,80.5,9388,45472,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100625,80.5,80.5,0.4557367661240664,739,0.002,,0.006938181,,fx
29/01/1993,80.22,80.66,79.9,80.11,17337,44576,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100138,80.11,80.09,0.43791171103760757,740,0.002,,0.006938181,,fx
01/02/1993,80.09,80.21,79.9,79.96,11948,44705,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,99950,79.96,79.94,0.43771071115964866,741,0.002,,0.006938181,,fx
02/02/1993,79.84,80.45,79.84,80.2,14043,46079,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100250,80.2,80.2,0.43907592357573655,742,0.002,,0.006938181,,fx
03/02/1993,80.06,80.7,80.05,80.36,12099,47264,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100450,80.36,80.37,0.44311134792948725,743,0.002,,0.006938181,,fx
04/02/1993,80.47,80.47,80.11,80.3,10172,47960,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100375,80.3,80.31,0.4452220419789295,744,0.002,,0.006938181,,fx
05/02/1993,80.13,80.5,80.07,80.39,9307,49193,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,100488,80.39,80.39,0.4517643190837709,745,0.002,,0.006938181,,fx
08/02/1993,80.41,80.85,80.33,80.81,10348,51701,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,101013,80.81,80.82,0.47264398158715953,746,0.002,,0.006938181,,fx
09/02/1993,80.69,82.6,80.69,82.53,43991,63699,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103163,82.53,82.56,0.68290433688078,747,0.002,,0.006938181,,fx
10/02/1993,82.58,82.89,82.19,82.61,24923,65295,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103263,82.61,82.64,0.8361768154307601,748,0.002,,0.006938181,,fx
11/02/1993,82.36,83.58,82.03,82.64,31259,70309,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103300,82.64,82.65,0.9534892063699218,749,0.002,,0.006938181,,fx
12/02/1993,82.7,83.26,82.56,82.64,31259,70309,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103300,82.64,82.65,1.0429050771749522,750,0.002,,0.006938181,,fx
15/02/1993,82.7,83.26,82.56,82.89,18021,69832,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,103613,82.89,82.91,1.134634008537839,751,0.002,,0.006938181,,fx
16/02/1993,82.54,83.6,82.3,83.3,15645,71925,JY1 Curncy,Future,CME,USD,0.005,6.25,1250,104125,83.3,83.32,1.2378862360211729,752,0.002,,0.006938181,,fx
