date,asset,y,er_te,signal_up,position,ret_fwd_1w,strat_ret,turnover
2013-05-18,spx,0.0,-0.0038139372357306658,0,-0.7137339788534224,-0.011433074684772,0.008160173885290656,1.3181042340715108
2013-05-18,ndx,0.0,-0.003561737350693509,0,-0.49551263009630464,-0.0030959338285935,0.0015340743140104872,0.9362114977899242
2013-05-18,dax,1.0,-0.00451046637999169,0,-0.5956541572870805,0.0052400148338656,-0.003121236620038015,0.6919265082589178
2013-05-18,sx5e,1.0,-0.003561737350693509,0,-0.394428482919586,0.0019353975161795,-0.000763375906153015,0.7236584412551106
2013-05-25,spx,1.0,0.0035534489207533536,1,0.5273102788857079,0.0077510823307211,0.004087225385478626,1.2410442577391303
2013-05-25,ndx,1.0,0.0035475941330675676,1,0.616745016314544,0.0030552425413177,0.001884305610989874,1.1122576464108487
2013-05-25,dax,0.0,0.004149556717358446,1,1.0,-0.0112782135003185,-0.0112782135003185,1.5956541572870804
2013-05-25,sx5e,0.0,0.0035475941330675676,1,0.47948519668391487,-0.0164497913086176,-0.007887431421021864,0.8739136796035009
2013-06-01,spx,0.0,0.0018451689098313963,1,0.3055186819204838,-0.0101315581301951,-0.0030953802857379684,0.2217915969652241
2013-06-01,ndx,0.0,0.007166337897201462,1,1.0,-0.0157178346099963,-0.0157178346099963,0.38325498368545596
2013-06-01,dax,0.0,0.005731647395918046,1,1.0,-0.0153512916309294,-0.0153512916309294,0.0
2013-06-01,sx5e,0.0,0.007227299628182213,1,0.914461328782126,-0.0208363924701182,-0.019054075145250173,0.4349761320982112
2013-06-08,spx,0.0,0.00546224188014465,1,1.0,-0.0210852446318687,-0.0210852446318687,0.6944813180795162
