Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,NAME,st_dev,no_days,Standard Cost,Instrument_Weights,Exchange rate
03/01/2023,24035,24610,24015,24435,22226,75967,Future,MIL,EUR,5,25,5,120650,ST1 Index,354.8618134832426,4625,0.0089,,
04/01/2023,24495,24930,24460,24854,18600,75659,Future,MIL,EUR,5,25,5,122175,ST1 Index,375.43684777684683,4626,0.0089,,
05/01/2023,24790,24935,24750,24814,13990,75376,Future,MIL,EUR,5,25,5,124270,ST1 Index,386.0529626902873,4627,0.0089,,
06/01/2023,24965,25245,24815,25160,15814,76779,Future,MIL,EUR,5,25,5,124070,ST1 Index,421.671068490533,4628,0.0089,,
09/01/2023,25315,25450,25190,25397,14189,76617,Future,MIL,EUR,5,25,5,125800,ST1 Index,477.96260314165477,4629,0.0089,,
10/01/2023,25240,25480,25235,25367,13854,77966,Future,MIL,EUR,5,25,5,126985,ST1 Index,525.1469699064692,4630,0.0089,,
11/01/2023,25445,25625,25305,25514,12419,77207,Future,MIL,EUR,5,25,5,126835,ST1 Index,580.8923451626915,4631,0.0089,,
12/01/2023,25600,25825,25490,25742,15848,79362,Future,MIL,EUR,5,25,5,127570,ST1 Index,646.270111229515,4632,0.0089,,
13/01/2023,25740,25885,25640,25771,11848,79512,Future,MIL,EUR,5,25,5,128710,ST1 Index,702.237495440069,4633,0.0089,,
16/01/2023,25830,25920,25735,25895,7210,78059,Future,MIL,EUR,5,25,5,128855,ST1 Index,758.8000351444853,4634,0.0089,,
17/01/2023,25825,26065,25690,25953,14443,80518,Future,MIL,EUR,5,25,5,129475,ST1 Index,810.7367904167602,4635,0.0089,,
18/01/2023,26020,26140,25915,26036,14320,83263,Future,MIL,EUR,5,25,5,129765,ST1 Index,862.0873950294139,4636,0.0089,,
19/01/2023,25885,25970,25560,25589,18356,83537,Future,MIL,EUR,5,25,5,130180,ST1 Index,883.1560771848877,4637,0.0089,,
20/01/2023,25700,25850,25665,25745,12601,82721,Future,MIL,EUR,5,25,5,127945,ST1 Index,885.5770284595592,4638,0.0089,,
23/01/2023,25870,25980,25695,25899,12290,81693,Future,MIL,EUR,5,25,5,128725,ST1 Index,886.456898746498,4639,0.0089,,
24/01/2023,25975,26015,25815,25966,11058,80933,Future,MIL,EUR,5,25,5,129495,ST1 Index,881.7148783300579,4640,0.0089,,
25/01/2023,25940,26090,25790,25957,11866,82044,Future,MIL,EUR,5,25,5,129830,ST1 Index,866.5424436625048,4641,0.0089,,
26/01/2023,26130,26380,26110,26267,14406,81578,Future,MIL,EUR,5,25,5,129785,ST1 Index,879.5353280768478,4642,0.0089,,
27/01/2023,26345,26605,26265,26525,15305,83044,Future,MIL,EUR,5,25,5,131335,ST1 Index,881.0038781612957,4643,0.0089,,
30/01/2023,26460,26515,26330,26416,13618,80829,Future,MIL,EUR,5,25,5,132625,ST1 Index,867.3660472960102,4644,0.0089,,
31/01/2023,26355,26825,26320,26667,15720,81967,Future,MIL,EUR,5,25,5,132080,ST1 Index,852.3722543595015,4645,0.0089,,
01/02/2023,26700,27025,26675,26776,13874,82002,Future,MIL,EUR,5,25,5,133335,ST1 Index,820.8613362409186,4646,0.0089,,
02/02/2023,26920,27210,26875,27174,19055,83257,Future,MIL,EUR,5,25,5,133880,ST1 Index,822.433154326369,4647,0.0089,,
03/02/2023,27105,27115,26765,27023,15296,83152,Future,MIL,EUR,5,25,5,135870,ST1 Index,757.5522710250527,4648,0.0089,,
06/02/2023,26810,27100,26765,27054,12001,85221,Future,MIL,EUR,5,25,5,135115,ST1 Index,712.9175197748167,4649,0.0089,,
07/02/2023,27085,27410,27080,27178,16315,86983,Future,MIL,EUR,5,25,5,135270,ST1 Index,685.4222591477492,4650,0.0089,,
08/02/2023,27400,27450,27195,27248,12655,85851,Future,MIL,EUR,5,25,5,135890,ST1 Index,681.5635651464944,4651,0.0089,,
09/02/2023,27365,27645,27345,27553,15655,86813,Future,MIL,EUR,5,25,5,136240,ST1 Index,682.1326435050551,4652,0.0089,,
10/02/2023,27445,27625,27150,27317,16773,87666,Future,MIL,EUR,5,25,5,137765,ST1 Index,676.9056236545761,4653,0.0089,,
13/02/2023,27340,27585,27325,27499,10154,86649,Future,MIL,EUR,5,25,5,136585,ST1 Index,687.7901981480398,4654,0.0089,,
14/02/2023,27535,27745,27495,27566,14200,88312,Future,MIL,EUR,5,25,5,137495,ST1 Index,690.0883397569586,4655,0.0089,,
15/02/2023,27575,27675,27480,27602,11762,87953,Future,MIL,EUR,5,25,5,137830,ST1 Index,692.9869238798888,4656,0.0089,,
16/02/2023,27720,27970,27655,27916,18939,91651,Future,MIL,EUR,5,25,5,138010,ST1 Index,719.7627919450308,4657,0.0089,,
17/02/2023,27720,27915,27515,27816,17091,94441,Future,MIL,EUR,5,25,5,139580,ST1 Index,730.2136171480923,4658,0.0089,,
20/02/2023,27890,27920,27610,27666,8542,89497,Future,MIL,EUR,5,25,5,139080,ST1 Index,730.1731940677931,4659,0.0089,,
21/02/2023,27625,27630,27205,27468,15781,92172,Future,MIL,EUR,5,25,5,138330,ST1 Index,718.3089469964574,4660,0.0089,,
22/02/2023,27370,27445,26905,27158,20196,93986,Future,MIL,EUR,5,25,5,137340,ST1 Index,698.3531222348454,4661,0.0089,,
23/02/2023,27200,27495,27180,27336,14514,92761,Future,MIL,EUR,5,25,5,135790,ST1 Index,644.78211565496,4662,0.0089,,
24/02/2023,27440,27460,26995,27032,16295,92718,Future,MIL,EUR,5,25,5,136680,ST1 Index,590.1629492508688,4663,0.0089,,
27/02/2023,27120,27585,27120,27485,17666,93968,Future,MIL,EUR,5,25,5,135160,ST1 Index,545.6082233023498,4664,0.0089,,
28/02/2023,27460,27695,27285,27510,15595,93858,Future,MIL,EUR,5,25,5,137425,ST1 Index,496.27469544108646,4665,0.0089,,
01/03/2023,27640,27740,27300,27349,17543,93808,Future,MIL,EUR,5,25,5,137550,ST1 Index,428.1090671022276,4666,0.0089,,
02/03/2023,27300,27610,27060,27434,18873,94837,Future,MIL,EUR,5,25,5,136745,ST1 Index,380.3692854781216,4667,0.0089,,
03/03/2023,27580,27995,27545,27862,15870,95474,Future,MIL,EUR,5,25,5,137170,ST1 Index,364.82587170932214,4668,0.0089,,
06/03/2023,27975,28080,27845,27972,14179,95062,Future,MIL,EUR,5,25,5,139310,ST1 Index,334.9329634446218,4669,0.0089,,
07/03/2023,27945,28045,27680,27783,13613,94449,Future,MIL,EUR,5,25,5,139860,ST1 Index,308.3673296602506,4670,0.0089,,
08/03/2023,27725,27975,27655,27929,11876,92772,Future,MIL,EUR,5,25,5,138915,ST1 Index,292.1035775230949,4671,0.0089,,
09/03/2023,27935,27965,27355,27739,17811,94242,Future,MIL,EUR,5,25,5,139645,ST1 Index,289.51309700102104,4672,0.0089,,
10/03/2023,27215,27340,26885,27268,33178,97905,Future,MIL,EUR,5,25,5,138695,ST1 Index,276.55770947210146,4673,0.0089,,
13/03/2023,27285,27420,26000,26239,63514,109667,Future,MIL,EUR,5,25,5,136340,ST1 Index,366.0546407324876,4674,0.0089,,
14/03/2023,26195,26855,26085,26802,65732,94861,Future,MIL,EUR,5,25,5,131195,ST1 Index,386.0307068983739,4675,0.0089,,
15/03/2023,26795,26865,25505,25548,60617,65708,Future,MIL,EUR,5,25,5,134010,ST1 Index,543.0752311314361,4676,0.0089,,
16/03/2023,25985,26205,25275,25911,29621,39321,Future,MIL,EUR,5,25,5,127740,ST1 Index,617.264362599311,4677,0.0089,,
17/03/2023,26180,26290,26095,26116,71,20915,Future,MIL,EUR,5,25,5,129555,ST1 Index,663.2045486387565,4678,0.0089,,
20/03/2023,24580,25590,24300,25428,36506,89187,Future,MIL,EUR,5,25,5,130580,ST1 Index,757.39526228723,4679,0.0089,,
21/03/2023,25680,26245,25630,26110,22290,86091,Future,MIL,EUR,5,25,5,127140,ST1 Index,783.4038273256513,4680,0.0089,,
22/03/2023,26195,26230,25760,26080,15562,83920,Future,MIL,EUR,5,25,5,130550,ST1 Index,804.7840559233778,4681,0.0089,,
23/03/2023,25920,26145,25620,26037,16890,84366,Future,MIL,EUR,5,25,5,130400,ST1 Index,811.0055651279384,4682,0.0089,,
24/03/2023,25895,25950,25235,25443,26687,85831,Future,MIL,EUR,5,25,5,130185,ST1 Index,849.840082997085,4683,0.0089,,
27/03/2023,25690,25885,25525,25757,16956,83509,Future,MIL,EUR,5,25,5,127215,ST1 Index,864.5496264926015,4684,0.0089,,
28/03/2023,25885,26040,25695,25878,13693,84400,Future,MIL,EUR,5,25,5,128785,ST1 Index,874.2304368234389,4685,0.0089,,
29/03/2023,26030,26385,25950,26271,14116,85211,Future,MIL,EUR,5,25,5,129390,ST1 Index,875.7510243605217,4686,0.0089,,
30/03/2023,26410,26640,26365,26540,12723,86151,Future,MIL,EUR,5,25,5,131355,ST1 Index,867.3347546757856,4687,0.0089,,
31/03/2023,26550,26720,26410,26656,13557,86898,Future,MIL,EUR,5,25,5,132700,ST1 Index,864.610187696459,4688,0.0089,,
03/04/2023,26625,26840,26610,26713,12900,87651,Future,MIL,EUR,5,25,5,133280,ST1 Index,848.5164013353983,4689,0.0089,,
04/04/2023,26765,26865,26485,26561,13691,88566,Future,MIL,EUR,5,25,5,133565,ST1 Index,829.6914326032161,4690,0.0089,,
05/04/2023,26505,26600,26295,26377,13300,88630,Future,MIL,EUR,5,25,5,132805,ST1 Index,816.6336224618595,4691,0.0089,,
06/04/2023,26395,26825,26390,26723,15798,89571,Future,MIL,EUR,5,25,5,131885,ST1 Index,797.7485777707036,4692,0.0089,,
11/04/2023,26840,27110,26840,27009,13495,93182,Future,MIL,EUR,5,25,5,133615,ST1 Index,756.4561564747262,4693,0.0089,,
12/04/2023,27020,27465,27010,27140,17071,94594,Future,MIL,EUR,5,25,5,135045,ST1 Index,706.3553001159191,4694,0.0089,,
13/04/2023,27130,27260,27015,27129,17042,96543,Future,MIL,EUR,5,25,5,135700,ST1 Index,667.202660367786,4695,0.0089,,
14/04/2023,27230,27445,27195,27376,13089,94751,Future,MIL,EUR,5,25,5,135645,ST1 Index,624.1140707716702,4696,0.0089,,
17/04/2023,27475,27620,27205,27229,13072,94342,Future,MIL,EUR,5,25,5,136880,ST1 Index,586.9084880415227,4697,0.0089,,
18/04/2023,27325,27515,27235,27395,12031,94830,Future,MIL,EUR,5,25,5,136145,ST1 Index,595.1039489046033,4698,0.0089,,
19/04/2023,27375,27535,27300,27444,12852,97426,Future,MIL,EUR,5,25,5,136975,ST1 Index,627.8398097194199,4699,0.0089,,
20/04/2023,27410,27475,27055,27138,15969,97587,Future,MIL,EUR,5,25,5,137220,ST1 Index,638.8121059188819,4700,0.0089,,
21/04/2023,27135,27310,26975,27231,14838,97729,Future,MIL,EUR,5,25,5,135690,ST1 Index,624.9935813018515,4701,0.0089,,
24/04/2023,27130,27420,27130,27374,13465,98042,Future,MIL,EUR,5,25,5,136155,ST1 Index,631.3555522327957,4702,0.0089,,
25/04/2023,27285,27305,26910,27091,13081,96931,Future,MIL,EUR,5,25,5,136870,ST1 Index,629.9254585545634,4703,0.0089,,
26/04/2023,26980,26995,26665,26915,16848,98190,Future,MIL,EUR,5,25,5,135455,ST1 Index,578.2918611466946,4704,0.0089,,
27/04/2023,26850,27140,26815,26992,13066,96172,Future,MIL,EUR,5,25,5,134575,ST1 Index,567.3001468962497,4705,0.0089,,
28/04/2023,27115,27125,26475,26902,19267,98293,Future,MIL,EUR,5,25,5,134960,ST1 Index,551.0440605509737,4706,0.0089,,
02/05/2023,26980,27155,26405,26425,19011,100008,Future,MIL,EUR,5,25,5,134510,ST1 Index,534.6766842387132,4707,0.0089,,
03/05/2023,26595,26810,26560,26624,16351,98785,Future,MIL,EUR,5,25,5,132125,ST1 Index,457.4535495564944,4708,0.0089,,
04/05/2023,26585,26615,26285,26463,18977,100210,Future,MIL,EUR,5,25,5,133120,ST1 Index,407.11614641094934,4709,0.0089,,
05/05/2023,26595,27275,26585,27126,20348,102054,Future,MIL,EUR,5,25,5,132315,ST1 Index,354.28287662332707,4710,0.0089,,
08/05/2023,27170,27270,27100,27219,10371,99510,Future,MIL,EUR,5,25,5,135630,ST1 Index,332.6957719426234,4711,0.0089,,
09/05/2023,27265,27275,26995,27156,12668,101178,Future,MIL,EUR,5,25,5,136095,ST1 Index,323.622944183243,4712,0.0089,,
10/05/2023,27160,27265,26900,27055,17882,103150,Future,MIL,EUR,5,25,5,135780,ST1 Index,316.93723353659425,4713,0.0089,,
11/05/2023,27095,27165,26670,26884,16487,103303,Future,MIL,EUR,5,25,5,135275,ST1 Index,312.4725747995004,4714,0.0089,,
12/05/2023,26965,27220,26955,27125,16525,103808,Future,MIL,EUR,5,25,5,134420,ST1 Index,299.61860756940376,4715,0.0089,,
15/05/2023,27160,27260,26945,27028,12075,103501,Future,MIL,EUR,5,25,5,135625,ST1 Index,267.86089673901114,4716,0.0089,,
16/05/2023,26955,27145,26880,26983,12824,103707,Future,MIL,EUR,5,25,5,135140,ST1 Index,259.6494945148684,4717,0.0089,,
17/05/2023,26900,27160,26700,26963,14303,104158,Future,MIL,EUR,5,25,5,134915,ST1 Index,260.17454397992145,4718,0.0089,,
18/05/2023,27085,27360,26965,27026,21001,107961,Future,MIL,EUR,5,25,5,134815,ST1 Index,259.6445519073342,4719,0.0089,,
19/05/2023,27135,27440,27070,27279,19597,105626,Future,MIL,EUR,5,25,5,135130,ST1 Index,263.2133988518821,4720,0.0089,,
22/05/2023,27355,27555,27245,27374,17784,105948,Future,MIL,EUR,5,25,5,136395,ST1 Index,263.1129161947268,4721,0.0089,,
23/05/2023,27380,27395,27070,27231,15035,104506,Future,MIL,EUR,5,25,5,136870,ST1 Index,263.167487863705,4722,0.0089,,
24/05/2023,27065,27065,26510,26598,26279,107121,Future,MIL,EUR,5,25,5,136155,ST1 Index,268.8205225334586,4723,0.0089,,
25/05/2023,26610,26705,26330,26479,23010,102730,Future,MIL,EUR,5,25,5,132990,ST1 Index,275.47493534227476,4724,0.0089,,
26/05/2023,26515,26820,26220,26767,18772,98918,Future,MIL,EUR,5,25,5,132395,ST1 Index,277.00376050726214,4725,0.0089,,
29/05/2023,26820,26930,26550,26669,10445,94970,Future,MIL,EUR,5,25,5,133835,ST1 Index,277.9455762108221,4726,0.0089,,
30/05/2023,26680,26850,26535,26633,14843,95426,Future,MIL,EUR,5,25,5,133345,ST1 Index,270.240713689051,4727,0.0089,,
31/05/2023,26510,26585,26035,26093,21763,98684,Future,MIL,EUR,5,25,5,133165,ST1 Index,314.1209798816958,4728,0.0089,,
01/06/2023,26240,26685,26225,26598,18400,96913,Future,MIL,EUR,5,25,5,130465,ST1 Index,319.0242571788299,4729,0.0089,,
02/06/2023,26725,27165,26665,27106,17396,95499,Future,MIL,EUR,5,25,5,132990,ST1 Index,321.67896522543083,4730,0.0089,,
05/06/2023,27105,27180,26750,26869,15771,95146,Future,MIL,EUR,5,25,5,135530,ST1 Index,321.6194594058389,4731,0.0089,,
06/06/2023,26800,27125,26710,27054,18204,98244,Future,MIL,EUR,5,25,5,134345,ST1 Index,309.66284353874715,4732,0.0089,,
07/06/2023,27060,27090,26800,27073,18095,98724,Future,MIL,EUR,5,25,5,135270,ST1 Index,306.22669707560595,4733,0.0089,,
08/06/2023,27025,27410,26955,27303,20883,101333,Future,MIL,EUR,5,25,5,135365,ST1 Index,300.7091451915506,4734,0.0089,,
09/06/2023,27320,27385,27105,27189,17451,99422,Future,MIL,EUR,5,25,5,136515,ST1 Index,302.5246105721531,4735,0.0089,,
12/06/2023,27290,27510,27240,27418,46211,105867,Future,MIL,EUR,5,25,5,135945,ST1 Index,312.35147404032796,4736,0.0089,,
13/06/2023,27530,27630,27365,27605,44115,88242,Future,MIL,EUR,5,25,5,137090,ST1 Index,336.20156652693413,4737,0.0089,,
14/06/2023,27555,27985,27540,27835,35775,62511,Future,MIL,EUR,5,25,5,138025,ST1 Index,377.4881366813565,4738,0.0089,,
15/06/2023,27735,27790,27555,27739,24809,43936,Future,MIL,EUR,5,25,5,139175,ST1 Index,403.676347257503,4739,0.0089,,
16/06/2023,27735,27875,27730,27743,432,23511,Future,MIL,EUR,5,25,5,138695,ST1 Index,427.23861404975855,4740,0.0089,,
19/06/2023,27855,28050,27820,27899,10131,83452,Future,MIL,EUR,5,25,5,138715,ST1 Index,458.3729813174235,4741,0.0089,,
20/06/2023,27855,27975,27715,27736,13708,85173,Future,MIL,EUR,5,25,5,139495,ST1 Index,474.74112946091077,4742,0.0089,,
21/06/2023,27775,27880,27695,27761,11179,84256,Future,MIL,EUR,5,25,5,138680,ST1 Index,489.55965928762885,4743,0.0089,,
22/06/2023,27605,27640,27210,27535,17652,86160,Future,MIL,EUR,5,25,5,138805,ST1 Index,494.1835927417575,4744,0.0089,,
23/06/2023,27395,27450,27230,27337,14429,84667,Future,MIL,EUR,5,25,5,137675,ST1 Index,494.7866779415998,4745,0.0089,,
26/06/2023,27340,27445,26980,27373,19166,86028,Future,MIL,EUR,5,25,5,136685,ST1 Index,494.7708661611127,4746,0.0089,,
27/06/2023,27455,27680,27300,27532,12388,84092,Future,MIL,EUR,5,25,5,136865,ST1 Index,499.5578278189125,4747,0.0089,,
28/06/2023,27660,27820,27555,27765,12683,83527,Future,MIL,EUR,5,25,5,137660,ST1 Index,495.6883328616347,4748,0.0089,,
29/06/2023,27765,28130,27735,28033,15079,85437,Future,MIL,EUR,5,25,5,138825,ST1 Index,493.1319127121488,4749,0.0089,,
30/06/2023,28125,28535,28125,28363,19558,89030,Future,MIL,EUR,5,25,5,140165,ST1 Index,522.7819080028859,4750,0.0089,,
03/07/2023,28460,28670,28415,28580,14527,90766,Future,MIL,EUR,5,25,5,141815,ST1 Index,554.6831918628254,4751,0.0089,,
04/07/2023,28615,28680,28470,28520,7698,87805,Future,MIL,EUR,5,25,5,142900,ST1 Index,567.5575506810972,4752,0.0089,,
05/07/2023,28450,28520,28290,28337,12890,89678,Future,MIL,EUR,5,25,5,142600,ST1 Index,506.21407856273566,4753,0.0089,,
06/07/2023,28200,28210,27510,27592,22688,92216,Future,MIL,EUR,5,25,5,141685,ST1 Index,460.1860420907142,4754,0.0089,,
07/07/2023,27655,27980,27470,27845,18874,90685,Future,MIL,EUR,5,25,5,137960,ST1 Index,447.21239175040137,4755,0.0089,,
10/07/2023,27665,28085,27660,27953,13340,87812,Future,MIL,EUR,5,25,5,139225,ST1 Index,416.6662333352415,4756,0.0089,,
11/07/2023,28025,28230,27915,28144,12234,85765,Future,MIL,EUR,5,25,5,139765,ST1 Index,400.25460647164914,4757,0.0089,,
12/07/2023,28235,28695,28225,28662,16773,88266,Future,MIL,EUR,5,25,5,140720,ST1 Index,411.2396381694864,4758,0.0089,,
13/07/2023,28695,28965,28640,28852,13841,87871,Future,MIL,EUR,5,25,5,143310,ST1 Index,443.6374195238332,4759,0.0089,,
14/07/2023,28830,28910,28675,28765,9659,87230,Future,MIL,EUR,5,25,5,144260,ST1 Index,451.20472810956625,4760,0.0089,,
17/07/2023,28660,28810,28580,28700,9937,88167,Future,MIL,EUR,5,25,5,143825,ST1 Index,460.1605951568327,4761,0.0089,,
18/07/2023,28745,28860,28610,28792,9790,88062,Future,MIL,EUR,5,25,5,143500,ST1 Index,477.7231171593233,4762,0.0089,,
19/07/2023,28865,28980,28705,28795,13371,90033,Future,MIL,EUR,5,25,5,143960,ST1 Index,497.4191157046721,4763,0.0089,,
20/07/2023,28750,28945,28660,28896,11755,88112,Future,MIL,EUR,5,25,5,143975,ST1 Index,516.4612763816355,4764,0.0089,,
21/07/2023,28850,28995,28845,28937,10300,88950,Future,MIL,EUR,5,25,5,144480,ST1 Index,533.1194894221602,4765,0.0089,,
24/07/2023,28845,29110,28800,29073,11336,89417,Future,MIL,EUR,5,25,5,144685,ST1 Index,557.7256882510208,4766,0.0089,,
25/07/2023,29090,29170,29000,29117,11692,90356,Future,MIL,EUR,5,25,5,145365,ST1 Index,574.3726925975304,4767,0.0089,,
26/07/2023,29120,29315,28935,29131,15040,91454,Future,MIL,EUR,5,25,5,145585,ST1 Index,586.9793210455258,4768,0.0089,,
27/07/2023,29295,29835,29200,29744,19058,93146,Future,MIL,EUR,5,25,5,145655,ST1 Index,624.9760075408707,4769,0.0089,,
28/07/2023,29725,29755,29570,29679,14220,93738,Future,MIL,EUR,5,25,5,148720,ST1 Index,629.2768998369365,4770,0.0089,,
31/07/2023,29605,29865,29605,29800,12211,92684,Future,MIL,EUR,5,25,5,148395,ST1 Index,631.0036661291109,4771,0.0089,,
01/08/2023,29800,29910,29420,29510,15611,95119,Future,MIL,EUR,5,25,5,149000,ST1 Index,612.0627691136254,4772,0.0089,,
02/08/2023,29305,29330,28950,29102,21282,97473,Future,MIL,EUR,5,25,5,147550,ST1 Index,584.4400682148982,4773,0.0089,,
03/08/2023,29075,29100,28595,28822,20592,97668,Future,MIL,EUR,5,25,5,145510,ST1 Index,564.6909980998746,4774,0.0089,,
04/08/2023,28975,28980,28515,28755,20737,98825,Future,MIL,EUR,5,25,5,144110,ST1 Index,557.7856009869425,4775,0.0089,,
07/08/2023,28665,28810,28450,28673,15639,95973,Future,MIL,EUR,5,25,5,143775,ST1 Index,556.5373362752623,4776,0.0089,,
08/08/2023,28455,28490,27885,28087,24793,94452,Future,MIL,EUR,5,25,5,143365,ST1 Index,572.3806367575971,4777,0.0089,,
09/08/2023,28360,28640,28320,28405,16935,91348,Future,MIL,EUR,5,25,5,140435,ST1 Index,570.2934390893564,4778,0.0089,,
10/08/2023,28575,28800,28480,28684,15909,91570,Future,MIL,EUR,5,25,5,142025,ST1 Index,513.4397011026343,4779,0.0089,,
11/08/2023,28565,28600,28340,28380,13990,89469,Future,MIL,EUR,5,25,5,143420,ST1 Index,480.46459460439024,4780,0.0089,,
14/08/2023,28280,28605,28260,28541,12167,90518,Future,MIL,EUR,5,25,5,141900,ST1 Index,447.565980240187,4781,0.0089,,
16/08/2023,28225,28500,28110,28267,14971,91413,Future,MIL,EUR,5,25,5,142705,ST1 Index,439.72446676112895,4782,0.0089,,
17/08/2023,28065,28245,27825,27945,14422,90195,Future,MIL,EUR,5,25,5,141335,ST1 Index,476.81293676698965,4783,0.0089,,
18/08/2023,27830,27910,27645,27839,17198,90870,Future,MIL,EUR,5,25,5,139725,ST1 Index,518.5658974534456,4784,0.0089,,
21/08/2023,27915,28310,27840,28067,14818,90411,Future,MIL,EUR,5,25,5,139195,ST1 Index,539.8666409417233,4785,0.0089,,
22/08/2023,28150,28395,28115,28241,11578,89059,Future,MIL,EUR,5,25,5,140335,ST1 Index,550.7376507936432,4786,0.0089,,
23/08/2023,28300,28460,28210,28327,12333,89127,Future,MIL,EUR,5,25,5,141205,ST1 Index,557.8154354279759,4787,0.0089,,
24/08/2023,28515,28620,28050,28147,12809,90329,Future,MIL,EUR,5,25,5,141635,ST1 Index,570.6741101554409,4788,0.0089,,
25/08/2023,28090,28485,28045,28274,13442,90864,Future,MIL,EUR,5,25,5,140735,ST1 Index,576.5171521024961,4789,0.0089,,
28/08/2023,28500,28695,28445,28622,10215,91029,Future,MIL,EUR,5,25,5,141370,ST1 Index,574.6034516676466,4790,0.0089,,
29/08/2023,28685,29045,28655,28947,15941,93263,Future,MIL,EUR,5,25,5,143110,ST1 Index,571.6424640178282,4791,0.0089,,
30/08/2023,29020,29165,28900,28988,13824,95282,Future,MIL,EUR,5,25,5,144735,ST1 Index,568.1448553567781,4792,0.0089,,
31/08/2023,29010,29095,28810,28882,11765,95766,Future,MIL,EUR,5,25,5,144940,ST1 Index,562.0420595190142,4793,0.0089,,
01/09/2023,28895,29005,28655,28692,12778,96292,Future,MIL,EUR,5,25,5,144410,ST1 Index,515.6823537815808,4794,0.0089,,
04/09/2023,28825,28940,28640,28695,8391,95371,Future,MIL,EUR,5,25,5,143460,ST1 Index,467.33051473418055,4795,0.0089,,
05/09/2023,28600,28775,28475,28681,13977,97712,Future,MIL,EUR,5,25,5,143475,ST1 Index,394.2529771627821,4796,0.0089,,
06/09/2023,28635,28670,28170,28275,24729,103616,Future,MIL,EUR,5,25,5,143405,ST1 Index,341.9294664133532,4797,0.0089,,
07/09/2023,28170,28325,28020,28168,17206,96916,Future,MIL,EUR,5,25,5,141375,ST1 Index,323.1872109707566,4798,0.0089,,
08/09/2023,28265,28335,27880,28262,24382,97446,Future,MIL,EUR,5,25,5,140840,ST1 Index,316.103527347805,4799,0.0089,,
11/09/2023,28360,28605,28355,28553,34244,99556,Future,MIL,EUR,5,25,5,141310,ST1 Index,310.0742814257981,4800,0.0089,,
12/09/2023,28580,28680,28440,28601,52334,92891,Future,MIL,EUR,5,25,5,142765,ST1 Index,308.0089284448184,4801,0.0089,,
13/09/2023,28465,28590,28255,28496,40338,66091,Future,MIL,EUR,5,25,5,143005,ST1 Index,300.1925326659389,4802,0.0089,,
14/09/2023,28555,29030,28305,28891,25118,42987,Future,MIL,EUR,5,25,5,142480,ST1 Index,313.3367464380605,4803,0.0089,,
15/09/2023,29060,29105,29000,29050,125,27711,Future,MIL,EUR,5,25,5,144455,ST1 Index,332.28430096588727,4804,0.0089,,
18/09/2023,28910,29000,28565,28635,16715,88045,Future,MIL,EUR,5,25,5,145250,ST1 Index,333.2154058088966,4805,0.0089,,
19/09/2023,28560,28880,28520,28804,13289,86235,Future,MIL,EUR,5,25,5,143175,ST1 Index,339.20611728228045,4806,0.0089,,
20/09/2023,28805,29355,28805,29312,20282,90178,Future,MIL,EUR,5,25,5,144020,ST1 Index,372.7966693364947,4807,0.0089,,
21/09/2023,29040,29135,28600,28785,20845,91874,Future,MIL,EUR,5,25,5,146560,ST1 Index,354.7508374456378,4808,0.0089,,
22/09/2023,28720,28765,28480,28624,21387,90375,Future,MIL,EUR,5,25,5,143925,ST1 Index,320.4987363496345,4809,0.0089,,
25/09/2023,28565,28730,28165,28437,18144,89625,Future,MIL,EUR,5,25,5,143120,ST1 Index,302.8825514976251,4810,0.0089,,
26/09/2023,28385,28395,28010,28157,16786,89505,Future,MIL,EUR,5,25,5,142185,ST1 Index,307.6393993000762,4811,0.0089,,
27/09/2023,28170,28265,27910,28058,15306,89185,Future,MIL,EUR,5,25,5,140785,ST1 Index,322.38125462725924,4812,0.0089,,
28/09/2023,28105,28290,27835,28199,20115,90244,Future,MIL,EUR,5,25,5,140290,ST1 Index,319.481757437018,4813,0.0089,,
29/09/2023,28230,28540,28155,28283,18528,90971,Future,MIL,EUR,5,25,5,140995,ST1 Index,319.09981719682264,4814,0.0089,,
02/10/2023,28240,28395,27715,27888,20058,91144,Future,MIL,EUR,5,25,5,141415,ST1 Index,349.6664029257711,4815,0.0089,,
03/10/2023,27730,27970,27460,27502,21412,91709,Future,MIL,EUR,5,25,5,139440,ST1 Index,401.1667899204168,4816,0.0089,,
04/10/2023,27440,27595,27160,27442,21505,91817,Future,MIL,EUR,5,25,5,137510,ST1 Index,442.51876796552125,4817,0.0089,,
05/10/2023,27565,27635,27315,27501,19265,90824,Future,MIL,EUR,5,25,5,137210,ST1 Index,472.1810104910968,4818,0.0089,,
06/10/2023,27570,28030,27425,27805,21739,92847,Future,MIL,EUR,5,25,5,137505,ST1 Index,482.5094714114212,4819,0.0089,,
09/10/2023,27750,27860,27465,27689,18956,92692,Future,MIL,EUR,5,25,5,139025,ST1 Index,495.5415320654079,4820,0.0089,,
10/10/2023,27895,28370,27875,28316,18422,92894,Future,MIL,EUR,5,25,5,138445,ST1 Index,489.92777699207807,4821,0.0089,,
11/10/2023,28195,28585,28165,28423,17718,93593,Future,MIL,EUR,5,25,5,141580,ST1 Index,490.38974975869854,4822,0.0089,,
