Date,PX_OPEN,PX_HIGH,PX_LOW,PX_CLOSE_1D,PX_VOLUME,OPEN_INT,INSTRUMENT,SECTYPE,EXCHANGE,CRNCY,TICK_SIZE,TICK_VALUE,POINT_VALUE,CONTRACT_VALUE,near,far,st_dev,no_days,no_days,Standard Cost,Instrument_Weights,Exchange rate
31/10/2023,19.7,19.85,18.05,18.1268,111129,134070,UX1 Index,Future,CBF,USD,0.05,50,1000,18127,18.1268,18.6006,1.1860613228676418,4652,,0.0004,,1
01/11/2023,18.25,18.4,17.15,17.3005,111883,133555,UX1 Index,Future,CBF,USD,0.05,50,1000,17301,17.3005,17.8499,1.2236608575919,4653,,0.0004,,1
02/11/2023,17.35,17.38,16.55,16.5565,87597,132750,UX1 Index,Future,CBF,USD,0.05,50,1000,16557,16.5565,17.3431,1.273974287182652,4654,,0.0004,,1
03/11/2023,17.36,17.5,16.85,16.9746,79852,132664,UX1 Index,Future,CBF,USD,0.05,50,1000,16975,16.1519,16.9746,1.3111090311904714,4655,,0.0004,,1
06/11/2023,16.85,16.9,16.35,16.3841,80188,139889,UX1 Index,Future,CBF,USD,0.05,50,1000,16384,15.6461,16.3841,1.3861593626765605,4656,,0.0004,,1
07/11/2023,16.5,16.62,16.2,16.3245,60433,148632,UX1 Index,Future,CBF,USD,0.05,50,1000,16325,15.5014,16.3245,1.4533666338892492,4657,,0.0004,,1
08/11/2023,16.3,16.55,15.95,16.046,74854,160917,UX1 Index,Future,CBF,USD,0.05,50,1000,16046,15.1093,16.046,1.5413918361670973,4658,,0.0004,,1
09/11/2023,16.07,16.8,15.77,16.6544,93861,172986,UX1 Index,Future,CBF,USD,0.05,50,1000,16654,15.8874,16.6544,1.5848210779356917,4659,,0.0004,,1
10/11/2023,16.55,16.66,15.8,15.997,92218,181653,UX1 Index,Future,CBF,USD,0.05,50,1000,15997,14.8991,15.997,1.6578082521618482,4660,,0.0004,,1
13/11/2023,16.05,16.4,15.65,15.8467,75150,189863,UX1 Index,Future,CBF,USD,0.05,50,1000,15847,14.8035,15.8467,1.7329498393594465,4661,,0.0004,,1
14/11/2023,15.9,16,15.15,15.7429,116152,204180,UX1 Index,Future,CBF,USD,0.05,50,1000,15743,14.2701,15.7429,1.8017118519441275,4662,,0.0004,,1
15/11/2023,15.65,15.66,15.3,15.3507,76646,198995,UX1 Index,Future,CBF,USD,0.05,50,1000,15351,14.22,15.3507,1.8835361870081706,4663,,0.0004,,1
16/11/2023,15.35,15.5,15.1,15.1459,73365,202078,UX1 Index,Future,CBF,USD,0.05,50,1000,15146,15.1459,16.6024,1.9745676119518645,4664,,0.0004,,1
17/11/2023,15.16,15.25,14.85,14.9042,51359,201903,UX1 Index,Future,CBF,USD,0.05,50,1000,14904,14.9042,16.4004,2.026964323753457,4665,,0.0004,,1
20/11/2023,14.9,15,14.6,14.776,48491,205075,UX1 Index,Future,CBF,USD,0.05,50,1000,14776,14.776,16.3301,2.1154001319929967,4666,,0.0004,,1
21/11/2023,14.75,14.95,14.4,14.4523,63619,207364,UX1 Index,Future,CBF,USD,0.05,50,1000,14452,14.4523,16.0213,2.204691997476292,4667,,0.0004,,1
22/11/2023,14.45,14.75,14.25,14.4523,58067,199944,UX1 Index,Future,CBF,USD,0.05,50,1000,14452,14.4523,16.0213,2.243159468993683,4668,,0.0004,,1
23/11/2023,14.45,14.75,14.25,14.5628,58067,199944,UX1 Index,Future,CBF,USD,0.05,50,1000,14563,14.5628,16.2486,2.202955757212578,4669,,0.0004,,1
24/11/2023,14.6,14.65,13.8,13.8496,47372,194382,UX1 Index,Future,CBF,USD,0.05,50,1000,13850,13.8496,15.6449,2.1577881964725054,4670,,0.0004,,1
27/11/2023,13.9,14.2,13.85,13.9533,46293,191946,UX1 Index,Future,CBF,USD,0.05,50,1000,13953,13.9533,15.7645,2.1234517491188942,4671,,0.0004,,1
28/11/2023,13.9,14.1,13.65,13.7842,65314,190074,UX1 Index,Future,CBF,USD,0.05,50,1000,13784,13.7842,15.5543,2.1257631670616814,4672,,0.0004,,1
29/11/2023,13.85,14.1,13.65,13.9997,67456,184953,UX1 Index,Future,CBF,USD,0.05,50,1000,14000,13.9997,15.8501,2.008368919854152,4673,,0.0004,,1
30/11/2023,14,14.15,13.7,13.7578,61985,182983,UX1 Index,Future,CBF,USD,0.05,50,1000,13758,13.7578,15.5681,1.834399656627791,4674,,0.0004,,1
01/12/2023,13.8,13.85,13.5,13.6982,58362,183584,UX1 Index,Future,CBF,USD,0.05,50,1000,13698,13.6982,15.5089,1.504876691538607,4675,,0.0004,,1
04/12/2023,13.6,14.3,13.6,13.8006,81379,171188,UX1 Index,Future,CBF,USD,0.05,50,1000,13801,13.8006,15.549,1.283040314670407,4676,,0.0004,,1
05/12/2023,13.9,14.05,13.65,13.663,63421,163510,UX1 Index,Future,CBF,USD,0.05,50,1000,13663,13.663,15.417,1.179330923420657,4677,,0.0004,,1
06/12/2023,13.65,13.85,13.4,13.737,65441,157151,UX1 Index,Future,CBF,USD,0.05,50,1000,13737,13.737,15.5667,1.1184727855888577,4678,,0.0004,,1
07/12/2023,13.8,13.9,13.58,13.7485,49404,149948,UX1 Index,Future,CBF,USD,0.05,50,1000,13749,13.7485,15.5478,1.093925399697305,4679,,0.0004,,1
08/12/2023,15.53,15.63,15,15.0638,68222,152268,UX1 Index,Future,CBF,USD,0.05,50,1000,15064,13.3417,15.0638,1.003335088178213,4680,,0.0004,,1
11/12/2023,15.1,15.1,14.73,14.7916,64650,161018,UX1 Index,Future,CBF,USD,0.05,50,1000,14792,12.9471,14.7916,0.9467227106372037,4681,,0.0004,,1
12/12/2023,14.73,14.8,14.3,14.3962,75433,171258,UX1 Index,Future,CBF,USD,0.05,50,1000,14396,12.4035,14.3962,0.8876090338297945,4682,,0.0004,,1
13/12/2023,14.4,14.55,14.15,14.2146,80272,176928,UX1 Index,Future,CBF,USD,0.05,50,1000,14215,12.1843,14.2146,0.8417234030663524,4683,,0.0004,,1
14/12/2023,14.15,14.57,14.01,14.1515,83378,186591,UX1 Index,Future,CBF,USD,0.05,50,1000,14152,12.3048,14.1515,0.7246401145186555,4684,,0.0004,,1
15/12/2023,14.15,14.7,14.04,14.6252,83418,190633,UX1 Index,Future,CBF,USD,0.05,50,1000,14625,12.4649,14.6252,0.652861795662973,4685,,0.0004,,1
18/12/2023,14.55,14.71,14.5,14.6414,58081,199410,UX1 Index,Future,CBF,USD,0.05,50,1000,14641,12.4176,14.6414,0.5838768425529643,4686,,0.0004,,1
19/12/2023,14.75,14.95,14.65,14.8894,88616,205173,UX1 Index,Future,CBF,USD,0.05,50,1000,14889,12.409,14.8894,0.5219587946089443,4687,,0.0004,,1
20/12/2023,14.85,16,14.7,15.8061,127015,203972,UX1 Index,Future,CBF,USD,0.05,50,1000,15806,12.31,15.8061,0.565004016153532,4688,,0.0004,,1
21/12/2023,15.75,15.95,15.3,15.4414,106585,191887,UX1 Index,Future,CBF,USD,0.05,50,1000,15441,15.4414,16.5186,0.5849853962020075,4689,,0.0004,,1
22/12/2023,15.45,15.75,15,15.4414,72143,183299,UX1 Index,Future,CBF,USD,0.05,50,1000,15441,15.4414,16.5186,0.6146751395951234,4690,,0.0004,,1
25/12/2023,15.45,15.75,15,15.0372,72143,183299,UX1 Index,Future,CBF,USD,0.05,50,1000,15037,15.0372,16.296,0.623700120172307,4691,,0.0004,,1
26/12/2023,15.05,15.15,14.55,14.6063,42727,176588,UX1 Index,Future,CBF,USD,0.05,50,1000,14606,14.6063,15.9198,0.6250141266960422,4692,,0.0004,,1
27/12/2023,14.6,14.65,13.95,13.9935,62381,169980,UX1 Index,Future,CBF,USD,0.05,50,1000,13994,13.9935,15.3641,0.6302665471340555,4693,,0.0004,,1
28/12/2023,13.95,14.2,13.9,13.9837,42203,159417,UX1 Index,Future,CBF,USD,0.05,50,1000,13984,13.9837,15.3042,0.6341343863380117,4694,,0.0004,,1
29/12/2023,14,14.45,13.85,13.9837,63210,155569,UX1 Index,Future,CBF,USD,0.05,50,1000,13984,13.9837,15.3042,0.6301653734824583,4695,,0.0004,,1
01/01/2024,14,14.45,13.85,14.0512,63210,155569,UX1 Index,Future,CBF,USD,0.05,50,1000,14051,14.0512,15.2954,0.627778208130031,4696,,0.0004,,1
02/01/2024,14.25,14.8,13.9,14.1016,105588,147043,UX1 Index,Future,CBF,USD,0.05,50,1000,14102,14.1016,15.1958,0.6185307279375467,4697,,0.0004,,1
03/01/2024,14.13,14.95,14.1,14.6997,112103,138810,UX1 Index,Future,CBF,USD,0.05,50,1000,14700,14.6997,15.6212,0.6162023704944252,4698,,0.0004,,1
04/01/2024,14.7,14.8,14.35,14.6618,77217,135169,UX1 Index,Future,CBF,USD,0.05,50,1000,14662,14.6618,15.6042,0.6025253577537454,4699,,0.0004,,1
05/01/2024,14.65,15.05,13.95,14.2034,104199,127386,UX1 Index,Future,CBF,USD,0.05,50,1000,14203,14.2034,15.0979,0.5844922120407395,4700,,0.0004,,1
08/01/2024,15.12,15.35,14.59,14.7882,87247,123752,UX1 Index,Future,CBF,USD,0.05,50,1000,14788,13.7975,14.7882,0.5706198443239362,4701,,0.0004,,1
09/01/2024,14.82,14.95,14.4,14.4285,70334,132456,UX1 Index,Future,CBF,USD,0.05,50,1000,14429,13.4039,14.4285,0.5432200776262511,4702,,0.0004,,1
10/01/2024,14.45,14.5,14.2,14.2977,76118,144157,UX1 Index,Future,CBF,USD,0.05,50,1000,14298,13.3453,14.2977,0.5197766262888975,4703,,0.0004,,1
11/01/2024,14.2,14.75,14,14.2522,111478,157739,UX1 Index,Future,CBF,USD,0.05,50,1000,14252,13.0512,14.2522,0.4961589019016653,4704,,0.0004,,1
12/01/2024,14.2,14.6,14.15,14.2522,96978,170627,UX1 Index,Future,CBF,USD,0.05,50,1000,14252,13.0512,14.2522,0.4898359064723641,4705,,0.0004,,1
15/01/2024,14.2,14.6,14.15,14.4647,96978,170627,UX1 Index,Future,CBF,USD,0.05,50,1000,14465,13.1811,14.4647,0.4874637929490461,4706,,0.0004,,1
16/01/2024,14.5,15.3,14.45,14.9876,146009,176034,UX1 Index,Future,CBF,USD,0.05,50,1000,14988,13.9544,14.9876,0.4946676306062503,4707,,0.0004,,1
17/01/2024,14.9,15.9,14.8,15.5187,136667,166540,UX1 Index,Future,CBF,USD,0.05,50,1000,15519,15.13,15.5187,0.5245650910703047,4708,,0.0004,,1
18/01/2024,15.45,15.5,14.9,15.0037,78716,159629,UX1 Index,Future,CBF,USD,0.05,50,1000,15004,15.0037,15.9966,0.5210485350101857,4709,,0.0004,,1
19/01/2024,15,15,14.48,14.6052,90931,160982,UX1 Index,Future,CBF,USD,0.05,50,1000,14605,14.6052,15.6997,0.5210978243122182,4710,,0.0004,,1
22/01/2024,14.5,14.52,14,14.0804,70105,158069,UX1 Index,Future,CBF,USD,0.05,50,1000,14080,14.0804,15.1727,0.5332251564798209,4711,,0.0004,,1
23/01/2024,14.08,14.08,13.65,13.7002,70539,157976,UX1 Index,Future,CBF,USD,0.05,50,1000,13700,13.7002,14.7723,0.5608159511844628,4712,,0.0004,,1
24/01/2024,13.73,14.15,13.49,14.038,69921,151034,UX1 Index,Future,CBF,USD,0.05,50,1000,14038,14.038,15.1205,0.5081923678781559,4713,,0.0004,,1
25/01/2024,14.05,14.3,13.9,14.2261,63325,146863,UX1 Index,Future,CBF,USD,0.05,50,1000,14226,14.2261,15.309,0.4716909937338335,4714,,0.0004,,1
26/01/2024,14.25,14.45,13.9,14.1173,57199,145298,UX1 Index,Future,CBF,USD,0.05,50,1000,14117,14.1173,15.1767,0.42886105201601493,4715,,0.0004,,1
29/01/2024,14.15,14.45,14.09,14.2508,60772,144239,UX1 Index,Future,CBF,USD,0.05,50,1000,14251,14.2508,15.2503,0.4088006931700166,4716,,0.0004,,1
30/01/2024,14.2,14.3,13.95,13.9929,56480,139677,UX1 Index,Future,CBF,USD,0.05,50,1000,13993,13.9929,15.0432,0.412534111724459,4717,,0.0004,,1
31/01/2024,14.1,15,13.84,14.8735,144442,128233,UX1 Index,Future,CBF,USD,0.05,50,1000,14874,14.8735,15.6748,0.41858522828246697,4718,,0.0004,,1
01/02/2024,14.85,15.01,14.35,14.6977,96719,131029,UX1 Index,Future,CBF,USD,0.05,50,1000,14698,14.6977,15.5533,0.41457887468644883,4719,,0.0004,,1
02/02/2024,15.35,15.7,15.2,15.5485,78109,116599,UX1 Index,Future,CBF,USD,0.05,50,1000,15549,14.5473,15.5485,0.4626977987156155,4720,,0.0004,,1
05/02/2024,15.55,15.72,14.95,15.0004,91666,124384,UX1 Index,Future,CBF,USD,0.05,50,1000,15000,13.9557,15.0004,0.4655222264685894,4721,,0.0004,,1
06/02/2024,15.1,15.11,14.6,14.6468,72986,137080,UX1 Index,Future,CBF,USD,0.05,50,1000,14647,13.5521,14.6468,0.4582261242402822,4722,,0.0004,,1
07/02/2024,14.65,14.75,14.4,14.6441,72370,150274,UX1 Index,Future,CBF,USD,0.05,50,1000,14644,13.3847,14.6441,0.4575199825176354,4723,,0.0004,,1
08/02/2024,14.6,14.8,14.45,14.5328,64703,162612,UX1 Index,Future,CBF,USD,0.05,50,1000,14533,13.3452,14.5328,0.45671269130924963,4724,,0.0004,,1
09/02/2024,14.5,14.75,14.35,14.6955,64047,171819,UX1 Index,Future,CBF,USD,0.05,50,1000,14696,13.3705,14.6955,0.4528146043760839,4725,,0.0004,,1
12/02/2024,14.65,15.15,14.5,14.9534,91720,175374,UX1 Index,Future,CBF,USD,0.05,50,1000,14953,13.8034,14.9534,0.45767943301281894,4726,,0.0004,,1
13/02/2024,15,16.95,14.9,16.0148,201060,181878,UX1 Index,Future,CBF,USD,0.05,50,1000,16015,15.7525,16.0148,0.54198859760724,4727,,0.0004,,1
14/02/2024,15.9,15.95,15.04,15.1396,131616,173906,UX1 Index,Future,CBF,USD,0.05,50,1000,15140,14.32,15.1396,0.547526745681213,4728,,0.0004,,1
15/02/2024,15.05,15.35,14.84,15.0189,69593,173746,UX1 Index,Future,CBF,USD,0.05,50,1000,15019,15.0189,15.9688,0.5458164123001953,4729,,0.0004,,1
16/02/2024,15,15.25,14.7,15.0189,91010,174117,UX1 Index,Future,CBF,USD,0.05,50,1000,15019,15.0189,15.9688,0.5422971003084199,4730,,0.0004,,1
19/02/2024,15,15.25,14.7,14.9515,91010,174117,UX1 Index,Future,CBF,USD,0.05,50,1000,14952,14.9515,15.8956,0.5418310129578396,4731,,0.0004,,1
20/02/2024,15.05,15.9,14.9,15.5273,124433,173823,UX1 Index,Future,CBF,USD,0.05,50,1000,15527,15.5273,16.2898,0.5628537265603885,4732,,0.0004,,1
21/02/2024,15.55,15.75,15,15.3494,89464,172578,UX1 Index,Future,CBF,USD,0.05,50,1000,15349,15.3494,16.0978,0.5541951505888971,4733,,0.0004,,1
22/02/2024,15.05,15.1,14.5,15.0348,91396,171048,UX1 Index,Future,CBF,USD,0.05,50,1000,15035,15.0348,15.9232,0.5548343334752428,4734,,0.0004,,1
23/02/2024,14.9,15.01,14.4,14.4301,67123,168676,UX1 Index,Future,CBF,USD,0.05,50,1000,14430,14.4301,15.4033,0.5577877561727678,4735,,0.0004,,1
26/02/2024,14.5,14.6,14.2,14.2522,59531,170295,UX1 Index,Future,CBF,USD,0.05,50,1000,14252,14.2522,15.2524,0.5503397602114385,4736,,0.0004,,1
27/02/2024,14.3,14.35,13.95,13.9981,47460,168644,UX1 Index,Future,CBF,USD,0.05,50,1000,13998,13.9981,15.0229,0.5295811378529096,4737,,0.0004,,1
28/02/2024,13.98,14.4,13.97,14.2232,51903,161857,UX1 Index,Future,CBF,USD,0.05,50,1000,14223,14.2232,15.2325,0.5203018779864709,4738,,0.0004,,1
29/02/2024,14.3,14.45,13.95,14.0088,62288,156841,UX1 Index,Future,CBF,USD,0.05,50,1000,14009,14.0088,15.0507,0.5313861567663538,4739,,0.0004,,1
01/03/2024,14.05,14.25,13.75,14.0481,70360,155672,UX1 Index,Future,CBF,USD,0.05,50,1000,14048,14.0481,15.0964,0.5350241830075685,4740,,0.0004,,1
04/03/2024,14,14.15,13.9,14.0297,46448,149080,UX1 Index,Future,CBF,USD,0.05,50,1000,14030,14.0297,15.051,0.5454166228700011,4741,,0.0004,,1
05/03/2024,14.1,15.25,14,14.703,131037,138072,UX1 Index,Future,CBF,USD,0.05,50,1000,14703,14.703,15.6063,0.5226176933504206,4742,,0.0004,,1
06/03/2024,14.7,14.95,14.25,14.7897,80908,136615,UX1 Index,Future,CBF,USD,0.05,50,1000,14790,14.7897,15.6097,0.5222191333813626,4743,,0.0004,,1
07/03/2024,14.8,15.1,14.35,14.6174,63980,135395,UX1 Index,Future,CBF,USD,0.05,50,1000,14617,14.6174,15.6174,0.5229306917137762,4744,,0.0004,,1
08/03/2024,14.65,15.75,14.2,15.0773,128013,122139,UX1 Index,Future,CBF,USD,0.05,50,1000,15077,15.0773,15.9453,0.5016512008054834,4745,,0.0004,,1
11/03/2024,15.92,16.4,15.65,15.8192,111070,126214,UX1 Index,Future,CBF,USD,0.05,50,1000,15819,14.8956,15.8192,0.5437623819919692,4746,,0.0004,,1
12/03/2024,15.76,16.08,15.05,15.1004,114941,137834,UX1 Index,Future,CBF,USD,0.05,50,1000,15100,13.9606,15.1004,0.5466584777258819,4747,,0.0004,,1
13/03/2024,15.07,15.2,14.95,15.0363,66028,147023,UX1 Index,Future,CBF,USD,0.05,50,1000,15036,13.7973,15.0363,0.5476508861214204,4748,,0.0004,,1
14/03/2024,15.02,15.97,14.85,15.4042,132042,150190,UX1 Index,Future,CBF,USD,0.05,50,1000,15404,14.342,15.4042,0.5566111296074728,4749,,0.0004,,1
15/03/2024,15.35,16.25,15.25,15.6778,120449,159186,UX1 Index,Future,CBF,USD,0.05,50,1000,15678,14.5984,15.6778,0.5794758133315285,4750,,0.0004,,1
18/03/2024,15.7,15.72,15.2,15.3308,83198,167225,UX1 Index,Future,CBF,USD,0.05,50,1000,15331,14.3579,15.3308,0.5861023467247295,4751,,0.0004,,1
19/03/2024,15.34,15.6,14.88,14.9214,97965,174399,UX1 Index,Future,CBF,USD,0.05,50,1000,14921,13.9448,14.9214,0.5386371477190426,4752,,0.0004,,1
20/03/2024,14.95,15.15,14.5,14.5645,95388,173026,UX1 Index,Future,CBF,USD,0.05,50,1000,14565,14.17,14.5645,0.5384935236406357,4753,,0.0004,,1
21/03/2024,14.5,14.65,14.3,14.4567,79779,176974,UX1 Index,Future,CBF,USD,0.05,50,1000,14457,14.4567,15.5371,0.5423200213922681,4754,,0.0004,,1
22/03/2024,14.45,14.65,14.25,14.4814,58271,175955,UX1 Index,Future,CBF,USD,0.05,50,1000,14481,14.4814,15.5795,0.5445426611107517,4755,,0.0004,,1
25/03/2024,14.5,14.75,14.25,14.4005,58082,174616,UX1 Index,Future,CBF,USD,0.05,50,1000,14401,14.4005,15.4969,0.5490065595566667,4756,,0.0004,,1
26/03/2024,14.4,14.4,14.1,14.3463,51350,174395,UX1 Index,Future,CBF,USD,0.05,50,1000,14346,14.3463,15.3954,0.531784594646102,4757,,0.0004,,1
27/03/2024,14.35,14.45,14.04,14.0661,58787,172941,UX1 Index,Future,CBF,USD,0.05,50,1000,14066,14.0661,15.1988,0.5308422113361533,4758,,0.0004,,1
28/03/2024,14.05,14.4,14.05,14.0661,67831,164365,UX1 Index,Future,CBF,USD,0.05,50,1000,14066,14.0661,15.1988,0.5386090724600366,4759,,0.0004,,1
29/03/2024,14.05,14.4,14.05,14.3687,67831,164365,UX1 Index,Future,CBF,USD,0.05,50,1000,14369,14.3687,15.4185,0.539716292512027,4760,,0.0004,,1
01/04/2024,14.35,14.8,14.15,14.5022,65356,155883,UX1 Index,Future,CBF,USD,0.05,50,1000,14502,14.5022,15.4306,0.5346880022370618,4761,,0.0004,,1
02/04/2024,14.65,15.65,14.45,14.9996,128996,147774,UX1 Index,Future,CBF,USD,0.05,50,1000,15000,14.9996,15.7777,0.5218361071603385,4762,,0.0004,,1
03/04/2024,15,15.4,14.7,14.9446,92566,139186,UX1 Index,Future,CBF,USD,0.05,50,1000,14945,14.9446,15.644,0.5153383392842544,4763,,0.0004,,1
04/04/2024,14.9,16.35,14.45,15.8308,164596,130103,UX1 Index,Future,CBF,USD,0.05,50,1000,15831,15.8308,16.2118,0.5402127716029237,4764,,0.0004,,1
05/04/2024,15.96,16.35,15.43,16.0774,140997,119782,UX1 Index,Future,CBF,USD,0.05,50,1000,16077,16.0774,16.5142,0.5763867644526875,4765,,0.0004,,1
08/04/2024,16.45,16.55,15.8,15.9546,110611,115334,UX1 Index,Future,CBF,USD,0.05,50,1000,15955,15.347,15.9546,0.588663734659183,4766,,0.0004,,1
09/04/2024,15.93,16.5,15.75,15.8977,126613,127381,UX1 Index,Future,CBF,USD,0.05,50,1000,15898,15.0753,15.8977,0.6163397153920548,4767,,0.0004,,1
10/04/2024,15.81,16.75,15.6,16.1527,153087,138056,UX1 Index,Future,CBF,USD,0.05,50,1000,16153,15.3171,16.1527,0.6569001492638643,4768,,0.0004,,1
11/04/2024,16.3,16.8,15.8,15.8992,116862,142568,UX1 Index,Future,CBF,USD,0.05,50,1000,15899,15.0239,15.8992,0.6720810299630661,4769,,0.0004,,1
12/04/2024,15.87,17.95,15.85,17.1165,254247,168529,UX1 Index,Future,CBF,USD,0.05,50,1000,17117,17.0882,17.1165,0.7842246874692277,4770,,0.0004,,1
15/04/2024,17.15,18.17,16.45,18.0133,202026,176511,UX1 Index,Future,CBF,USD,0.05,50,1000,18013,18.4081,18.0133,0.961800544951776,4771,,0.0004,,1
16/04/2024,18.1,18.61,17.1,17.4557,184305,187563,UX1 Index,Future,CBF,USD,0.05,50,1000,17456,18.2475,17.4557,1.0558268239013084,4772,,0.0004,,1
17/04/2024,17.35,18,16.95,17.2093,140487,183669,UX1 Index,Future,CBF,USD,0.05,50,1000,17209,18.03,17.2093,1.1159227389935422,4773,,0.0004,,1
18/04/2024,17.2,17.65,16.75,17.3829,99119,179901,UX1 Index,Future,CBF,USD,0.05,50,1000,17383,17.3829,17.6459,1.1811349303824303,4774,,0.0004,,1
19/04/2024,17.35,19.7,17.1,17.8354,152820,177618,UX1 Index,Future,CBF,USD,0.05,50,1000,17835,17.8354,17.9513,1.2683933335403101,4775,,0.0004,,1
22/04/2024,17.7,17.7,16.2,16.4697,123946,174607,UX1 Index,Future,CBF,USD,0.05,50,1000,16470,16.4697,16.8052,1.278324817786738,4776,,0.0004,,1
23/04/2024,16.3,16.45,15.65,15.7943,81227,168277,UX1 Index,Future,CBF,USD,0.05,50,1000,15794,15.7943,16.2121,1.2692981482967243,4777,,0.0004,,1
24/04/2024,15.75,16.1,15.55,15.6252,98755,164150,UX1 Index,Future,CBF,USD,0.05,50,1000,15625,15.6252,16.0272,1.247601040758953,4778,,0.0004,,1
25/04/2024,16,16.85,15.6,16.0018,113551,166012,UX1 Index,Future,CBF,USD,0.05,50,1000,16002,16.0018,16.2415,1.2196535016837706,4779,,0.0004,,1
26/04/2024,15.6,15.71,15.3,15.3964,88311,156190,UX1 Index,Future,CBF,USD,0.05,50,1000,15396,15.3964,15.9111,1.191985660219736,4780,,0.0004,,1
29/04/2024,15.45,15.5,15,15.1678,67344,155014,UX1 Index,Future,CBF,USD,0.05,50,1000,15168,15.1678,15.6545,1.1631119405583785,4781,,0.0004,,1
30/04/2024,15.2,15.85,15,15.6634,99980,157353,UX1 Index,Future,CBF,USD,0.05,50,1000,15663,15.6634,15.952,1.120603449814491,4782,,0.0004,,1
01/05/2024,15.85,16.15,14.99,15.7081,117316,155745,UX1 Index,Future,CBF,USD,0.05,50,1000,15708,15.7081,16.0814,1.0538110547291986,4783,,0.0004,,1
02/05/2024,15.75,15.86,14.95,15.1632,86827,153673,UX1 Index,Future,CBF,USD,0.05,50,1000,15163,15.1632,15.6452,0.9917471573790679,4784,,0.0004,,1
03/05/2024,15.05,15.07,14.45,14.5915,98143,153948,UX1 Index,Future,CBF,USD,0.05,50,1000,14592,14.5915,15.1674,0.9771345675508538,4785,,0.0004,,1
06/05/2024,14.55,14.6,14.15,14.1983,49715,153835,UX1 Index,Future,CBF,USD,0.05,50,1000,14198,14.1983,14.7946,0.998640250241695,4786,,0.0004,,1
07/05/2024,14.2,14.35,14.05,14.0973,73138,148561,UX1 Index,Future,CBF,USD,0.05,50,1000,14097,14.0973,14.7108,1.0520087054786185,4787,,0.0004,,1
08/05/2024,14.1,14.25,13.85,13.9112,59754,146840,UX1 Index,Future,CBF,USD,0.05,50,1000,13911,13.9112,14.6128,1.113153559009778,4788,,0.0004,,1
09/05/2024,14,14.06,13.78,13.8112,52295,144388,UX1 Index,Future,CBF,USD,0.05,50,1000,13811,13.8112,14.5709,1.192227327625123,4789,,0.0004,,1
10/05/2024,14.58,14.62,14.35,14.3785,61758,142466,UX1 Index,Future,CBF,USD,0.05,50,1000,14379,13.5511,14.3785,1.2274408060823738,4790,,0.0004,,1
13/05/2024,14.41,14.6,14.27,14.5261,72207,151018,UX1 Index,Future,CBF,USD,0.05,50,1000,14526,13.8191,14.5261,1.252730041989422,4791,,0.0004,,1
14/05/2024,14.5,14.65,14.2,14.2591,54627,153991,UX1 Index,Future,CBF,USD,0.05,50,1000,14259,13.5162,14.2591,1.286474693456045,4792,,0.0004,,1
15/05/2024,14.25,14.3,13.7,13.7759,71845,163730,UX1 Index,Future,CBF,USD,0.05,50,1000,13776,12.879,13.7759,1.3364117055643816,4793,,0.0004,,1
16/05/2024,13.76,13.9,13.7,13.7394,63840,174608,UX1 Index,Future,CBF,USD,0.05,50,1000,13739,12.8347,13.7394,1.383757348972779,4794,,0.0004,,1
17/05/2024,13.82,13.85,13.55,13.6146,78596,190078,UX1 Index,Future,CBF,USD,0.05,50,1000,13615,12.6503,13.6146,1.3896573722454704,4795,,0.0004,,1
20/05/2024,13.65,13.7,13.45,13.6021,65915,203425,UX1 Index,Future,CBF,USD,0.05,50,1000,13602,12.5725,13.6021,1.3156930600395371,4796,,0.0004,,1
21/05/2024,13.6,13.73,13.3,13.3887,79513,226923,UX1 Index,Future,CBF,USD,0.05,50,1000,13389,12.1979,13.3887,1.2726926727361227,4797,,0.0004,,1
22/05/2024,13.36,13.85,13.3,13.6649,100438,198641,UX1 Index,Future,CBF,USD,0.05,50,1000,13665,12,13.6649,1.2138298909524192,4798,,0.0004,,1
23/05/2024,13.55,14.05,13.25,13.8561,111844,192498,UX1 Index,Future,CBF,USD,0.05,50,1000,13856,13.8561,14.6702,1.110213617178953,4799,,0.0004,,1
24/05/2024,13.85,13.95,13.35,13.8561,64373,188543,UX1 Index,Future,CBF,USD,0.05,50,1000,13856,13.8561,14.6702,0.9143636621003642,4800,,0.0004,,1
27/05/2024,13.85,13.95,13.35,13.4272,64373,188543,UX1 Index,Future,CBF,USD,0.05,50,1000,13427,13.4272,14.3147,0.8513463434875376,4801,,0.0004,,1
28/05/2024,13.45,14,13.2,13.7256,89086,184741,UX1 Index,Future,CBF,USD,0.05,50,1000,13726,13.7256,14.5635,0.8148664697991573,4802,,0.0004,,1
29/05/2024,13.71,14.5,13.7,14.3394,98716,178426,UX1 Index,Future,CBF,USD,0.05,50,1000,14339,14.3394,14.9519,0.7715011752440469,4803,,0.0004,,1
30/05/2024,14.45,14.7,13.95,14.2928,100134,176424,UX1 Index,Future,CBF,USD,0.05,50,1000,14293,14.2928,14.903,0.6868403286569728,4804,,0.0004,,1
31/05/2024,14.4,14.7,13.65,13.7896,121158,172154,UX1 Index,Future,CBF,USD,0.05,50,1000,13790,13.7896,14.5813,0.6488525033238478,4805,,0.0004,,1
03/06/2024,13.75,14.25,13.5,13.6535,115517,166494,UX1 Index,Future,CBF,USD,0.05,50,1000,13654,13.6535,14.5124,0.6231568142153004,4806,,0.0004,,1
